time [h]	EFH_12 [W]
147	237.20
148	243.20
149	6504.70
150	5180.10
151	4342.10
152	4206.90
153	3118.60
154	2287.30
155	1885.80
156	2053.40
157	1943.90
158	2245.70
159	2583.10
160	2873.70
161	3007.10
162	2960.60
163	2965.90
164	3580.50
165	2857.70
166	3043.90
167	192.90
168	214.90
169	232.30
170	250.20
171	266.90
172	278.30
173	7065.70
174	6135.10
175	5152.10
176	5109.30
177	4802.20
178	4498.10
179	3806.40
180	2598.60
181	2463.80
182	2482.10
183	3129.90
184	3712.80
185	3913.90
186	3892.20
187	3979.40
188	4640.60
189	4051.60
190	4248.70
191	269.20
192	279.80
193	292.00
194	298.20
195	302.10
196	369.90
197	7337.50
198	6654.50
199	5372.10
200	5089.60
201	4355.10
202	3983.40
203	3589.90
204	2946.90
205	2998.20
206	3337.90
207	3733.00
208	3934.20
209	4037.90
210	3899.60
211	3754.80
212	4364.00
213	3721.40
214	3977.80
215	255.30
216	273.10
217	285.40
218	300.00
219	319.70
220	447.50
221	7436.20
222	7006.20
223	5732.10
224	5539.70
225	4900.20
226	4010.60
227	3743.70
228	4022.30
229	4122.10
230	4120.20
231	4276.80
232	4410.00
233	4428.10
234	4217.60
235	4006.40
236	4505.60
237	3899.90
238	4131.60
239	261.60
240	279.30
241	291.70
242	300.40
243	323.50
244	428.50
245	7419.40
246	6978.60
247	5666.90
248	5481.70
249	5236.80
250	4848.50
251	4540.70
252	4381.40
253	4279.10
254	4167.20
255	4323.90
256	4655.60
257	4878.30
258	4708.10
259	4601.20
260	5274.30
261	4780.00
262	4971.80
263	334.10
264	362.60
265	412.20
266	630.30
267	745.40
268	847.80
269	7530.40
270	7683.30
271	7195.60
272	6999.60
273	6155.70
274	5522.30
275	5057.50
276	4531.20
277	3404.20
278	3100.30
279	3970.60
280	4825.00
281	5187.30
282	5058.40
283	4880.40
284	5376.50
285	4667.30
286	4773.90
287	305.40
288	325.70
289	342.00
290	456.00
291	626.90
292	724.50
293	7511.90
294	7675.80
295	7246.80
296	7081.30
297	5393.20
298	4047.70
299	3017.70
300	2733.60
301	2472.60
302	2735.90
303	3679.50
304	4765.90
305	5041.20
306	5097.50
307	4990.60
308	5611.00
309	5015.40
310	5126.40
311	345.00
312	365.60
313	438.40
314	703.20
315	920.30
316	1260.00
317	7579.40
318	7693.90
319	7419.50
320	7552.90
321	6901.00
322	5501.30
323	4240.30
324	3532.80
325	3111.50
326	3275.90
327	3953.80
328	4774.90
329	5114.10
330	5372.90
331	5599.80
332	5980.50
333	5370.50
334	5481.80
335	358.10
336	386.70
337	543.10
338	725.10
339	894.50
340	1111.40
341	7552.80
342	7693.90
343	7325.80
344	7125.50
345	5691.00
346	4341.40
347	3378.50
348	3053.20
349	2727.90
350	2819.10
351	3771.40
352	4752.90
353	5067.30
354	4982.00
355	4912.00
356	5450.00
357	4912.80
358	5042.80
359	319.40
360	321.30
361	318.10
362	327.50
363	450.90
364	550.00
365	7450.00
366	7159.40
367	6120.10
368	5896.30
369	5644.60
370	5416.00
371	5112.60
372	4869.90
373	4713.00
374	4644.50
375	4659.20
376	4645.10
377	4552.00
378	4141.10
379	3745.30
380	4303.90
381	3649.70
382	3697.70
383	208.60
384	220.60
385	229.50
386	246.70
387	262.80
388	262.40
389	6973.20
390	5880.00
391	4730.00
392	4562.20
393	4198.60
394	3849.70
395	3240.80
396	2997.70
397	3032.30
398	3261.20
399	3590.20
400	3647.40
401	3667.60
402	3443.70
403	3220.20
404	3793.40
405	3043.50
406	3122.70
407	192.70
408	216.60
409	231.70
410	237.70
411	245.00
412	261.40
413	6955.20
414	5820.90
415	4635.20
416	4497.00
417	3951.90
418	3441.00
419	2829.90
420	2554.20
421	3239.70
422	3337.60
423	3370.60
424	3744.10
425	3989.90
426	3862.20
427	3776.20
428	4439.50
429	3800.20
430	3932.10
431	250.90
432	265.50
433	279.00
434	290.70
435	296.20
436	322.20
437	7332.10
438	6655.40
439	5466.40
440	5159.40
441	4461.60
442	3510.70
443	2265.00
444	2247.10
445	1964.10
446	1922.80
447	2617.20
448	3644.50
449	4003.20
450	3911.80
451	3800.20
452	4397.80
453	3877.10
454	4184.60
455	278.90
456	305.30
457	316.20
458	312.60
459	336.50
460	452.50
461	7396.60
462	6768.30
463	5493.90
464	5294.20
465	4422.90
466	4379.80
467	4146.80
468	3467.30
469	3493.30
470	3336.80
471	3634.10
472	4126.00
473	4143.30
474	4070.50
475	3746.20
476	4209.20
477	3617.90
478	3794.60
479	234.20
480	244.00
481	257.80
482	270.40
483	272.30
484	283.10
485	7248.30
486	6475.70
487	5295.20
488	4970.10
489	4048.90
490	3687.00
491	3387.70
492	2613.30
493	2136.20
494	3091.60
495	3471.70
496	3681.20
497	3776.70
498	3737.40
499	3646.00
500	4163.70
501	3581.30
502	3777.30
503	239.70
504	256.40
505	264.00
506	278.00
507	294.20
508	320.80
509	7278.40
510	6445.40
511	5250.60
512	5287.70
513	5093.50
514	4794.20
515	4577.90
516	4448.80
517	4423.50
518	4422.70
519	4169.60
520	4186.70
521	4278.20
522	4196.70
523	4027.80
524	4493.80
525	3806.20
526	3917.70
527	241.40
528	255.40
529	266.60
530	281.10
531	293.60
532	322.80
533	7402.80
534	6991.70
535	6018.20
536	5873.90
537	5385.30
538	4779.00
539	4474.00
540	3297.00
541	2852.10
542	2935.70
543	3763.40
544	5097.10
545	5633.70
546	5467.30
547	5314.00
548	5918.40
549	5595.30
550	5885.00
551	399.60
552	461.70
553	788.30
554	1142.20
555	1518.50
556	1887.10
557	7621.00
558	7693.90
559	7415.60
560	7520.60
561	6622.50
562	5529.10
563	4949.60
564	4899.70
565	3992.80
566	3979.30
567	4562.80
568	5375.90
569	5849.90
570	5872.00
571	5773.60
572	6208.70
573	5747.80
574	5922.10
575	394.20
576	464.80
577	762.00
578	1067.30
579	1446.00
580	1935.70
581	7644.00
582	7693.90
583	7504.70
584	7603.40
585	7044.60
586	5646.60
587	4662.10
588	4022.30
589	3591.80
590	3304.00
591	3909.90
592	5279.10
593	5704.90
594	5719.60
595	5849.10
596	6322.30
597	5976.50
598	6301.50
599	420.70
600	549.20
601	901.60
602	1302.60
603	1657.70
604	1920.90
605	7623.60
606	7693.90
607	7437.90
608	7560.10
609	7549.40
610	7241.40
611	6721.30
612	6274.20
613	5809.00
614	5639.30
615	5862.90
616	5992.40
617	5827.20
618	5479.50
619	5188.90
620	5554.00
621	4897.40
622	5118.60
623	306.20
624	306.60
625	315.40
626	364.90
627	549.00
628	658.80
629	7484.20
630	7583.00
631	6852.10
632	6422.40
633	5676.70
634	5445.60
635	5134.20
636	4832.80
637	4797.00
638	4963.70
639	5123.50
640	5480.20
641	5537.90
642	5533.10
643	5244.00
644	5691.20
645	5212.90
646	5382.30
647	346.40
648	377.10
649	491.00
650	729.20
651	918.10
652	1156.80
653	7558.60
654	7693.90
655	7371.80
656	7422.30
657	6401.00
658	5471.30
659	5284.90
660	4904.30
661	4717.10
662	5144.60
663	5164.10
664	5169.60
665	5063.90
666	4939.00
667	4849.60
668	5144.80
669	4363.90
670	4524.50
671	282.50
672	296.20
673	305.80
674	308.40
675	325.20
676	444.10
677	7427.00
678	6988.00
679	5822.20
680	5659.50
681	5291.00
682	4864.30
683	4141.30
684	4086.90
685	4002.20
686	3801.60
687	3497.00
688	3563.70
689	3478.70
690	3106.60
691	2925.30
692	3507.40
693	2758.00
694	2873.00
695	159.80
696	178.20
697	209.50
698	227.10
699	244.30
700	257.00
701	6833.40
702	5613.50
703	4563.10
704	4110.00
705	3021.00
706	1954.50
707	1563.60
708	1556.40
709	1900.90
710	2184.10
711	2484.30
712	3014.60
713	3283.20
714	3132.30
715	3010.90
716	3543.60
717	2629.10
718	2426.90
719	133.80
720	150.50
721	157.30
722	165.90
723	173.10
724	178.00
725	5395.60
726	4189.70
727	3301.80
728	3052.00
729	2876.50
730	2207.60
731	1857.00
732	2143.40
733	2037.20
734	2294.10
735	2502.40
736	2783.50
737	2842.50
738	2576.90
739	2886.30
740	3986.90
741	3583.70
742	3871.30
743	258.30
744	255.90
745	254.90
746	281.80
747	297.70
748	305.50
749	7295.00
750	6549.10
751	5425.20
752	4881.20
753	3653.20
754	3016.70
755	2245.10
756	1919.80
757	1886.80
758	2036.10
759	2772.70
760	3388.00
761	3626.20
762	3587.60
763	3512.70
764	4108.90
765	3501.00
766	3778.60
767	248.20
768	257.30
769	265.80
770	273.40
771	286.50
772	295.60
773	7153.20
774	6168.40
775	4919.70
776	4746.90
777	4343.00
778	3868.20
779	3068.80
780	2721.60
781	2727.50
782	3150.40
783	3339.70
784	3707.60
785	3832.70
786	3623.80
787	3435.70
788	3962.60
789	3208.50
790	3329.10
791	211.60
792	233.00
793	246.70
794	253.40
795	254.70
796	267.60
797	6990.80
798	5966.90
799	4880.80
800	4396.10
801	3377.80
802	2943.70
803	3046.10
804	2498.30
805	1868.20
806	1753.20
807	2158.10
808	3273.60
809	3496.70
810	3574.80
811	3296.70
812	3781.10
813	3042.30
814	3196.20
815	203.70
816	234.20
817	251.00
818	256.60
819	263.30
820	271.80
821	7077.60
822	6176.50
823	5215.10
824	5014.20
825	4498.10
826	3609.90
827	3115.60
828	3085.10
829	2676.80
830	2524.20
831	2384.00
832	3051.90
833	3487.70
834	3663.60
835	3753.70
836	4389.40
837	3779.70
838	4136.60
839	281.70
840	307.40
841	324.70
842	345.10
843	491.10
844	639.10
845	7505.70
846	7577.50
847	6835.70
848	5739.80
849	4033.60
850	2917.20
851	2424.00
852	2095.90
853	1869.20
854	1721.00
855	2078.60
856	3228.70
857	4042.00
858	4231.80
859	4195.10
860	4808.90
861	4230.50
862	4524.90
863	317.70
864	345.80
865	365.80
866	504.10
867	649.10
868	775.90
869	7518.30
870	7601.50
871	7161.00
872	6252.30
873	4000.40
874	2924.50
875	2602.50
876	2228.60
877	1916.70
878	1637.20
879	1849.00
880	3044.90
881	3881.20
882	4039.60
883	4078.90
884	4623.40
885	4186.00
886	4561.50
887	316.10
888	337.30
889	359.90
890	528.60
891	700.00
892	927.30
893	7550.50
894	7604.90
895	7256.20
896	6416.00
897	4128.80
898	2908.20
899	2559.80
900	2390.90
901	2040.60
902	1660.30
903	1816.70
904	2681.90
905	3593.70
906	3837.20
907	3969.60
908	4732.30
909	4310.40
910	4725.30
911	335.20
912	360.20
913	411.50
914	575.40
915	723.60
916	879.60
917	7515.70
918	7372.70
919	6704.70
920	6164.20
921	4862.70
922	3905.10
923	3418.70
924	3330.70
925	3036.90
926	2789.50
927	3344.00
928	4538.60
929	5035.30
930	4924.20
931	4725.60
932	5198.30
933	4678.60
934	4966.10
935	337.00
936	359.10
937	385.10
938	573.10
939	714.10
940	847.20
941	7529.60
942	7622.40
943	7118.90
944	6876.10
945	6372.00
946	5782.30
947	5343.00
948	4523.00
949	4164.60
950	4139.30
951	4402.50
952	4752.30
953	4730.50
954	4403.10
955	4209.00
956	4718.10
957	4044.20
958	4265.40
959	266.00
960	284.50
961	299.30
962	306.70
963	313.80
964	398.00
965	7398.20
966	6928.90
967	5725.70
968	5297.90
969	4567.20
970	4253.70
971	3968.70
972	3697.60
973	3462.50
974	3452.20
975	3570.40
976	3980.10
977	4055.00
978	4043.00
979	3733.70
980	4263.00
981	3238.90
982	3098.00
983	185.10
984	204.10
985	214.60
986	221.90
987	232.70
988	246.00
989	6761.80
990	5504.20
991	4583.00
992	4378.50
993	3905.10
994	3553.90
995	3343.60
996	3101.50
997	3280.10
998	3426.70
999	3325.00
1000	3423.80
1001	3397.40
1002	3329.00
1003	3273.00
1004	3819.30
1005	3033.10
1006	3192.70
1007	202.40
1008	222.80
1009	224.80
1010	226.70
1011	230.20
1012	233.70
1013	6579.20
1014	5221.40
1015	4105.10
1016	3847.80
1017	3455.00
1018	3049.20
1019	2775.50
1020	2518.20
1021	2356.80
1022	2361.60
1023	2289.00
1024	2584.90
1025	2965.00
1026	3252.50
1027	3338.20
1028	3964.10
1029	3324.80
1030	3426.00
1031	204.20
1032	208.10
1033	208.90
1034	213.10
1035	222.90
1036	232.70
1037	6551.60
1038	5317.50
1039	4351.40
1040	3906.30
1041	3295.80
1042	2772.50
1043	2378.20
1044	2265.40
1045	2154.10
1046	1759.10
1047	1915.00
1048	2699.10
1049	3051.30
1050	2986.20
1051	3058.80
1052	3835.50
1053	3201.00
1054	3260.50
1055	198.60
1056	218.90
1057	236.20
1058	248.50
1059	253.20
1060	264.40
1061	6941.30
1062	5998.70
1063	4905.70
1064	4018.10
1065	3478.40
1066	2974.70
1067	1867.10
1068	1435.10
1069	1100.30
1070	926.50
1071	1040.70
1072	1728.80
1073	2531.40
1074	2857.10
1075	2862.10
1076	3535.40
1077	2973.90
1078	3267.80
1079	233.00
1080	264.40
1081	280.30
1082	296.70
1083	310.60
1084	435.10
1085	7372.90
1086	6853.40
1087	5706.90
1088	4109.10
1089	2439.90
1090	1719.00
1091	1457.90
1092	1231.70
1093	809.40
1094	572.30
1095	545.70
1096	651.20
1097	1035.60
1098	1336.90
1099	1761.30
1100	2578.50
1101	2234.80
1102	2601.70
1103	183.20
1104	218.20
1105	242.60
1106	263.70
1107	280.90
1108	365.00
1109	7003.60
1110	6426.10
1111	5293.30
1112	3597.40
1113	1977.10
1114	1649.20
1115	1341.20
1116	1067.10
1117	752.10
1118	561.80
1119	538.50
1120	645.10
1121	951.00
1122	1152.60
1123	1348.50
1124	1978.60
1125	1414.30
1126	1626.40
1127	119.80
1128	164.20
1129	189.90
1130	213.10
1131	233.20
1132	252.90
1133	6199.30
1134	5223.50
1135	4182.10
1136	3623.40
1137	2803.30
1138	2523.90
1139	2242.40
1140	2512.80
1141	2638.70
1142	2760.80
1143	2957.60
1144	3377.40
1145	3409.50
1146	3400.20
1147	3161.80
1148	3819.10
1149	3160.10
1150	3420.10
1151	240.50
1152	264.60
1153	282.30
1154	305.10
1155	322.60
1156	470.90
1157	7388.70
1158	6794.70
1159	5657.60
1160	5329.50
1161	4093.00
1162	3217.10
1163	2835.10
1164	2651.00
1165	3257.00
1166	3399.90
1167	3175.50
1168	3352.70
1169	3406.20
1170	3389.20
1171	3305.60
1172	3748.30
1173	2993.50
1174	3174.30
1175	201.10
1176	219.00
1177	225.00
1178	228.00
1179	236.30
1180	243.00
1181	6614.10
1182	5311.20
1183	4251.10
1184	3267.80
1185	2445.70
1186	3021.80
1187	3042.70
1188	2909.80
1189	3009.30
1190	3159.90
1191	3313.00
1192	3443.20
1193	3549.50
1194	3401.10
1195	3317.10
1196	3881.00
1197	3337.00
1198	3651.10
1199	225.90
1200	244.40
1201	255.40
1202	252.00
1203	263.30
1204	279.70
1205	7047.60
1206	6012.10
1207	4812.10
1208	4157.40
1209	3508.40
1210	2998.50
1211	2643.40
1212	2523.20
1213	2405.20
1214	2503.90
1215	3120.50
1216	3481.90
1217	3674.30
1218	3511.70
1219	3217.20
1220	3658.90
1221	2848.10
1222	2977.60
1223	188.90
1224	209.40
1225	229.90
1226	235.70
1227	237.00
1228	249.90
1229	6821.30
1230	5599.60
1231	4410.30
1232	4032.70
1233	3914.50
1234	3543.00
1235	3277.10
1236	3126.40
1237	3069.80
1238	3054.70
1239	3192.10
1240	3344.80
1241	3470.30
1242	3308.50
1243	3078.70
1244	3719.90
1245	3100.20
1246	3330.50
1247	208.70
1248	228.20
1249	243.50
1250	254.80
1251	260.30
1252	264.70
1253	7092.50
1254	6279.40
1255	4965.80
1256	3931.20
1257	2833.00
1258	2186.60
1259	2097.90
1260	1960.90
1261	2620.10
1262	3150.10
1263	3220.00
1264	3622.40
1265	3869.20
1266	3663.80
1267	3678.30
1268	4301.70
1269	3549.10
1270	3767.60
1271	246.80
1272	262.40
1273	276.40
1274	296.30
1275	307.60
1276	321.60
1277	7272.90
1278	6659.30
1279	5548.10
1280	4454.80
1281	3052.70
1282	2448.00
1283	2180.80
1284	2235.80
1285	2415.00
1286	2253.50
1287	2453.30
1288	3210.30
1289	3862.00
1290	3956.00
1291	3953.30
1292	4645.00
1293	4201.40
1294	4465.00
1295	308.50
1296	342.70
1297	365.10
1298	516.80
1299	660.20
1300	799.10
1301	7529.90
1302	7631.70
1303	7028.20
1304	6463.20
1305	5377.70
1306	4204.10
1307	3262.30
1308	2694.80
1309	2163.10
1310	1820.30
1311	1973.70
1312	3065.50
1313	4210.60
1314	4606.20
1315	4538.30
1316	5228.30
1317	4751.20
1318	5073.60
1319	363.80
1320	385.40
1321	511.40
1322	737.20
1323	890.60
1324	1184.00
1325	7569.10
1326	7693.80
1327	7352.10
1328	6959.60
1329	5937.30
1330	5081.80
1331	4158.90
1332	3714.40
1333	3479.70
1334	2908.50
1335	2675.90
1336	3307.10
1337	4047.70
1338	4339.40
1339	4780.50
1340	5762.00
1341	5605.30
1342	5755.80
1343	350.00
1344	311.20
1345	276.90
1346	266.30
1347	267.50
1348	289.30
1349	7196.10
1350	6426.70
1351	5101.60
1352	4584.40
1353	3462.50
1354	2314.80
1355	1675.80
1356	1562.80
1357	1994.80
1358	2436.40
1359	2447.50
1360	3092.80
1361	3651.80
1362	3656.90
1363	3426.70
1364	4022.70
1365	3383.80
1366	3550.70
1367	223.80
1368	242.00
1369	271.70
1370	278.60
1371	276.40
1372	281.00
1373	7150.90
1374	6419.50
1375	5055.20
1376	3834.40
1377	2368.80
1378	1996.30
1379	1706.20
1380	1785.00
1381	1829.60
1382	2098.70
1383	2488.10
1384	2630.00
1385	3270.00
1386	3470.30
1387	3511.30
1388	4181.00
1389	3534.90
1390	3832.50
1391	263.00
1392	284.90
1393	298.60
1394	307.00
1395	307.60
1396	346.70
1397	7295.40
1398	6544.00
1399	5141.60
1400	4718.90
1401	4216.40
1402	3807.40
1403	3401.30
1404	3117.30
1405	3035.70
1406	2934.90
1407	3018.10
1408	3174.80
1409	3257.30
1410	3084.40
1411	2844.50
1412	3406.40
1413	2776.20
1414	2962.50
1415	176.40
1416	204.40
1417	214.90
1418	221.70
1419	229.70
1420	238.30
1421	6546.90
1422	5217.10
1423	4094.40
1424	3757.20
1425	3368.40
1426	3064.60
1427	2848.10
1428	2667.50
1429	2594.20
1430	2706.50
1431	2519.80
1432	2695.60
1433	3003.30
1434	2820.20
1435	2639.20
1436	3374.50
1437	2666.20
1438	2817.90
1439	178.10
1440	206.40
1441	224.80
1442	235.10
1443	253.10
1444	270.70
1445	6972.00
1446	5751.00
1447	4216.70
1448	3205.20
1449	2561.60
1450	2059.90
1451	1577.20
1452	1398.10
1453	1228.70
1454	1154.70
1455	1443.60
1456	2515.40
1457	3361.60
1458	3509.80
1459	3590.30
1460	4187.80
1461	3543.80
1462	3776.10
1463	256.90
1464	275.10
1465	284.30
1466	289.50
1467	299.10
1468	294.20
1469	7112.70
1470	6305.70
1471	4853.60
1472	3904.50
1473	2825.10
1474	2209.40
1475	2318.80
1476	1770.30
1477	1034.30
1478	995.70
1479	1254.20
1480	2377.30
1481	3174.50
1482	3385.40
1483	3278.40
1484	4006.00
1485	3478.10
1486	3809.70
1487	265.20
1488	291.30
1489	312.00
1490	327.10
1491	415.20
1492	587.60
1493	7489.50
1494	7329.70
1495	6096.50
1496	4882.20
1497	3848.10
1498	2228.80
1499	1729.80
1500	1993.80
1501	2185.80
1502	2292.90
1503	1778.90
1504	2109.70
1505	3098.20
1506	3437.40
1507	3675.10
1508	4459.70
1509	4033.30
1510	4386.90
1511	300.20
1512	317.50
1513	334.50
1514	386.60
1515	568.00
1516	691.40
1517	7516.80
1518	7563.10
1519	6447.00
1520	5364.70
1521	4476.10
1522	3899.50
1523	3472.90
1524	3165.90
1525	2899.40
1526	2823.80
1527	3391.70
1528	4044.60
1529	4717.30
1530	4898.40
1531	4911.90
1532	5327.70
1533	4632.80
1534	4689.50
1535	309.80
1536	327.90
1537	328.10
1538	330.90
1539	393.30
1540	504.80
1541	7464.70
1542	7147.80
1543	5803.00
1544	5216.00
1545	4061.20
1546	3274.80
1547	2386.20
1548	1721.50
1549	1617.90
1550	1480.40
1551	1893.60
1552	2734.20
1553	3412.80
1554	3429.40
1555	3350.20
1556	4228.10
1557	3692.70
1558	4058.00
1559	281.60
1560	308.50
1561	324.90
1562	333.00
1563	404.40
1564	514.80
1565	7459.90
1566	7263.50
1567	5641.70
1568	4527.00
1569	3064.10
1570	1725.50
1571	1568.50
1572	1516.40
1573	1197.30
1574	1020.20
1575	1143.10
1576	1748.30
1577	2804.60
1578	3244.50
1579	3320.70
1580	4072.40
1581	3520.60
1582	3821.70
1583	255.90
1584	277.00
1585	292.70
1586	307.50
1587	368.60
1588	530.20
1589	7466.30
1590	7159.60
1591	5298.40
1592	3277.40
1593	2130.60
1594	1851.60
1595	1699.00
1596	1539.50
1597	1320.30
1598	1126.30
1599	1282.40
1600	1819.90
1601	2803.20
1602	3261.20
1603	3279.40
1604	3971.80
1605	3486.40
1606	3795.60
1607	263.70
1608	282.40
1609	313.10
1610	344.20
1611	509.80
1612	643.90
1613	7403.90
1614	7046.40
1615	5318.30
1616	3007.50
1617	1912.00
1618	1823.70
1619	1685.40
1620	1403.70
1621	1011.70
1622	726.50
1623	688.50
1624	836.20
1625	1346.70
1626	1784.00
1627	2328.60
1628	3134.10
1629	2815.30
1630	3318.10
1631	249.10
1632	272.50
1633	292.50
1634	349.00
1635	541.80
1636	653.70
1637	7233.20
1638	6886.90
1639	5310.50
1640	3565.70
1641	2197.10
1642	2260.80
1643	2197.60
1644	2114.50
1645	1324.40
1646	961.30
1647	1044.70
1648	2026.70
1649	2712.00
1650	2898.10
1651	2655.00
1652	3173.40
1653	2561.50
1654	2757.50
1655	172.00
1656	189.70
1657	199.30
1658	203.50
1659	205.20
1660	221.30
1661	6095.60
1662	4793.20
1663	3733.60
1664	3328.20
1665	2179.50
1666	989.20
1667	809.60
1668	619.20
1669	399.70
1670	396.10
1671	200.00
1672	333.00
1673	746.90
1674	1097.00
1675	1584.20
1676	2321.20
1677	1873.30
1678	2246.40
1679	167.90
1680	209.90
1681	236.20
1682	239.70
1683	246.60
1684	258.60
1685	6406.50
1686	5328.10
1687	3790.90
1688	2876.60
1689	1682.20
1690	1306.60
1691	651.20
1692	397.90
1693	270.60
1694	230.30
1695	268.20
1696	420.80
1697	597.60
1698	782.70
1699	1104.80
1700	1871.80
1701	1363.80
1702	1611.60
1703	64.40
1704	128.80
1705	155.80
1706	177.10
1707	202.10
1708	220.90
1709	6022.80
1710	5127.70
1711	3145.10
1712	1341.60
1713	728.80
1714	394.50
1715	290.60
1716	177.70
1717	101.00
1718	87.60
1719	133.30
1720	290.50
1721	471.20
1722	517.70
1723	820.00
1724	1584.00
1725	988.10
1726	1184.30
1727	32.20
1728	116.60
1729	153.10
1730	176.20
1731	188.70
1732	194.70
1733	5445.10
1734	4667.00
1735	2792.50
1736	1249.80
1737	591.40
1738	415.70
1739	418.60
1740	304.70
1741	182.00
1742	116.40
1743	89.80
1744	224.70
1745	411.10
1746	383.00
1747	610.90
1748	1377.10
1749	841.90
1750	1018.60
1751	0.00
1752	43.40
1753	105.40
1754	127.60
1755	132.20
1756	145.40
1757	4237.80
1758	3630.20
1759	2364.30
1760	1702.30
1761	1235.90
1762	962.20
1763	502.80
1764	143.00
1765	53.40
1766	70.60
1767	91.40
1768	208.70
1769	382.20
1770	361.90
1771	540.10
1772	1360.60
1773	883.80
1774	1040.00
1775	0.00
1776	14.70
1777	80.30
1778	103.40
1779	129.10
1780	151.80
1781	4529.30
1782	3664.60
1783	1890.80
1784	1278.20
1785	700.80
1786	192.30
1787	105.80
1788	50.60
1789	37.70
1790	48.80
1791	136.70
1792	312.70
1793	551.50
1794	650.70
1795	817.30
1796	1511.20
1797	975.30
1798	1007.00
1799	17.90
1800	75.40
1801	104.20
1802	120.40
1803	126.80
1804	135.30
1805	3638.90
1806	2977.40
1807	2090.60
1808	1841.80
1809	1330.20
1810	1175.50
1811	1022.10
1812	1076.50
1813	799.50
1814	764.70
1815	787.10
1816	1004.00
1817	1296.90
1818	1423.30
1819	1341.20
1820	1971.50
1821	1443.90
1822	1543.00
1823	86.40
1824	110.40
1825	122.60
1826	139.00
1827	158.60
1828	170.60
1829	4818.70
1830	3671.20
1831	2387.40
1832	1965.10
1833	1086.30
1834	1201.00
1835	1147.50
1836	910.60
1837	358.40
1838	229.30
1839	110.40
1840	325.40
1841	749.70
1842	1052.50
1843	1424.70
1844	2123.90
1845	1488.40
1846	1569.00
1847	75.30
1848	112.90
1849	156.00
1850	190.00
1851	200.80
1852	220.70
1853	6090.40
1854	4863.40
1855	2645.80
1856	997.90
1857	448.10
1858	294.80
1859	339.20
1860	327.90
1861	315.40
1862	295.40
1863	286.20
1864	414.20
1865	581.20
1866	656.90
1867	1041.80
1868	1787.60
1869	1206.80
1870	1378.40
1871	46.20
1872	128.90
1873	160.50
1874	190.10
1875	219.30
1876	248.90
1877	6139.00
1878	5311.10
1879	3451.60
1880	1936.50
1881	1281.20
1882	873.20
1883	626.30
1884	349.30
1885	228.20
1886	202.90
1887	225.80
1888	352.40
1889	597.70
1890	750.30
1891	1004.30
1892	1791.10
1893	1272.40
1894	1528.20
1895	107.60
1896	162.40
1897	199.50
1898	224.70
1899	247.40
1900	265.20
1901	6295.80
1902	5394.50
1903	3227.90
1904	1451.60
1905	770.40
1906	394.60
1907	245.00
1908	148.00
1909	122.50
1910	151.40
1911	342.00
1912	632.70
1913	780.20
1914	796.00
1915	969.60
1916	1623.10
1917	981.10
1918	1050.40
1919	69.20
1920	110.40
1921	121.70
1922	129.80
1923	132.50
1924	139.00
1925	3891.30
1926	3004.20
1927	2057.20
1928	1650.60
1929	1397.00
1930	1124.40
1931	634.80
1932	312.90
1933	189.10
1934	276.30
1935	360.80
1936	768.60
1937	1283.60
1938	1263.00
1939	1414.20
1940	1984.60
1941	1278.70
1942	1271.80
1943	69.30
1944	105.70
1945	117.80
