time [h]	EFH_14 [W]
1134	3453.10
1135	2628.60
1136	1993.90
1137	1175.70
1138	868.10
1139	746.40
1140	1074.30
1141	1271.70
1142	1422.70
1143	1635.20
1144	2121.30
1145	2200.20
1146	2186.90
1147	1930.50
1148	2636.30
1149	1948.40
1150	2061.70
1151	128.30
1152	152.30
1153	167.10
1154	181.50
1155	191.80
1156	201.40
1157	6290.80
1158	4737.10
1159	3696.20
1160	3330.20
1161	2312.10
1162	1648.60
1163	1325.60
1164	1130.50
1165	1803.70
1166	2080.70
1167	1956.00
1168	2140.20
1169	2201.60
1170	2152.70
1171	2094.10
1172	2703.90
1173	1963.80
1174	2030.60
1175	108.90
1176	130.60
1177	141.50
1178	148.90
1179	155.70
1180	161.20
1181	5565.70
1182	4062.50
1183	3052.20
1184	1921.90
1185	1215.80
1186	1843.50
1187	1930.10
1188	1843.30
1189	1890.00
1190	2024.20
1191	2199.00
1192	2328.80
1193	2460.80
1194	2299.20
1195	2159.70
1196	2815.80
1197	2131.70
1198	2238.10
1199	120.30
1200	140.40
1201	151.50
1202	155.90
1203	164.20
1204	173.70
1205	5862.30
1206	4326.10
1207	3280.00
1208	2541.40
1209	1941.50
1210	1520.90
1211	1247.10
1212	1122.90
1213	1085.60
1214	1245.30
1215	1908.10
1216	2295.10
1217	2438.80
1218	2260.70
1219	2045.50
1220	2657.00
1221	1907.40
1222	1963.00
1223	105.10
1224	128.00
1225	142.50
1226	150.10
1227	154.90
1228	162.40
1229	5662.90
1230	4167.00
1231	3141.40
1232	2550.30
1233	2528.00
1234	2292.90
1235	2070.20
1236	1938.80
1237	1914.90
1238	1973.90
1239	2135.50
1240	2316.40
1241	2409.00
1242	2222.50
1243	2024.80
1244	2693.90
1245	1995.30
1246	2085.90
1247	109.90
1248	132.60
1249	145.50
1250	155.20
1251	162.10
1252	167.80
1253	5863.90
1254	4414.30
1255	3273.00
1256	2105.80
1257	1179.70
1258	731.90
1259	599.00
1260	534.50
1261	1304.20
1262	1800.90
1263	1790.20
1264	2200.80
1265	2450.90
1266	2293.50
1267	2206.50
1268	2882.90
1269	2135.40
1270	2239.30
1271	129.00
1272	149.20
1273	162.30
1274	174.30
1275	182.60
1276	186.00
1277	6110.60
1278	4640.70
1279	3550.00
1280	2344.60
1281	1182.30
1282	754.50
1283	623.50
1284	601.30
1285	595.60
1286	521.00
1287	822.00
1288	1647.50
1289	2314.50
1290	2377.60
1291	2315.40
1292	3027.90
1293	2399.80
1294	2589.40
1295	164.80
1296	190.50
1297	207.10
1298	216.90
1299	224.90
1300	234.40
1301	6914.70
1302	5636.30
1303	4309.70
1304	3549.10
1305	2535.10
1306	1505.10
1307	979.70
1308	686.90
1309	643.90
1310	480.40
1311	538.00
1312	1283.80
1313	2239.90
1314	2616.60
1315	2486.00
1316	3215.40
1317	2590.90
1318	2830.30
1319	192.90
1320	213.00
1321	225.10
1322	237.80
1323	245.20
1324	261.30
1325	7081.80
1326	6061.80
1327	4624.70
1328	3773.80
1329	2954.10
1330	2367.00
1331	1575.10
1332	1441.80
1333	1504.20
1334	1108.10
1335	1071.40
1336	1811.50
1337	2415.70
1338	2595.30
1339	2750.00
1340	3529.60
1341	2953.00
1342	3115.30
1343	180.60
1344	179.60
1345	173.90
1346	174.40
1347	178.40
1348	184.40
1349	6213.90
1350	4711.20
1351	3590.50
1352	3117.50
1353	2087.10
1354	996.10
1355	583.40
1356	507.40
1357	767.00
1358	1129.30
1359	1198.60
1360	1937.30
1361	2421.40
1362	2384.10
1363	2214.00
1364	2879.40
1365	2180.60
1366	2243.30
1367	126.90
1368	147.00
1369	164.90
1370	173.30
1371	177.70
1372	182.70
1373	6088.60
1374	4605.10
1375	3375.10
1376	2094.00
1377	974.80
1378	692.70
1379	536.80
1380	612.20
1381	722.50
1382	942.10
1383	1289.70
1384	1546.90
1385	2158.10
1386	2226.30
1387	2151.20
1388	2843.20
1389	2122.50
1390	2234.00
1391	135.00
1392	157.30
1393	170.10
1394	177.60
1395	181.70
1396	184.90
1397	6033.10
1398	4486.70
1399	3373.50
1400	3002.80
1401	2671.10
1402	2353.70
1403	2078.60
1404	1894.90
1405	1851.20
1406	1871.20
1407	2015.70
1408	2204.20
1409	2298.80
1410	2113.40
1411	1904.90
1412	2547.40
1413	1855.20
1414	1917.10
1415	93.60
1416	115.70
1417	126.80
1418	134.30
1419	140.60
1420	146.70
1421	5203.10
1422	3797.00
1423	2833.90
1424	2469.90
1425	2177.50
1426	1913.40
1427	1716.20
1428	1571.90
1429	1535.00
1430	1593.90
1431	1411.60
1432	1702.30
1433	2011.70
1434	1867.80
1435	1696.90
1436	2414.90
1437	1707.50
1438	1765.90
1439	87.80
1440	117.90
1441	133.20
1442	142.00
1443	153.20
1444	163.80
1445	5628.70
1446	4073.40
1447	2658.50
1448	1377.50
1449	901.10
1450	540.60
1451	348.00
1452	258.00
1453	171.40
1454	183.90
1455	286.30
1456	1067.40
1457	1863.20
1458	1928.70
1459	1896.10
1460	2598.20
1461	1916.30
1462	2034.90
1463	126.60
1464	146.80
1465	157.50
1466	164.10
1467	170.70
1468	172.40
1469	5648.00
1470	4185.10
1471	3047.10
1472	2131.10
1473	1175.70
1474	742.40
1475	624.40
1476	322.60
1477	222.20
1478	224.60
1479	327.30
1480	1057.00
1481	1830.00
1482	2031.60
1483	1847.60
1484	2591.70
1485	1950.90
1486	2098.90
1487	132.10
1488	156.80
1489	172.00
1490	182.90
1491	193.20
1492	203.20
1493	6391.00
1494	4909.90
1495	3518.80
1496	2591.10
1497	1714.60
1498	563.40
1499	361.90
1500	360.00
1501	616.00
1502	793.20
1503	528.90
1504	860.50
1505	1708.50
1506	1980.10
1507	2092.40
1508	2848.50
1509	2210.20
1510	2381.70
1511	148.30
1512	168.90
1513	182.90
1514	195.70
1515	206.40
1516	214.80
1517	6665.70
1518	5234.70
1519	3583.10
1520	2762.10
1521	2099.10
1522	1634.80
1523	1327.50
1524	1132.70
1525	1023.90
1526	1130.80
1527	1822.90
1528	2337.00
1529	2715.50
1530	2710.20
1531	2601.50
1532	3195.90
1533	2439.80
1534	2524.40
1535	147.20
1536	166.00
1537	174.60
1538	181.20
1539	186.30
1540	191.40
1541	6290.20
1542	4734.50
1543	3531.10
1544	3055.90
1545	2061.00
1546	1403.50
1547	651.70
1548	380.70
1549	305.40
1550	250.40
1551	541.50
1552	1301.30
1553	2020.80
1554	2059.00
1555	1957.90
1556	2707.40
1557	2067.30
1558	2250.70
1559	139.00
1560	163.10
1561	177.10
1562	185.10
1563	188.00
1564	193.90
1565	6309.70
1566	4823.50
1567	3232.30
1568	2342.70
1569	1161.80
1570	448.60
1571	367.30
1572	320.20
1573	168.70
1574	127.10
1575	197.60
1576	445.50
1577	1283.70
1578	1622.10
1579	1651.70
1580	2419.70
1581	1794.40
1582	1966.70
1583	134.20
1584	155.40
1585	168.60
1586	179.40
1587	189.60
1588	198.70
1589	6160.00
1590	4704.00
1591	2755.30
1592	1219.10
1593	661.60
1594	508.00
1595	379.30
1596	339.20
1597	222.70
1598	166.10
1599	248.40
1600	422.70
1601	937.30
1602	1228.40
1603	1278.50
1604	2084.30
1605	1521.00
1606	1741.40
1607	143.30
1608	163.90
1609	181.80
1610	193.70
1611	202.60
1612	211.60
1613	6034.40
1614	4588.40
1615	2651.20
1616	1113.80
1617	678.10
1618	553.20
1619	445.60
1620	360.80
1621	180.00
1622	87.80
1623	133.80
1624	253.20
1625	597.90
1626	893.90
1627	825.60
1628	1568.50
1629	1064.60
1630	1354.70
1631	141.00
1632	163.20
1633	177.20
1634	193.00
1635	204.40
1636	211.00
1637	5673.70
1638	4307.30
1639	2472.50
1640	1166.70
1641	579.50
1642	586.60
1643	557.30
1644	374.30
1645	246.60
1646	176.00
1647	267.80
1648	685.20
1649	1340.10
1650	1578.30
1651	1372.90
1652	2062.40
1653	1417.90
1654	1513.60
1655	92.70
1656	114.40
1657	125.40
1658	132.30
1659	137.20
1660	146.00
1661	4784.50
1662	3526.00
1663	2582.40
1664	2115.70
1665	988.30
1666	223.20
1667	122.10
1668	81.60
1669	26.30
1670	0.00
1671	20.70
1672	166.80
1673	474.50
1674	703.70
1675	594.40
1676	1372.80
1677	861.70
1678	1051.40
1679	98.10
1680	128.40
1681	146.10
1682	152.80
1683	157.40
1684	163.60
1685	4791.10
1686	3499.60
1687	2240.20
1688	1300.70
1689	456.00
1690	286.60
1691	116.40
1692	68.80
1693	15.00
1694	0.00
1695	0.00
1696	46.90
1697	238.30
1698	450.00
1699	500.90
1700	1132.10
1701	633.90
1702	759.10
1703	70.70
1704	103.30
1705	119.40
1706	131.70
1707	144.20
1708	154.70
1709	4380.30
1710	3290.40
1711	1640.40
1712	451.70
1713	223.20
1714	109.10
1715	70.80
1716	37.60
1717	3.00
1718	0.00
1719	0.00
1720	0.00
1721	52.30
1722	272.00
1723	358.40
1724	985.80
1725	493.50
1726	580.80
1727	53.00
1728	95.20
1729	113.90
1730	126.50
1731	133.50
1732	138.20
1733	3569.00
1734	2818.40
1735	1266.40
1736	425.90
1737	277.70
1738	144.10
1739	73.00
1740	41.00
1741	3.10
1742	0.00
1743	0.00
1744	0.00
1745	31.70
1746	129.30
1747	265.40
1748	857.10
1749	384.30
1750	481.70
1751	44.40
1752	87.10
1753	105.00
1754	115.50
1755	120.10
1756	126.70
1757	2266.00
1758	1927.70
1759	952.80
1760	482.40
1761	250.40
1762	142.60
1763	84.90
1764	39.20
1765	2.00
1766	0.00
1767	0.00
1768	0.00
1769	28.90
1770	173.70
1771	296.00
1772	883.50
1773	380.00
1774	479.10
1775	28.50
1776	75.70
1777	93.60
1778	101.60
1779	112.50
1780	123.20
1781	2863.80
1782	2186.30
1783	808.40
1784	284.60
1785	137.90
1786	78.90
1787	45.30
1788	16.30
1789	0.00
1790	0.00
1791	0.00
1792	25.70
1793	96.10
1794	244.70
1795	302.30
1796	906.70
1797	419.40
1798	471.10
1799	12.10
1800	54.90
1801	73.90
1802	85.30
1803	91.80
1804	98.30
1805	2415.70
1806	1962.70
1807	1220.40
1808	930.20
1809	524.00
1810	387.90
1811	299.50
1812	249.70
1813	201.10
1814	229.80
1815	338.20
1816	530.80
1817	833.20
1818	982.20
1819	797.10
1820	1546.70
1821	910.60
1822	961.50
1823	23.40
1824	62.60
1825	75.40
1826	87.70
1827	100.70
1828	110.10
1829	3834.30
1830	2848.30
1831	1697.80
1832	1289.30
1833	382.20
1834	514.50
1835	522.50
1836	335.70
1837	55.10
1838	2.80
1839	0.00
1840	75.90
1841	344.00
1842	556.10
1843	726.40
1844	1468.30
1845	810.70
1846	879.50
1847	26.70
1848	68.20
1849	92.30
1850	111.50
1851	122.40
1852	134.10
1853	4502.70
1854	3295.90
1855	1449.00
1856	389.20
1857	172.00
1858	94.30
1859	69.50
1860	45.80
1861	8.00
1862	0.00
1863	0.00
1864	2.20
1865	67.40
1866	240.60
1867	381.10
1868	965.00
1869	482.50
1870	564.30
1871	67.70
1872	104.20
1873	120.40
1874	134.70
1875	147.70
1876	161.10
1877	3908.20
1878	2923.20
1879	1440.10
1880	442.80
1881	246.30
1882	120.90
1883	85.10
1884	52.10
1885	6.80
1886	0.00
1887	0.00
1888	0.00
1889	101.10
1890	312.10
1891	391.90
1892	1022.70
1893	532.30
1894	621.00
1895	63.60
1896	103.10
1897	123.70
1898	138.10
1899	150.20
1900	159.60
1901	4239.30
1902	3083.40
1903	1442.60
1904	391.40
1905	181.10
1906	96.50
1907	60.20
1908	31.90
1909	15.60
1910	9.00
1911	45.10
1912	100.40
1913	236.00
1914	366.80
1915	323.00
1916	1004.70
1917	478.10
1918	531.10
1919	19.00
1920	63.20
1921	77.10
1922	85.60
1923	91.50
1924	97.10
1925	2671.30
1926	2102.80
1927	1243.50
1928	917.80
1929	648.90
1930	371.00
1931	95.80
1932	63.00
1933	22.80
1934	12.50
1935	26.10
1936	179.80
1937	605.40
1938	669.40
1939	644.50
1940	1370.40
1941	672.90
1942	714.90
1943	12.70
1944	54.20
1945	69.80
1946	78.70
1947	85.30
1948	96.10
1949	3386.40
1950	2457.90
1951	905.20
1952	366.00
1953	121.10
1954	87.00
1955	60.10
1956	35.80
1957	3.60
1958	0.00
1959	0.00
1960	3.20
1961	124.30
1962	346.90
1963	391.80
1964	1048.10
1965	549.10
1966	621.00
1967	65.90
1968	99.20
1969	111.60
1970	120.70
1971	131.00
1972	137.60
1973	3900.00
1974	2685.60
