time [h]	EFH_10 [W]
330	3160.50
331	3173.80
332	3768.80
333	3131.20
334	3311.60
335	203.00
336	224.20
337	236.90
338	245.40
339	252.90
340	284.90
341	7353.30
342	6506.50
343	4938.30
344	4353.70
345	2631.50
346	1584.50
347	1358.50
348	1244.80
349	1075.40
350	1053.40
351	1869.00
352	2825.60
353	3064.50
354	2996.40
355	2883.00
356	3537.00
357	2936.00
358	3107.60
359	186.40
360	196.70
361	201.00
362	205.40
363	211.90
364	217.90
365	6965.80
366	5429.20
367	4124.70
368	3987.40
369	3770.90
370	3543.80
371	3316.70
372	3144.20
373	3072.40
374	3107.20
375	3191.80
376	3206.10
377	3128.10
378	2859.60
379	2572.10
380	3197.80
381	2536.90
382	2596.30
383	130.60
384	145.70
385	155.70
386	165.70
387	174.20
388	177.20
389	6285.30
390	4602.50
391	3478.00
392	3311.30
393	3066.40
394	2740.80
395	2101.50
396	1831.00
397	1849.00
398	2080.50
399	2491.10
400	2606.70
401	2587.40
402	2393.50
403	2173.90
404	2815.70
405	2130.40
406	2188.70
407	113.30
408	134.10
409	146.20
410	153.50
411	159.90
412	168.50
413	6021.80
414	4352.20
415	3263.40
416	3048.30
417	2513.80
418	2011.40
419	1383.40
420	1179.40
421	1915.80
422	2016.20
423	2176.40
424	2533.20
425	2645.60
426	2515.40
427	2368.10
428	3052.20
429	2400.90
430	2524.50
431	141.70
432	159.70
433	172.50
434	182.40
435	188.40
436	193.20
437	6594.10
438	4964.10
439	3798.80
440	3430.00
441	2774.10
442	1796.30
443	922.10
444	876.20
445	714.30
446	637.30
447	1293.00
448	2292.50
449	2558.40
450	2472.20
451	2345.30
452	3035.00
453	2451.90
454	2664.80
455	161.90
456	183.30
457	194.70
458	196.60
459	196.90
460	202.60
461	6718.80
462	5074.00
463	3845.60
464	3549.10
465	2847.90
466	2840.90
467	2662.00
468	2097.70
469	2239.00
470	2152.10
471	2485.00
472	2793.00
473	2759.10
474	2650.60
475	2398.10
476	3028.00
477	2400.60
478	2497.90
479	134.10
480	148.70
481	159.90
482	169.50
483	174.40
484	181.30
485	6379.90
486	4769.10
487	3687.60
488	3312.80
489	2368.00
490	2064.80
491	1793.30
492	1098.40
493	686.60
494	1598.70
495	2190.20
496	2492.50
497	2558.90
498	2488.10
499	2360.40
500	2996.30
501	2384.10
502	2529.00
503	140.80
504	158.30
505	168.50
506	178.00
507	188.00
508	194.20
509	6554.20
510	4848.00
511	3669.10
512	3593.30
513	3410.40
514	3148.10
515	2955.20
516	2838.50
517	2821.70
518	2878.70
519	2793.00
520	2898.90
521	2937.70
522	2807.60
523	2609.50
524	3211.60
525	2536.30
526	2639.20
527	141.60
528	158.10
529	169.40
530	179.70
531	188.10
532	193.80
533	6703.80
534	5155.30
535	4017.60
536	3900.80
537	3547.00
538	2871.90
539	2427.30
540	1283.60
541	957.40
542	1001.80
543	1724.20
544	2934.10
545	3311.40
546	3214.20
547	3084.80
548	3760.80
549	3215.70
550	3458.10
551	215.40
552	238.90
553	258.60
554	273.20
555	340.20
556	446.60
557	7411.50
558	7026.90
559	5373.40
560	4712.00
561	3167.80
562	2254.00
563	1890.90
564	2034.80
565	1441.20
566	1725.10
567	2467.60
568	3239.30
569	3534.10
570	3487.70
571	3352.90
572	3956.00
573	3360.30
574	3548.90
575	216.10
576	240.80
577	256.70
578	268.80
579	338.50
580	464.80
581	7424.30
582	7345.00
583	5910.10
584	4961.30
585	3189.40
586	1968.70
587	1608.60
588	1444.50
589	1235.90
590	1087.10
591	1601.60
592	2887.40
593	3289.80
594	3270.50
595	3239.40
596	3884.10
597	3338.80
598	3605.80
599	227.80
600	249.50
601	264.50
602	276.90
603	326.10
604	419.60
605	7412.70
606	7060.70
607	5458.20
608	5093.20
609	4706.30
610	3881.60
611	3430.00
612	3163.50
613	3005.70
614	3081.30
615	3412.50
616	3661.90
617	3618.00
618	3389.20
619	3148.50
620	3704.90
621	3033.40
622	3225.30
623	177.60
624	188.70
625	198.90
626	209.50
627	220.00
628	227.30
629	7163.60
630	5896.70
631	4546.20
632	4263.30
633	3761.70
634	3495.80
635	3256.50
636	3057.70
637	3031.00
638	3151.70
639	3291.10
640	3521.20
641	3515.20
642	3433.10
643	3194.90
644	3806.00
645	3193.70
646	3343.90
647	189.80
648	212.80
649	231.10
650	243.60
651	252.00
652	313.20
653	7356.20
654	6644.50
655	5181.60
656	4481.30
657	3100.80
658	2552.30
659	2622.90
660	2454.90
661	2486.80
662	3014.40
663	3205.20
664	3302.30
665	3250.40
666	3121.20
667	2973.20
668	3509.80
669	2789.20
670	2920.10
671	159.90
672	175.20
673	185.50
674	191.60
675	196.30
676	201.60
677	6756.30
678	5127.00
679	3936.80
680	3767.30
681	3494.40
682	3131.70
683	2454.30
684	2546.60
685	2592.10
686	2560.00
687	2431.90
688	2588.60
689	2563.80
690	2305.70
691	2086.50
692	2740.90
693	2070.20
694	2136.90
695	101.90
696	121.30
697	138.70
698	151.00
699	162.40
700	170.60
701	6058.50
702	4394.60
703	3323.00
704	2756.90
705	1768.80
706	860.60
707	585.00
708	553.50
709	921.50
710	1294.30
711	1690.20
712	2135.10
713	2292.00
714	2159.20
715	1984.60
716	2616.40
717	1872.70
718	1796.20
719	84.90
720	102.50
721	111.80
722	119.90
723	126.20
724	130.40
725	4920.40
726	3515.60
727	2592.60
728	2264.00
729	2089.40
730	1405.50
731	1089.40
732	1361.00
733	1182.70
734	1561.80
735	1842.20
736	2039.30
737	2071.80
738	1893.70
739	1856.40
740	2677.20
741	2092.20
742	2228.00
743	126.40
744	140.20
745	151.30
746	167.00
747	177.20
748	183.90
749	6280.50
750	4609.50
751	3519.00
752	2854.80
753	1751.90
754	1206.10
755	727.80
756	584.20
757	515.70
758	579.30
759	1406.10
760	2091.90
761	2263.80
762	2189.00
763	2058.00
764	2740.40
765	2112.20
766	2269.00
767	133.50
768	149.50
769	159.90
770	167.80
771	176.40
772	182.90
773	6186.00
774	4463.40
775	3333.80
776	3129.60
777	2859.60
778	2479.00
779	1732.90
780	1417.40
781	1439.60
782	1943.30
783	2125.20
784	2438.60
785	2519.10
786	2361.20
787	2168.60
788	2812.60
789	2134.20
790	2204.40
791	118.40
792	138.50
793	150.50
794	157.60
795	162.30
796	170.60
797	6086.20
798	4463.90
799	3423.40
800	2906.10
801	2106.10
802	1685.50
803	1847.20
804	1304.80
805	717.80
806	691.40
807	1133.70
808	2092.30
809	2278.10
810	2259.00
811	2053.60
812	2714.30
813	2058.90
814	2147.40
815	119.30
816	142.80
817	156.50
818	163.80
819	170.40
820	177.40
821	6300.10
822	4693.30
823	3669.80
824	3406.90
825	2943.10
826	2058.70
827	1638.90
828	1787.80
829	1496.20
830	1462.00
831	1499.30
832	2140.00
833	2415.60
834	2446.00
835	2393.10
836	3078.50
837	2454.80
838	2662.60
839	155.10
840	175.90
841	189.80
842	200.90
843	210.10
844	220.40
845	7036.70
846	5658.40
847	4311.10
848	3238.50
849	1810.00
850	997.70
851	820.60
852	694.80
853	572.30
854	491.20
855	721.80
856	1706.00
857	2364.60
858	2442.20
859	2363.20
860	3066.70
861	2468.60
862	2691.70
863	174.10
864	196.00
865	210.40
866	218.10
867	227.10
868	236.80
869	7124.20
870	5864.80
871	4547.10
872	3323.20
873	1598.40
874	1047.40
875	988.80
876	854.70
877	682.70
878	520.70
879	676.50
880	1365.80
881	2053.80
882	2190.00
883	2160.00
884	2872.30
885	2352.70
886	2633.00
887	179.60
888	199.60
889	213.20
890	222.90
891	234.40
892	247.80
893	7148.50
894	5932.20
895	4611.30
896	3338.40
897	1559.30
898	1061.40
899	992.80
900	902.00
901	718.10
902	527.90
903	672.10
904	1262.90
905	1901.20
906	2111.90
907	2136.60
908	2913.50
909	2377.00
910	2669.80
911	187.10
912	207.80
913	218.90
914	224.90
915	236.20
916	243.50
917	7023.00
918	5567.70
919	4220.20
920	3482.10
921	2244.50
922	1319.80
923	1105.50
924	1128.10
925	948.60
926	879.30
927	1390.40
928	2520.70
929	2948.60
930	2867.40
931	2698.30
932	3330.20
933	2725.20
934	2949.20
935	183.40
936	202.80
937	214.20
938	223.80
939	233.00
940	239.70
941	7163.10
942	5916.80
943	4502.00
944	4056.80
945	3777.70
946	3450.10
947	3110.20
948	2384.80
949	2130.20
950	2213.20
951	2562.50
952	2977.40
953	3030.60
954	2820.40
955	2629.50
956	3266.00
957	2595.20
958	2736.00
959	150.30
960	168.50
961	180.40
962	188.30
963	192.60
964	194.80
965	6677.40
966	5090.70
967	3896.70
968	3543.00
969	3050.90
970	2754.10
971	2506.00
972	2305.10
973	2195.20
974	2254.80
975	2400.40
976	2687.30
977	2691.70
978	2611.20
979	2373.90
980	3029.50
981	2269.60
982	2241.00
983	114.30
984	132.70
985	143.40
986	151.40
987	159.60
988	168.10
989	6117.60
990	4470.40
991	3479.40
992	3178.70
993	2763.30
994	2412.10
995	2184.20
996	2000.50
997	2113.70
998	2262.90
999	2304.60
1000	2456.50
1001	2454.60
1002	2356.50
1003	2226.30
1004	2862.30
1005	2166.20
1006	2248.20
1007	118.20
1008	137.50
1009	145.50
1010	150.70
1011	154.90
1012	158.50
1013	5880.10
1014	4188.70
1015	3095.20
1016	2792.90
1017	2486.40
1018	2164.60
1019	1921.10
1020	1730.90
1021	1651.50
1022	1688.70
1023	1619.00
1024	1900.00
1025	2121.20
1026	2160.70
1027	2089.50
1028	2792.40
1029	2166.50
1030	2246.30
1031	114.50
1032	127.70
1033	134.50
1034	140.10
1035	147.00
1036	153.80
1037	5701.40
1038	4105.00
1039	3079.50
1040	2574.80
1041	1947.30
1042	1483.70
1043	1186.60
1044	1053.30
1045	979.00
1046	659.60
1047	858.10
1048	1683.20
1049	2039.10
1050	1998.30
1051	1946.80
1052	2712.00
1053	2079.30
1054	2135.10
1055	115.00
1056	134.40
1057	148.60
1058	158.50
1059	164.20
1060	171.80
1061	6086.20
1062	4482.30
1063	3358.30
1064	2576.60
1065	2016.50
1066	1484.40
1067	599.10
1068	412.60
1069	282.90
1070	254.10
1071	335.70
1072	870.00
1073	1590.10
1074	1766.10
1075	1718.20
1076	2460.40
1077	1890.80
1078	2083.70
1079	135.00
1080	158.70
1081	172.50
1082	184.00
1083	192.90
1084	200.80
1085	6550.30
1086	4923.10
1087	3672.60
1088	2356.00
1089	963.80
1090	546.40
1091	475.60
1092	401.90
1093	237.00
1094	155.60
1095	200.60
1096	327.00
1097	606.40
1098	795.80
1099	741.70
1100	1711.10
1101	1285.10
1102	1549.00
1103	124.60
1104	149.30
1105	165.20
1106	178.00
1107	188.10
1108	196.60
1109	6062.40
1110	4465.60
1111	3306.70
1112	1973.60
1113	731.00
1114	554.00
1115	465.70
1116	324.40
1117	194.50
1118	138.90
1119	187.50
1120	306.90
1121	563.40
1122	730.30
1123	570.90
1124	1275.20
1125	791.20
1126	971.10
1127	94.90
1128	122.40
1129	138.30
1130	151.40
1131	163.10
1132	173.60
1133	5040.70
1134	3610.20
1135	2679.20
1136	2132.40
1137	1362.60
1138	1017.20
1139	856.80
1140	1207.60
1141	1389.40
1142	1544.30
1143	1755.50
1144	2091.50
1145	2132.80
1146	2086.90
1147	1909.40
1148	2649.90
1149	2036.40
1150	2171.50
1151	132.50
1152	154.40
1153	168.60
1154	182.70
1155	192.80
1156	202.30
1157	6565.00
1158	4896.40
1159	3749.10
1160	3376.50
1161	2314.60
1162	1611.40
1163	1264.40
1164	1138.80
1165	1749.40
1166	2039.70
1167	2063.80
1168	2257.60
1169	2304.70
1170	2226.60
1171	2093.50
1172	2718.10
1173	2042.40
1174	2137.90
1175	113.80
1176	133.00
1177	143.30
1178	150.40
1179	156.90
1180	162.20
1181	5864.90
1182	4173.50
1183	3042.80
1184	2141.50
1185	1295.80
1186	1853.60
1187	1923.90
1188	1823.20
1189	1862.30
1190	2000.10
1191	2176.80
1192	2298.80
1193	2411.50
1194	2286.60
1195	2145.40
1196	2823.80
1197	2206.50
1198	2343.80
1199	124.60
1200	142.70
1201	153.10
1202	157.20
1203	165.30
1204	174.70
1205	6144.20
1206	4442.70
1207	3271.60
1208	2648.60
1209	1976.00
1210	1523.10
1211	1241.30
1212	1105.70
1213	1061.60
1214	1224.30
1215	1885.30
1216	2262.00
1217	2386.70
1218	2246.20
1219	2029.50
1220	2663.60
1221	1980.40
1222	2062.10
1223	109.40
1224	130.20
1225	144.10
1226	151.40
1227	156.10
1228	163.40
1229	5955.30
1230	4275.80
1231	3130.10
1232	2637.20
1233	2538.00
1234	2282.90
1235	2052.80
1236	1910.10
1237	1879.90
1238	1943.40
1239	2107.60
1240	2280.20
1241	2354.40
1242	2205.70
1243	2006.80
1244	2698.90
1245	2067.30
1246	2187.10
1247	114.70
1248	134.90
1249	147.20
1250	156.60
1251	163.30
1252	168.80
1253	6143.50
1254	4526.70
1255	3262.20
1256	2329.50
1257	1252.80
1258	728.10
1259	565.40
1260	491.40
1261	1286.50
1262	1780.00
1263	1772.80
1264	2172.90
1265	2402.60
1266	2281.90
1267	2193.10
1268	2892.00
1269	2210.90
1270	2345.70
1271	133.10
1272	151.30
1273	163.90
1274	175.60
1275	183.70
1276	186.90
1277	6381.10
1278	4764.00
1279	3543.20
1280	2591.80
1281	1256.70
1282	734.80
1283	578.90
1284	549.00
1285	543.40
1286	499.00
1287	796.90
1288	1635.40
1289	2275.20
1290	2371.40
1291	2306.50
1292	3041.20
1293	2482.80
1294	2696.30
1295	168.20
1296	192.30
1297	208.40
1298	217.90
1299	225.80
1300	235.20
1301	7115.70
1302	5822.60
1303	4354.40
1304	3675.40
1305	2709.30
1306	1644.00
1307	991.30
1308	686.90
1309	584.70
1310	492.30
1311	558.30
1312	1297.00
1313	2235.40
1314	2548.20
1315	2489.80
1316	3250.70
1317	2704.10
1318	2952.80
1319	196.10
1320	214.70
1321	226.30
1322	238.70
1323	246.10
1324	261.70
1325	7266.10
1326	6293.40
1327	4710.00
1328	3935.80
1329	2999.40
1330	2352.00
1331	1536.90
1332	1460.40
1333	1473.00
1334	1092.50
1335	1192.20
1336	1946.30
1337	2530.60
1338	2677.80
1339	2757.20
1340	3551.50
1341	3047.00
1342	3226.70
1343	183.80
1344	181.40
1345	175.30
1346	175.50
1347	179.40
1348	185.20
1349	6493.80
1350	4843.30
1351	3590.30
1352	3142.50
1353	2104.10
1354	991.60
1355	537.00
1356	451.60
1357	746.60
1358	1117.10
1359	1187.60
1360	1912.10
1361	2373.80
1362	2372.50
1363	2200.30
1364	2888.00
1365	2255.90
1366	2350.20
1367	130.90
1368	149.10
1369	166.40
1370	174.60
1371	178.70
1372	183.60
1373	6366.20
1374	4727.20
1375	3369.30
1376	2351.00
1377	1043.10
1378	681.10
1379	504.50
1380	595.80
1381	711.10
1382	931.30
1383	1278.90
1384	1526.40
1385	2114.50
1386	2217.10
1387	2140.20
1388	2854.70
1389	2200.40
1390	2342.90
1391	139.00
1392	159.30
1393	171.60
1394	178.90
1395	182.80
1396	185.80
1397	6312.90
1398	4610.90
1399	3368.60
1400	3003.00
1401	2661.30
1402	2340.80
1403	2060.40
1404	1865.80
1405	1816.20
1406	1840.90
1407	1988.20
1408	2168.20
1409	2244.00
1410	2096.50
1411	1887.10
1412	2552.90
1413	1927.40
1414	2017.70
1415	99.00
1416	118.10
1417	128.60
1418	135.70
1419	141.80
1420	147.80
1421	5504.30
1422	3899.40
1423	2820.80
1424	2458.70
1425	2163.30
1426	1896.00
1427	1693.70
1428	1539.30
1429	1497.10
1430	1561.60
1431	1385.50
1432	1667.10
1433	1956.30
1434	1849.40
1435	1677.60
1436	2418.90
1437	1778.20
1438	1863.70
1439	93.80
1440	120.50
1441	135.10
1442	143.50
1443	154.50
1444	164.90
1445	5916.30
1446	4180.90
1447	2763.30
1448	1668.10
1449	922.50
1450	527.60
1451	302.80
1452	217.50
1453	182.60
1454	199.80
1455	305.70
1456	1063.60
1457	1833.10
1458	1930.30
1459	1893.70
1460	2616.70
1461	2000.00
1462	2148.10
1463	130.80
1464	149.00
1465	159.10
1466	165.40
1467	171.70
1468	173.30
1469	5958.00
1470	4323.90
1471	3099.90
1472	2246.90
1473	1329.00
1474	897.20
1475	767.30
1476	352.80
1477	237.20
1478	240.20
1479	407.40
1480	1050.60
1481	1779.70
1482	1940.30
1483	1833.00
1484	2611.10
1485	2043.80
1486	2212.50
1487	136.00
1488	158.60
1489	173.30
1490	184.00
1491	194.10
1492	204.00
1493	6656.10
1494	5076.50
1495	3621.00
1496	2753.60
1497	1727.00
1498	501.30
1499	293.70
1500	390.80
1501	606.90
1502	768.00
1503	599.90
1504	919.90
1505	1818.80
1506	2058.50
1507	2095.50
1508	2865.90
1509	2292.10
1510	2494.60
1511	152.10
1512	171.00
1513	184.40
1514	197.00
1515	207.50
1516	215.70
1517	6895.20
1518	5380.60
1519	3641.70
1520	2903.80
1521	2119.70
1522	1643.50
1523	1329.60
1524	1123.30
1525	1007.50
1526	1116.90
1527	1805.80
1528	2308.50
1529	2666.90
1530	2698.60
1531	2588.50
1532	3206.00
1533	2518.30
1534	2631.60
1535	150.70
1536	167.90
1537	176.00
1538	182.40
1539	187.30
1540	192.30
1541	6551.50
1542	4866.20
1543	3529.10
1544	3058.10
1545	2056.00
1546	1400.20
1547	627.00
1548	326.10
1549	275.80
1550	263.90
1551	522.90
1552	1282.10
1553	1975.90
1554	2048.30
1555	1944.90
1556	2717.80
1557	2143.60
1558	2356.80
1559	143.10
1560	165.20
1561	178.60
1562	186.30
1563	189.10
1564	194.80
1565	6570.60
1566	4954.60
1567	3285.30
1568	2492.00
1569	1178.80
1570	392.10
1571	324.70
1572	270.30
1573	176.80
1574	144.40
1575	210.80
1576	442.20
1577	1244.70
1578	1624.50
1579	1648.50
1580	2437.80
1581	1877.70
1582	2079.70
1583	138.10
1584	157.40
1585	170.10
1586	180.60
1587	190.60
1588	199.60
1589	6448.80
1590	4816.60
1591	2914.00
1592	1503.80
1593	614.20
1594	447.90
1595	340.60
1596	302.10
1597	232.10
1598	190.50
1599	268.20
1600	436.00
1601	895.60
1602	1245.70
1603	1313.70
1604	2131.90
1605	1629.60
1606	1877.40
1607	147.10
1608	165.90
1609	183.20
1610	194.90
1611	203.60
1612	212.50
1613	6359.20
1614	4714.20
1615	2817.00
1616	1359.00
1617	614.80
1618	492.70
1619	420.30
1620	325.40
1621	192.90
1622	113.30
1623	155.30
1624	269.30
1625	565.20
1626	843.40
1627	791.40
1628	1607.90
1629	1221.20
1630	1500.60
1631	144.90
1632	165.10
1633	178.60
1634	194.10
1635	205.40
1636	211.70
1637	6027.60
1638	4455.30
1639	2662.80
1640	1464.10
1641	570.60
1642	609.40
1643	570.50
1644	416.50
1645	259.30
1646	194.60
1647	297.80
1648	724.70
1649	1339.80
1650	1523.30
1651	1389.20
1652	2109.20
1653	1535.30
1654	1646.90
1655	97.80
1656	116.60
1657	126.80
1658	133.40
1659	138.20
1660	146.90
1661	5139.00
1662	3675.50
1663	2644.60
1664	2157.40
1665	987.10
1666	166.50
1667	126.70
1668	92.80
1669	27.70
1670	0.00
1671	31.30
1672	177.20
1673	439.60
1674	640.60
1675	621.00
1676	1416.60
1677	1016.20
1678	1196.40
1679	103.80
1680	130.90
1681	147.80
1682	154.30
1683	158.60
1684	164.60
1685	5152.40
1686	3617.00
1687	2288.00
1688	1447.00
1689	455.50
1690	248.30
1691	110.00
1692	70.60
1693	16.00
1694	0.00
1695	0.00
1696	65.90
1697	249.10
1698	432.10
1699	476.30
1700	1093.50
1701	663.70
1702	805.90
1703	76.90
1704	105.80
1705	121.00
1706	133.00
1707	145.20
1708	155.60
1709	4741.50
1710	3386.40
1711	1734.00
1712	497.20
1713	165.80
1714	107.80
1715	74.00
1716	40.40
1717	3.90
1718	0.00
1719	0.00
1720	0.00
1721	84.40
1722	297.00
1723	347.50
1724	937.30
1725	461.40
1726	606.80
1727	62.50
1728	98.10
1729	115.60
1730	127.80
1731	134.60
1732	139.00
1733	3983.50
1734	2939.00
1735	1313.70
1736	394.40
1737	207.30
1738	117.60
1739	77.80
1740	45.30
1741	4.30
1742	0.00
1743	0.00
1744	0.00
1745	44.80
1746	184.40
1747	270.90
1748	868.00
1749	334.60
1750	439.60
1751	54.10
1752	90.00
1753	106.80
1754	116.90
1755	121.20
1756	127.60
1757	2667.10
1758	2100.70
1759	1004.40
1760	534.80
1761	213.80
1762	130.20
1763	88.20
1764	42.30
1765	3.00
1766	0.00
1767	0.00
1768	0.00
1769	49.30
1770	190.10
1771	278.40
1772	894.90
1773	379.70
1774	472.40
1775	37.00
1776	78.70
1777	95.30
1778	102.80
1779	113.50
1780	124.00
1781	3215.00
1782	2310.30
1783	772.40
1784	318.10
1785	133.40
1786	82.50
1787	48.50
1788	19.30
1789	0.10
1790	0.00
1791	0.00
1792	30.50
1793	113.30
1794	255.90
1795	291.70
1796	928.50
1797	426.40
1798	508.10
1799	19.40
1800	58.90
1801	75.80
1802	86.60
1803	92.90
1804	99.10
1805	2813.00
1806	2121.90
1807	1276.30
1808	954.50
1809	605.70
1810	455.10
1811	381.80
1812	341.10
1813	319.90
1814	349.20
1815	423.70
1816	448.90
1817	765.40
1818	887.00
1819	842.20
1820	1544.10
1821	998.30
1822	1060.90
1823	31.10
1824	65.00
1825	76.50
1826	88.40
1827	101.30
1828	110.50
1829	4185.90
1830	2968.10
1831	1762.50
1832	1334.80
1833	403.10
1834	560.80
1835	576.20
1836	379.00
1837	56.10
1838	2.80
1839	0.00
1840	107.30
1841	468.20
1842	677.50
1843	782.00
1844	1467.50
1845	884.70
1846	973.10
1847	36.80
1848	71.80
1849	94.50
1850	113.20
1851	123.70
1852	135.20
1853	4826.00
1854	3370.20
1855	1483.90
1856	379.40
1857	136.70
1858	98.20
1859	72.90
1860	48.70
1861	9.30
1862	0.00
1863	0.00
1864	2.30
1865	104.50
1866	273.70
1867	375.60
1868	948.30
1869	431.60
1870	572.40
1871	75.10
1872	106.80
1873	122.00
1874	135.90
1875	148.70
1876	161.80
1877	4346.20
1878	3059.90
1879	1533.50
1880	508.80
1881	190.80
1882	121.00
1883	88.50
1884	55.00
1885	8.20
1886	0.00
1887	0.00
1888	0.00
1889	133.30
1890	332.90
1891	384.20
1892	1024.10
1893	561.70
1894	697.20
1895	71.60
1896	105.60
1897	125.20
1898	139.20
1899	151.10
1900	160.20
1901	4615.50
1902	3195.80
1903	1521.00
1904	379.10
1905	151.40
1906	100.60
1907	63.60
1908	34.90
1909	18.10
1910	11.20
1911	47.20
1912	90.00
1913	209.30
1914	320.30
1915	367.30
1916	1019.50
1917	538.30
1918	653.60
1919	26.80
1920	66.70
1921	79.00
1922	87.00
1923	92.60
1924	98.00
1925	3053.10
1926	2219.70
1927	1257.40
1928	915.00
1929	653.30
1930	408.40
1931	108.50
1932	63.90
1933	23.60
1934	13.30
1935	26.80
1936	230.50
1937	534.40
1938	706.30
1939	694.90
1940	1364.80
1941	797.40
1942	834.30
1943	20.70
1944	58.40
1945	72.00
1946	80.30
1947	86.60
1948	97.10
1949	3718.60
1950	2567.70
1951	1073.10
1952	373.30
1953	116.60
1954	89.20
1955	62.10
1956	37.50
1957	4.20
1958	0.00
1959	0.00
1960	3.90
1961	145.70
1962	334.10
1963	409.30
1964	1051.00
1965	618.80
1966	779.30
1967	74.10
1968	102.10
1969	113.40
1970	122.10
1971	132.00
1972	138.40
1973	4201.20
1974	2783.80
