time [h]	EFH_0 [W]
543	1111.006294
544	1800.509413
545	2105.187122
546	2053.890004
547	1974.841988
548	2420.538253
549	2062.49343
550	2218.390092
551	134.226379
552	149.7513578
553	162.7535275
554	174.5913238
555	244.2596661
556	305.3245826
557	4781.111276
558	4520.162258
559	3459.159333
560	3018.832123
561	1982.216352
562	1496.543266
563	1309.920084
564	1356.947832
565	1081.573521
566	1162.82091
567	1532.897592
568	2052.466881
569	2262.506907
570	2235.791006
571	2150.015498
572	2544.867458
573	2155.449241
574	2277.126262
575	136.5551258
576	152.468229
577	162.8182149
578	172.262577
579	243.5481045
580	320.0733124
581	4800
582	4706.720753
583	3806.789483
584	3185.855019
585	1984.933224
586	1459.994879
587	1336.76536
588	1225.244262
589	1037.715456
590	885.5706643
591	1051.041063
592	1708.265164
593	2041.793458
594	2049.167823
595	2035.842217
596	2465.043192
597	2109.003679
598	2280.684069
599	141.0832446
600	154.9910381
601	164.8235247
602	180.283816
603	253.4452785
604	302.6723987
605	4765.909734
606	4476.433567
607	3470.414943
608	3247.890247
609	2991.534035
610	2475.005054
611	2183.847014
612	2008.867566
613	1902.133337
614	1946.573589
615	2159.653922
616	2329.975877
617	2308.240907
618	2162.564856
619	2008.350067
620	2371.181758
621	1938.811099
622	2063.463741
623	113.5910947
624	120.5126477
625	126.9813889
626	133.8382545
627	140.8891824
628	145.6760508
629	4602.83277
630	3795.598561
631	2921.671631
632	2738.606256
633	2412.581702
634	2239.607563
635	2083.581526
636	1954.594828
637	1938.422975
638	2019.540989
639	2113.531798
640	2265.805965
641	2264.059405
642	2211.468539
643	2057.706562
644	2453.658208
645	2058.159374
646	2155.837365
647	122.7767071
648	137.5901244
649	149.2985459
650	157.4491597
651	162.9475897
652	206.8703422
653	4754.783499
654	4291.621633
655	3347.250111
656	2894.891042
657	1951.683894
658	1669.517405
659	1695.13362
660	1579.92534
661	1594.41532
662	1931.695484
663	2060.294058
664	2126.46928
665	2093.931512
666	2010.678814
667	1915.070819
668	2262.506907
669	1796.563481
670	1881.239303
671	103.3057963
672	113.0735954
673	119.6717114
674	123.6823309
675	126.6579518
676	130.1510721
677	4361.1606
678	3312.189534
679	2541.244963
680	2430.823552
681	2250.604423
682	2015.918494
683	1584.906271
684	1634.004016
685	1661.366791
686	1643.254316
687	1556.702559
688	1663.695538
689	1653.410239
690	1487.034217
691	1345.239411
692	1769.200706
693	1335.730361
694	1378.74749
695	65.59303532
696	78.14239316
697	89.39800278
698	97.3545544
699	104.7936067
700	110.0332871
701	3917.857769
702	2842.817676
703	2149.045187
704	1790.870989
705	1113.464415
706	662.0109699
707	541.6923844
708	532.3773971
709	661.1700336
710	824.3763729
711	1043.602011
712	1349.702842
713	1459.348005
714	1375.642494
715	1263.474523
716	1674.239586
717	1193.80618
718	1143.285312
719	53.69055159
720	65.07553603
721	71.0914653
722	76.33114564
723	80.40645257
724	83.18801127
725	3164.378799
726	2258.560975
727	1663.372101
728	1461.353315
729	1335.0188
730	906.4000108
731	716.413083
732	859.2428878
733	761.3708341
734	986.3536515
735	1174.723394
736	1306.362276
737	1328.938183
738	1214.635527
739	1190.701185
740	1722.172958
741	1344.333787
742	1431.98523
743	81.57082598
744	90.36831395
745	97.41924181
746	107.5751654
747	114.1732814
748	118.507338
749	4054.089457
750	2976.979367
751	2271.304395
752	1856.399337
753	1085.390079
754	836.9257308
755	660.0056601
756	560.5811086
757	494.6646362
758	536.6467663
759	852.5800844
760	1269.813889
761	1412.449631
762	1372.537498
763	1291.613547
764	1738.732935
765	1333.725052
766	1433.408353
767	83.70551056
768	93.86143417
769	100.5242376
770	105.6992305
771	111.4564101
772	115.7904667
773	3960.81021
774	2864.487959
775	2132.291147
776	2000.458202
777	1821.662197
778	1576.367532
779	1103.631929
780	915.4562484
781	917.7849952
782	1224.468013
783	1342.716602
784	1552.303815
785	1610.522486
786	1510.127623
787	1386.574667
788	1805.037532
789	1366.974381
790	1413.355255
791	75.94302117
792	88.75112866
793	96.44893064
794	101.0417369
795	104.0820452
796	109.5157878
797	3923.226824
798	2878.266377
799	2205.323235
800	1876.646497
801	1334.048489
802	1087.524763
803	1178.604639
804	899.4137703
805	575.9120251
806	560.9045456
807	698.7534197
808	1305.003841
809	1451.585515
810	1444.017088
811	1313.219142
812	1744.684177
813	1321.111006
814	1374.607496
815	74.51989812
816	90.04487689
817	99.0364271
818	103.887983
819	108.3514144
820	113.008908
821	4063.921944
822	3033.64554
823	2367.8827
824	2194.649812
825	1893.723973
826	1333.660364
827	1079.568212
828	1165.08497
829	972.1871083
830	931.0459146
831	932.210288
832	1361.152514
833	1554.050375
834	1576.108783
835	1542.794766
836	1988.685094
837	1586.135331
838	1717.774214
839	98.71299004
840	112.2973465
841	121.3535841
842	128.6632616
843	134.6791909
844	141.4066817
845	4539.503794
846	3667.194049
847	2789.256499
848	2117.671792
849	1130.671267
850	824.9585596
851	733.7493093
852	643.8338073
853	539.2989502
854	481.5330917
855	553.5948681
856	1017.144859
857	1409.668073
858	1508.057626
859	1469.309866
860	1938.487662
861	1551.204129
862	1689.63519
863	105.3757934
864	119.7363988
865	129.2454483
866	134.549816
867	140.7598076
868	148.3282347
869	4511.558832
870	3775.416088
871	2905.176341
872	2131.256149
873	1046.512944
874	889.3225341
875	860.9894479
876	764.6698921
877	622.2282118
878	514.0708597
879	535.5470803
880	900.5134563
881	1252.477663
882	1311.537269
883	1378.424053
884	1776.316321
885	1442.658653
886	1615.115292
887	105.0523564
888	118.0545261
889	127.1107637
890	133.8382545
891	141.924181
892	168.5753945
893	4446.87142
894	3798.703556
895	2914.361953
896	2110.168053
897	1066.889479
898	895.1444012
899	858.1432018
900	796.4314111
901	644.415994
902	519.6986645
903	533.7358328
904	839.4485398
905	1169.548401
906	1264.315459
907	1363.740011
908	1762.343841
909	1423.963991
910	1607.029365
911	108.7395388
912	122.0004582
913	129.3748231
914	133.7735671
915	141.6654313
916	159.5191569
917	4322.024716
918	3537.301726
919	2633.424525
920	2163.017668
921	1344.398474
922	1053.305122
923	956.0799429
924	920.8253036
925	817.2607577
926	721.3940137
927	873.2800561
928	1425.516489
929	1770.623829
930	1745.395739
931	1646.553374
932	2069.350296
933	1679.932078
934	1824.379068
935	112.8148458
936	125.1701414
937	132.5445063
938	138.94856
939	145.1585515
940	153.244478
941	4514.987265
942	3765.971726
943	2847.863294
944	2573.135857
945	2377.521124
946	2169.162972
947	1951.360457
948	1492.46796
949	1325.186313
950	1373.443122
951	1597.132191
952	1877.422746
953	1921.410186
954	1788.60693
955	1667.706157
956	2084.034338
957	1651.728367
958	1740.673558
959	95.47861946
960	107.187041
961	114.8848429
962	119.9951484
963	122.8413946
964	124.329205
965	4288.710699
966	3273.700524
967	2499.521583
968	2266.258777
969	1949.613897
970	1756.910098
971	1594.738757
972	1464.134873
973	1393.754969
974	1435.025538
975	1533.997278
976	1724.178268
977	1729.094511
978	1678.056143
979	1525.458539
980	1950.519521
981	1459.800817
982	1441.947091
983	73.67896177
984	85.51675808
985	92.43831112
986	97.61330404
987	102.9176718
988	108.4161018
989	3951.883347
990	2888.551676
991	2246.529116
992	2045.674703
993	1777.027883
994	1547.905071
995	1398.865275
996	1278.934814
997	1352.225651
998	1450.873954
999	1481.729849
1000	1584.000647
1001	1584.518146
1002	1521.641982
1003	1437.807097
1004	1849.607159
1005	1399.770899
1006	1452.814576
1007	76.39583305
1008	88.88050348
1009	94.05549641
1010	97.41924181
1011	100.1361131
1012	102.5295473
1013	3803.425738
1014	2709.885045
1015	2001.816638
1016	1800.185976
1017	1601.66031
1018	1391.555597
1019	1231.648316
1020	1107.254424
1021	1055.957306
1022	1081.702896
1023	1034.545773
1024	1212.56553
1025	1365.292508
1026	1395.954341
1027	1350.673153
1028	1806.460655
1029	1401.970271
1030	1452.879264
1031	73.42021212
1032	82.08832527
1033	86.48706926
1034	90.17425171
1035	94.70237052
1036	99.16580192
1037	3691.322453
1038	2658.005741
1039	1985.838847
1040	1573.456599
1041	1239.281431
1042	958.926189
1043	774.4376912
1044	714.213711
1045	673.654704
1046	532.0539601
1047	592.8601269
1048	1026.071722
1049	1293.03667
1050	1280.875436
1051	1250.666415
1052	1750.700106
1053	1341.293479
1054	1373.895934
1055	71.35021495
1056	84.15832244
1057	93.60268453
1058	100.1361131
1059	104.0173578
1060	109.1276633
1061	3933.964934
1062	2901.230408
1063	2155.837365
1064	1488.845464
1065	1261.081088
1066	967.1414902
1067	553.1420563
1068	415.0344326
1069	300.6024015
1070	289.2821045
1071	323.3723704
1072	607.802919
1073	931.1752894
1074	1056.216056
1075	1107.448486
1076	1550.492568
1077	1187.854938
1078	1299.311349
1079	76.46052046
1080	93.14987265
1081	102.7236096
1082	110.809536
1083	117.2135897
1084	122.906082
1085	4179.000849
1086	3171.10629
1087	2311.345902
1088	1132.159077
1089	647.0034904
1090	471.1184184
1091	441.2975217
1092	401.7735132
1093	267.7411964
1094	229.9637481
1095	217.996577
1096	300.7964638
1097	421.3737989
1098	519.6339771
1099	652.6959826
1100	1158.939666
1101	826.6404323
1102	918.9493686
1103	45.92806221
1104	69.28021778
1105	81.89426304
1106	92.17956147
1107	100.6536124
1108	107.8339151
1109	3771.340781
1110	2837.577995
1111	2028.338477
1112	944.2421465
1113	499.4515047
1114	448.2837621
1115	426.6781667
1116	338.9620366
1117	233.9096802
1118	213.0156463
1119	202.9890975
1120	288.3117933
1121	397.3100818
1122	439.615649
1123	540.4633236
1124	956.2093177
1125	561.6807946
1126	615.3713462
1127	7.89186421
1128	40.3002574
1129	55.76054876
1130	67.21022061
1131	77.30145681
1132	86.29300702
1133	3025.106802
1134	2219.748528
1135	1584.712208
1136	1201.180545
1137	816.0963842
1138	673.3312669
1139	604.2451114
1140	823.4707492
1141	863.3181947
1142	933.5687236
1143	980.7905341
1144	1208.943035
1145	1250.666415
1146	1229.643006
1147	1177.893077
1148	1606.511866
1149	1219.681145
1150	1306.621026
1151	81.82957562
1152	95.80205652
1153	104.7289193
1154	113.9145318
1155	120.5773351
1156	126.7873267
1157	4128.221231
1158	3086.689217
1159	2347.118041
1160	2093.349325
1161	1425.451801
1162	1029.435468
1163	874.8325539
1164	839.8366643
1165	1073.35822
1166	1234.3005
1167	1267.29108
1168	1402.164333
1169	1438.259909
1170	1391.296848
1171	1308.496961
1172	1716.545153
1173	1282.03981
1174	1345.174723
1175	72.77333801
1176	84.99925879
1177	91.46799995
1178	96.06080617
1179	100.2654879
1180	103.6939207
1181	3748.506125
1182	2667.967602
1183	1923.80362
1184	1149.365929
1185	768.0983249
1186	1145.549371
1187	1193.741493
1188	1131.965015
1189	1160.039352
1190	1253.124537
1191	1372.796248
1192	1447.316146
1193	1528.95166
1194	1454.819886
1195	1366.068757
1196	1807.948466
1197	1409.538698
1198	1498.354514
1199	80.14770292
1200	91.72674959
1201	98.45424039
1202	101.1064243
1203	106.3461046
1204	112.4267213
1205	3956.670215
1206	2859.377653
1207	2094.319637
1208	1589.693139
1209	1239.928305
1210	968.8880503
1211	797.983909
1212	738.2127407
1213	709.5562174
1214	777.8014366
1215	1187.596189
1216	1442.72334
1217	1527.528537
1218	1438.195221
1219	1299.440723
1220	1712.211097
1221	1271.301699
1222	1325.380375
1223	70.31521637
1224	83.51144832
1225	92.43831112
1226	97.16049216
1227	100.2008005
1228	104.9229816
1229	3841.267873
1230	2759.629665
1231	2009.126316
1232	1601.530935
1233	1605.15343
1234	1451.326766
1235	1302.739781
1236	1210.107408
1237	1191.283371
1238	1234.882687
1239	1345.627535
1240	1462.194251
1241	1512.973869
1242	1417.948061
1243	1290.513861
1244	1739.444497
1245	1331.396305
1246	1409.409323
1247	74.06708624
1248	87.13394337
1249	95.09049499
1250	101.1711117
1251	105.5051683
1252	109.0629759
1253	3970.578009
1254	2925.552875
1255	2089.662143
1256	1286.697303
1257	764.1523928
1258	543.827069
1259	512.6477366
1260	483.3443392
1261	803.2235893
1262	1097.163187
1263	1102.273493
1264	1364.645634
1265	1525.911351
1266	1453.526138
1267	1398.153713
1268	1852.906217
1269	1413.290568
1270	1501.847634
1271	85.32269585
1272	96.90174252
1273	104.9229816
1274	112.5560961
1275	117.8604639
1276	119.930461
1277	4109.00907
1278	3069.87049
1279	2260.695659
1280	1429.333046
1281	770.6211339
1282	594.4126248
1283	544.2798809
1284	545.4442543
1285	545.5089417
1286	490.7833915
1287	566.9204749
1288	938.5496543
1289	1370.855626
1290	1472.414862
1291	1439.877094
1292	1925.938304
1293	1565.952859
1294	1701.667049
1295	103.9526704
1296	119.6717114
1297	130.2804469
1298	136.6845006
1299	142.0535558
1300	148.3929221
1301	4536.59286
1302	3739.773325
1303	2772.049648
1304	2226.92883
1305	1695.457057
1306	1048.971066
1307	722.7524494
1308	674.75439
1309	475.5818498
1310	376.4807353
1311	401.1913265
1312	845.6585313
1313	1282.104497
1314	1528.886972
1315	1534.385402
1316	2043.798768
1317	1689.182378
1318	1844.367478
1319	115.5964045
1320	128.3398245
1321	136.3610636
1322	145.0938641
1323	150.5276067
1324	191.0219263
1325	4603.997143
1326	4027.567619
1327	2987.005916
1328	2370.340822
1329	1864.032452
1330	1476.748919
1331	1078.339151
1332	1048.712316
1333	984.3483417
1334	784.2054903
1335	739.4418015
1336	1150.530302
1337	1571.839414
1338	1686.077382
1339	1742.031993
1340	2263.541905
1341	1934.735792
1342	2050.655634
1343	114.6260933
1344	113.2029702
1345	109.3864129
1346	109.70985
1347	112.4914087
1348	116.4373408
1349	4161.405873
1350	3110.688247
1351	2293.750927
1352	1979.822918
1353	1332.431303
1354	712.0790265
1355	509.0252416
1356	460.7684325
1357	579.5345202
1358	738.3421155
1359	733.9433716
1360	1152.276862
1361	1483.929221
1362	1494.473269
1363	1387.415603
1364	1839.127798
1365	1431.403043
1366	1489.298276
1367	81.76488821
1368	93.4733097
1369	104.7289193
1370	110.1626619
1371	112.9442206
1372	116.2432786
1373	4082.034419
1374	3036.297724
1375	2135.525518
1376	1247.755482
1377	638.5941269
1378	538.4580138
1379	478.5574707
1380	503.0093123
1381	516.9171058
1382	620.8050887
1383	750.6327237
1384	869.1400617
1385	1289.931674
1386	1386.057167
1387	1341.810978
1388	1811.441586
1389	1389.809037
1390	1479.336415
1391	86.68113149
1392	99.87736345
1393	107.9632899
1394	112.9442206
1395	115.5964045
1396	117.731089
1397	4043.545409
1398	2955.115022
1399	2150.532997
1400	1904.591459
1401	1686.659569
1402	1478.883603
1403	1296.465102
1404	1170.32465
1405	1139.145318
1406	1157.969354
1407	1258.170155
1408	1380.299988
1409	1433.214291
1410	1339.611606
1411	1205.32054
1412	1637.626511
1413	1234.365187
1414	1292.907295
1415	63.65241298
1416	76.00770858
1417	82.73519939
1418	87.39269302
1419	91.33862512
1420	95.15518241
1421	3545.775777
1422	2511.941566
1423	1813.770333
1424	1570.93379
1425	1381.011549
1426	1207.0671
1427	1074.522593
1428	973.1574195
1429	945.6005822
1430	988.8117731
1431	870.3044351
1432	1048.259504
1433	1250.472353
1434	1188.501813
1435	1078.791963
1436	1560.583804
1437	1147.166557
1438	1201.698045
1439	59.51241864
1440	77.04270717
1441	86.61644408
1442	92.11487406
1443	99.29517674
1444	106.087355
1445	3825.09602
1446	2704.127865
1447	1614.856542
1448	851.1569613
1449	555.4061157
1450	424.0906702
1451	308.8823902
1452	245.4240395
1453	202.2128485
1454	236.238427
1455	294.9745967
1456	660.7819091
1457	1058.738865
1458	1174.205895
1459	1178.604639
1460	1644.354002
1461	1251.377977
1462	1339.482231
1463	77.68958128
1464	90.04487689
1465	96.90174252
1466	101.4298613
1467	105.9579801
1468	107.3164158
1469	3796.892309
1470	2761.5056
1471	1945.79734
1472	1346.662534
1473	823.2119995
1474	547.6436263
1475	492.7240139
1476	367.5538725
1477	169.8691428
1478	183.0653747
1479	241.8662318
1480	679.6706333
1481	1042.1142
1482	1187.337439
1483	1158.228104
1484	1639.437759
1485	1281.328248
1486	1384.957482
1487	81.95895045
1488	97.03111734
1489	106.7989165
1490	114.0439066
1491	120.9007722
1492	127.628263
1493	4253.844184
1494	3259.210544
1495	2237.602253
1496	1656.515235
1497	1093.411318
1498	503.4621242
1499	373.6991766
1500	464.2615528
1501	509.9955527
1502	563.168605
1503	415.3578696
1504	599.1348059
1505	1036.292333
1506	1247.496732
1507	1287.214803
1508	1798.956915
1509	1430.820856
1510	1556.767247
1511	93.14987265
1512	105.5051683
1513	114.3673436
1514	122.7767071
1515	129.827635
1516	135.4554398
1517	4390.269935
1518	3450.944032
1519	2199.501368
1520	1727.283263
1521	1317.747261
1522	1019.279544
1523	847.8579033
1524	749.0802259
1525	681.2231311
1526	718.1596431
1527	1103.631929
1528	1448.868644
1529	1688.212067
1530	1712.146409
1531	1642.866191
1532	2045.415954
1533	1601.336873
1534	1674.62771
1535	96.12549358
1536	107.187041
1537	112.3620339
1538	116.5667156
1539	119.8010862
1540	123.0354568
1541	4208.821746
1542	3125.11354
1543	2255.973478
1544	1946.961713
1545	1313.995391
1546	898.7022088
1547	535.7411425
1548	352.8698301
1549	312.5695727
1550	313.0223845
1551	415.8106815
1552	763.8936431
1553	1159.651227
1554	1259.011091
1555	1205.06179
1556	1717.12734
1557	1348.926593
1558	1480.9536
1559	86.22831961
1560	101.1064243
1561	110.0979745
1562	115.4670296
1563	117.6664016
1564	121.6123337
1565	4203.71144
1566	3181.909087
1567	1974.259801
1568	1467.563306
1569	762.2764578
1570	345.4954651
1571	324.2133067
1572	300.7317763
1573	214.7622064
1574	224.91813
1575	258.555584
1576	419.2391143
1577	771.6561325
1578	935.9621579
1579	1064.431357
1580	1494.408582
1581	1147.942806
1582	1255.970783
1583	68.95678072
1584	84.02894762
1585	93.60268453
1586	101.7532984
1587	109.5157878
1588	116.5020282
1589	4066.315378
1590	3089.729526
1591	1544.411951
1592	630.3788257
1593	354.6810776
1594	298.791154
1595	322.5961215
1596	312.8283223
1597	255.6446505
1598	266.7708853
1599	290.0583534
1600	409.8594396
1601	672.555018
1602	801.8651537
1603	934.3449726
1604	1369.173753
1605	1000.326132
1606	1079.568212
1607	65.78709756
1608	81.37676374
1609	94.37893347
1610	103.7586081
1611	111.1329731
1612	118.507338
1613	3916.305271
1614	2998.520275
1615	1430.432732
1616	604.3744862
1617	342.1964072
1618	338.3798499
1619	399.1213293
1620	337.9917254
1621	232.5512446
1622	200.5309758
1623	185.5234964
1624	270.9108796
1625	414.2581836
1626	557.4114254
1627	709.3621552
1628	1156.740294
1629	790.0920448
1630	901.7425171
1631	49.2271202
1632	70.12115413
1633	81.76488821
1634	94.50830829
1635	104.2761074
1636	110.6154738
1637	3610.075064
1638	2774.572457
1639	1318.26476
1640	747.3983532
1641	381.5263534
1642	453.135318
1643	446.6665768
1644	443.9497055
1645	175.3028853
1646	135.1966902
1647	168.6400819
1648	495.2468229
1649	779.0304974
1650	890.4222201
1651	906.3353234
1652	1255.065159
1653	855.5557053
1654	896.2440872
1655	49.42118243
1656	63.32897592
1657	70.31521637
1658	75.10208482
1659	78.72457987
1660	84.93457138
1661	3095.551393
1662	2220.330714
1663	1565.952859
1664	1252.348288
1665	659.2940986
1666	174.7206986
1667	168.6400819
1668	123.7470183
