time [h]	EFH_11 [W]
389	7178.70
390	6051.90
391	4753.30
392	4564.00
393	4189.90
394	3826.50
395	3179.50
396	2920.10
397	2961.90
398	3208.90
399	3559.30
400	3613.90
401	3617.50
402	3431.90
403	3207.70
404	3803.30
405	3129.90
406	3230.80
407	197.00
408	219.40
409	234.10
410	239.80
411	246.90
412	263.10
413	7149.60
414	5975.50
415	4646.00
416	4478.10
417	3860.30
418	3312.30
419	2697.40
420	2421.20
421	3168.30
422	3271.10
423	3330.10
424	3713.80
425	3933.30
426	3844.30
427	3758.50
428	4444.00
429	3891.70
430	4032.00
431	255.00
432	268.50
433	281.50
434	293.00
435	298.30
436	311.90
437	7402.80
438	6865.90
439	5492.50
440	5121.80
441	4345.70
442	3282.40
443	1908.40
444	2076.90
445	1545.10
446	1541.80
447	2602.60
448	3685.80
449	3971.30
450	3911.20
451	3798.20
452	4410.50
453	3985.90
454	4300.90
455	288.50
456	313.70
457	323.80
458	319.60
459	314.40
460	407.70
461	7447.10
462	7023.40
463	5572.30
464	5297.00
465	4490.40
466	4483.40
467	4254.00
468	3533.60
469	3578.80
470	3425.90
471	3739.90
472	4089.00
473	4071.80
474	3968.00
475	3724.00
476	4221.80
477	3721.60
478	3902.10
479	238.10
480	246.80
481	260.10
482	272.60
483	274.30
484	284.90
485	7356.30
486	6701.10
487	5374.50
488	4946.30
489	3896.50
490	3564.20
491	3248.00
492	2465.70
493	1901.60
494	3042.40
495	3580.60
496	3801.30
497	3882.00
498	3814.50
499	3649.90
500	4181.10
501	3682.70
502	3889.40
503	244.80
504	260.50
505	267.60
506	281.30
507	297.20
508	307.80
509	7379.40
510	6654.40
511	5278.50
512	5288.20
513	5082.80
514	4777.50
515	4553.00
516	4412.60
517	4382.50
518	4388.40
519	4143.20
520	4157.50
521	4230.10
522	4186.10
523	4016.00
524	4504.60
525	3900.90
526	4021.10
527	244.70
528	257.60
529	268.40
530	282.70
531	295.00
532	319.20
533	7436.20
534	7202.90
535	6053.60
536	5870.40
537	5363.80
538	4718.70
539	4384.30
540	3114.50
541	2598.80
542	2787.00
543	3762.40
544	5085.40
545	5584.70
546	5454.20
547	5301.00
548	5920.50
549	5700.80
550	5987.80
551	408.50
552	449.10
553	765.30
554	1266.40
555	1644.00
556	2124.70
557	7625.20
558	7693.90
559	7435.00
560	7527.70
561	6481.70
562	5298.50
563	4700.40
564	4715.60
565	3811.50
566	3875.40
567	4514.70
568	5331.80
569	5784.00
570	5846.90
571	5751.10
572	6206.90
573	5846.40
574	6020.10
575	400.90
576	444.70
577	717.80
578	1160.50
579	1567.90
580	2192.60
581	7647.30
582	7693.90
583	7524.70
584	7608.30
585	6911.50
586	5438.70
587	4383.40
588	3648.50
589	3276.00
590	3074.30
591	3885.40
592	5245.90
593	5635.50
594	5690.70
595	5822.80
596	6313.20
597	6077.10
598	6399.10
599	431.50
600	493.60
601	848.00
602	1346.60
603	1841.70
604	2182.30
605	7628.70
606	7693.90
607	7460.00
608	7566.80
609	7554.20
610	7275.20
611	6660.60
612	6160.10
613	5714.50
614	5588.60
615	5832.50
616	5959.10
617	5776.60
618	5468.40
619	5178.10
620	5565.30
621	5000.70
622	5224.40
623	310.40
624	310.10
625	318.60
626	347.30
627	523.20
628	673.90
629	7486.30
630	7664.10
631	6979.60
632	6451.30
633	5810.30
634	5571.70
635	5253.10
636	4934.10
637	4896.10
638	5071.70
639	5235.20
640	5446.60
641	5469.50
642	5432.90
643	5223.40
644	5706.30
645	5324.30
646	5485.80
647	348.50
648	378.40
649	482.30
650	763.30
651	1072.50
652	1297.10
653	7559.00
654	7693.90
655	7387.90
656	7423.80
657	6246.30
658	5237.70
659	5114.90
660	4819.20
661	4605.80
662	5077.30
663	5256.30
664	5277.40
665	5161.20
666	5009.60
667	4847.80
668	5159.80
669	4464.90
670	4629.60
671	285.20
672	298.00
673	307.30
674	309.80
675	315.00
676	422.10
677	7439.80
678	7209.30
679	5868.00
680	5663.00
681	5282.40
682	4844.30
683	4082.50
684	4041.70
685	3962.10
686	3768.20
687	3471.20
688	3535.40
689	3431.70
690	3097.20
691	2914.70
692	3519.60
693	2838.30
694	2987.30
695	164.00
696	180.60
697	211.50
698	228.80
699	245.80
700	258.30
701	7046.40
702	5762.90
703	4572.60
704	4017.70
705	2837.40
706	1776.00
707	1253.50
708	1380.10
709	1831.30
710	2134.60
711	2452.70
712	2980.20
713	3231.30
714	3119.80
715	2998.80
716	3554.20
717	2712.70
718	2540.80
719	138.90
720	154.10
721	160.40
722	168.70
723	175.60
724	180.30
725	5709.30
726	4297.30
727	3294.50
728	3019.70
729	2837.30
730	2136.00
731	1776.20
732	2083.80
733	1965.90
734	2248.80
735	2468.60
736	2746.20
737	2789.30
738	2562.90
739	2871.90
740	3995.70
741	3675.80
742	3973.40
743	261.20
744	257.90
745	256.70
746	283.40
747	299.10
748	306.70
749	7376.10
750	6751.30
751	5451.00
752	4758.30
753	3427.10
754	2855.30
755	2047.80
756	1458.40
757	1541.70
758	1936.90
759	2797.10
760	3378.60
761	3590.50
762	3588.70
763	3512.90
764	4128.40
765	3608.40
766	3896.60
767	254.50
768	262.50
769	270.60
770	277.90
771	290.60
772	299.40
773	7310.90
774	6362.30
775	4947.70
776	4750.10
777	4333.70
778	3848.40
779	3005.30
780	2643.20
781	2658.90
782	3114.80
783	3315.80
784	3680.80
785	3787.40
786	3616.80
787	3427.90
788	3976.90
789	3302.90
790	3439.80
791	216.00
792	236.00
793	249.20
794	255.70
795	256.80
796	269.50
797	7181.60
798	6154.70
799	4930.70
800	4351.40
801	3410.80
802	2995.50
803	3128.00
804	2540.80
805	1889.90
806	1815.50
807	2260.30
808	3236.70
809	3416.80
810	3463.50
811	3266.40
812	3783.40
813	3133.90
814	3302.10
815	210.50
816	239.20
817	255.30
818	260.40
819	266.90
820	275.00
821	7247.90
822	6371.20
823	5282.70
824	5031.90
825	4457.90
826	3504.40
827	2981.50
828	3045.00
829	2581.30
830	2455.50
831	2486.20
832	3172.70
833	3590.50
834	3737.50
835	3754.10
836	4403.00
837	3879.00
838	4243.40
839	286.60
840	311.20
841	327.90
842	342.60
843	475.90
844	664.30
845	7507.80
846	7604.20
847	6954.10
848	5590.00
849	3752.20
850	2682.20
851	2085.90
852	1567.50
853	1325.60
854	1377.00
855	1987.30
856	3366.20
857	4062.30
858	4267.90
859	4224.90
860	4848.40
861	4370.80
862	4665.40
863	328.70
864	355.70
865	371.50
866	430.40
867	606.50
868	839.40
869	7525.20
870	7679.90
871	7248.80
872	6179.80
873	3634.90
874	2471.50
875	1921.30
876	1610.60
877	1385.40
878	1148.20
879	1613.40
880	3198.70
881	3975.50
882	4126.80
883	4153.80
884	4701.50
885	4369.90
886	4744.50
887	331.00
888	351.40
889	366.80
890	419.10
891	624.40
892	963.30
893	7560.80
894	7693.90
895	7382.40
896	6464.40
897	3744.40
898	2380.10
899	1864.20
900	1732.70
901	1479.70
902	1169.70
903	1578.00
904	2843.70
905	3755.20
906	3971.90
907	4086.50
908	4846.90
909	4531.40
910	4940.50
911	351.30
912	375.70
913	385.00
914	462.30
915	651.10
916	911.40
917	7527.20
918	7657.60
919	6940.20
920	6161.80
921	4709.40
922	3789.90
923	3321.60
924	3256.10
925	2970.50
926	2739.40
927	3393.40
928	4594.40
929	5049.10
930	4968.80
931	4767.50
932	5252.90
933	4832.50
934	5118.00
935	346.60
936	367.80
937	376.40
938	508.90
939	705.70
940	950.00
941	7535.70
942	7688.00
943	7229.50
944	6984.30
945	6369.50
946	5794.40
947	5347.00
948	4480.80
949	4118.90
950	4118.40
951	4402.20
952	4748.00
953	4705.80
954	4415.10
955	4219.20
956	4748.20
957	4161.30
958	4388.00
959	270.70
960	288.30
961	302.60
962	309.90
963	309.40
964	378.10
965	7434.10
966	7193.00
967	5811.30
968	5318.10
969	4699.20
970	4377.20
971	4084.80
972	3796.60
973	3559.40
974	3558.50
975	3680.60
976	3945.50
977	3985.60
978	3942.20
979	3712.60
980	4277.40
981	3340.40
982	3206.70
983	188.50
984	206.10
985	216.30
986	223.30
987	234.00
988	247.20
989	6994.10
990	5678.70
991	4647.20
992	4397.10
993	3875.50
994	3493.60
995	3257.20
996	3076.60
997	3210.30
998	3373.70
999	3425.00
1000	3538.00
1001	3499.40
1002	3402.40
1003	3272.50
1004	3834.30
1005	3121.70
1006	3301.20
1007	206.00
1008	224.80
1009	226.40
1010	228.10
1011	231.30
1012	234.70
1013	6815.90
1014	5360.00
1015	4107.20
1016	3835.30
1017	3431.00
1018	3019.80
1019	2738.20
1020	2469.90
1021	2304.60
1022	2317.00
1023	2253.30
1024	2557.50
1025	2911.20
1026	3234.70
1027	3319.40
1028	3967.60
1029	3409.30
1030	3526.00
1031	208.20
1032	210.70
1033	211.00
1034	214.80
1035	224.40
1036	234.00
1037	6787.10
1038	5446.80
1039	4348.10
1040	3871.20
1041	3225.10
1042	2690.60
1043	2289.80
1044	2171.50
1045	2067.80
1046	1690.90
1047	1880.30
1048	2690.90
1049	2998.80
1050	2967.80
1051	3040.10
1052	3835.70
1053	3286.10
1054	3364.00
1055	206.00
1056	224.50
1057	241.10
1058	252.90
1059	257.20
1060	267.90
1061	7139.40
1062	6144.90
1063	4909.60
1064	3976.00
1065	3407.40
1066	2883.60
1067	1564.00
1068	958.60
1069	709.50
1070	560.40
1071	807.70
1072	1810.30
1073	2618.50
1074	2908.80
1075	2897.20
1076	3574.40
1077	3100.40
1078	3418.90
1079	247.90
1080	277.20
1081	291.90
1082	307.40
1083	318.60
1084	378.70
1085	7460.50
1086	7108.40
1087	5760.20
1088	4083.20
1089	2299.00
1090	1351.90
1091	1015.10
1092	833.30
1093	501.10
1094	288.20
1095	285.50
1096	461.10
1097	857.80
1098	1313.20
1099	1674.60
1100	2689.70
1101	2391.20
1102	2837.00
1103	225.60
1104	254.50
1105	275.80
1106	294.10
1107	308.60
1108	320.40
1109	7343.70
1110	6668.50
1111	5359.10
1112	3605.50
1113	1744.60
1114	1201.00
1115	951.30
1116	704.30
1117	454.20
1118	276.30
1119	280.90
1120	443.70
1121	806.00
1122	1022.90
1123	972.40
1124	1924.00
1125	1527.30
1126	1924.90
1127	178.10
1128	209.10
1129	230.60
1130	250.40
1131	267.50
1132	284.30
1133	6771.80
1134	5397.40
1135	4344.80
1136	3727.20
1137	2983.50
1138	2689.40
1139	2404.90
1140	2686.90
1141	2823.60
1142	2952.80
1143	3151.50
1144	3424.60
1145	3419.90
1146	3377.00
1147	3216.20
1148	3902.80
1149	3333.60
1150	3597.30
1151	247.40
1152	270.50
1153	287.90
1154	310.50
1155	325.40
1156	424.90
1157	7468.60
1158	7121.70
1159	5816.80
1160	5408.80
1161	4084.60
1162	3163.00
1163	2751.50
1164	2634.50
1165	3225.30
1166	3390.30
1167	3316.70
1168	3506.00
1169	3545.70
1170	3498.60
1171	3339.70
1172	3795.90
1173	3114.70
1174	3313.40
1175	205.30
1176	222.00
1177	227.70
1178	230.50
1179	238.60
1180	245.20
1181	6878.80
1182	5477.50
1183	4277.90
1184	3242.40
1185	2367.10
1186	2997.10
1187	3024.40
1188	2879.40
1189	2974.20
1190	3132.60
1191	3292.70
1192	3429.50
1193	3511.90
1194	3399.70
1195	3314.50
1196	3901.30
1197	3436.80
1198	3765.60
1199	229.70
1200	246.90
1201	257.50
1202	253.80
1203	265.00
1204	281.20
1205	7215.70
1206	6198.20
1207	4833.40
1208	4136.30
1209	3448.40
1210	2927.20
1211	2564.50
1212	2438.30
1213	2329.50
1214	2455.60
1215	3091.30
1216	3448.10
1217	3624.40
1218	3500.80
1219	3206.40
1220	3671.00
1221	2936.00
1222	3090.30
1223	193.60
1224	212.60
1225	232.60
1226	238.10
1227	239.20
1228	251.80
1229	7047.90
1230	5742.50
1231	4418.50
1232	4010.20
1233	3890.30
1234	3517.30
1235	3243.30
1236	3081.40
1237	3021.10
1238	3014.30
1239	3158.90
1240	3308.30
1241	3418.00
1242	3294.90
1243	3064.70
1244	3729.50
1245	3186.80
1246	3436.30
1247	212.10
1248	230.20
1249	245.00
1250	256.10
1251	261.50
1252	265.80
1253	7245.20
1254	6457.80
1255	4978.60
1256	3883.90
1257	2719.40
1258	2056.40
1259	1960.80
1260	1831.50
1261	2554.50
1262	3106.80
1263	3187.00
1264	3596.60
1265	3818.80
1266	3651.60
1267	3666.40
1268	4312.80
1269	3645.90
1270	3874.20
1271	250.80
1272	265.40
1273	279.00
1274	298.70
1275	309.70
1276	308.90
1277	7371.20
1278	6867.80
1279	5574.20
1280	4412.40
1281	2920.60
1282	2293.20
1283	2023.30
1284	2098.50
1285	2305.60
1286	2166.30
1287	2440.60
1288	3239.70
1289	3827.00
1290	3950.90
1291	3947.60
1292	4655.40
1293	4310.10
1294	4578.10
1295	317.40
1296	350.30
1297	372.00
1298	461.40
1299	646.50
1300	905.50
1301	7534.70
1302	7672.60
1303	7171.10
1304	6486.90
1305	5451.40
1306	4229.40
1307	3247.00
1308	2427.30
1309	1898.10
1310	1640.80
1311	1972.80
1312	3256.70
1313	4249.10
1314	4556.70
1315	4557.90
1316	5263.60
1317	4903.70
1318	5213.20
1319	378.40
1320	398.40
1321	461.00
1322	713.70
1323	1006.50
1324	1279.90
1325	7577.60
1326	7693.90
1327	7388.90
1328	7139.80
1329	5888.50
1330	4991.90
1331	4016.80
1332	3661.80
1333	3402.10
1334	2858.90
1335	2809.30
1336	3483.80
1337	4179.50
1338	4435.90
1339	4801.90
1340	5791.10
1341	5731.60
1342	5877.80
1343	357.60
1344	317.80
1345	282.90
1346	271.80
1347	272.60
1348	279.30
1349	7337.80
1350	6638.00
1351	5136.40
1352	4588.50
1353	3409.60
1354	2203.30
1355	1482.90
1356	1370.10
1357	1939.10
1358	2403.80
1359	2436.00
1360	3090.60
1361	3614.50
1362	3655.80
1363	3425.30
1364	4040.40
1365	3486.70
1366	3668.70
1367	231.00
1368	247.70
1369	276.80
1370	283.30
1371	280.70
1372	285.00
1373	7308.70
1374	6610.30
1375	5078.70
1376	3794.90
1377	2240.00
1378	1867.00
1379	1577.10
1380	1689.80
1381	1754.90
1382	2052.20
1383	2465.70
1384	2665.00
1385	3241.70
1386	3468.10
1387	3507.20
1388	4195.10
1389	3638.10
1390	3946.70
1391	270.30
1392	290.70
1393	303.70
1394	311.60
1395	311.70
1396	320.30
1397	7390.20
1398	6757.50
1399	5175.20
1400	4720.80
1401	4204.40
1402	3789.00
1403	3374.60
1404	3079.00
1405	2993.20
1406	2900.30
1407	2990.30
1408	3143.30
1409	3209.90
1410	3075.40
1411	2834.50
1412	3419.30
1413	2861.40
1414	3074.00
1415	180.30
1416	206.70
1417	216.70
1418	223.30
1419	231.10
1420	239.50
1421	6785.70
1422	5353.70
1423	4097.00
1424	3744.30
1425	3343.20
1426	3034.10
1427	2810.10
1428	2618.30
1429	2541.10
1430	2661.10
1431	2484.90
1432	2672.20
1433	2950.20
1434	2803.30
1435	2621.30
1436	3378.70
1437	2741.80
1438	2925.40
1439	183.20
1440	209.60
1441	227.30
1442	237.40
1443	255.10
1444	272.50
1445	7147.70
1446	5911.10
1447	4332.60
1448	3162.40
1449	2459.90
1450	1940.00
1451	1336.20
1452	994.10
1453	847.60
1454	945.00
1455	1385.50
1456	2621.00
1457	3385.00
1458	3538.30
1459	3612.20
1460	4222.40
1461	3670.80
1462	3910.20
1463	266.20
1464	283.00
1465	291.50
1466	296.10
1467	305.00
1468	299.70
1469	7285.00
1470	6529.80
1471	4939.10
1472	3904.50
1473	2913.20
1474	2285.50
1475	2384.00
1476	1646.80
1477	911.60
1478	923.80
1479	1388.80
1480	2442.90
1481	3159.20
1482	3313.40
1483	3282.20
1484	4036.20
1485	3605.90
1486	3940.20
1487	274.20
1488	298.70
1489	318.70
1490	333.30
1491	387.80
1492	571.80
1493	7494.30
1494	7526.10
1495	6307.10
1496	4924.20
1497	3799.50
1498	2049.50
1499	1405.40
1500	1799.50
1501	2168.50
1502	2275.00
1503	1924.00
1504	2316.10
1505	3280.90
1506	3545.10
1507	3704.10
1508	4494.30
1509	4161.30
1510	4517.80
1511	309.50
1512	325.40
1513	341.60
1514	370.20
1515	538.90
1516	743.40
1517	7521.80
1518	7616.40
1519	6708.30
1520	5397.50
1521	4455.40
1522	3860.90
1523	3421.80
1524	3105.50
1525	2846.50
1526	2797.60
1527	3381.70
1528	4027.60
1529	4683.60
1530	4903.00
1531	4915.20
1532	5352.00
1533	4747.30
1534	4804.80
1535	313.60
1536	330.90
1537	330.80
1538	333.40
1539	370.30
1540	488.80
1541	7469.80
1542	7354.00
1543	5874.50
1544	5225.50
1545	4022.60
1546	3213.60
1547	2278.00
1548	1521.00
1549	1440.40
1550	1273.70
1551	1911.30
1552	2784.30
1553	3407.80
1554	3439.20
1555	3356.10
1556	4247.50
1557	3805.10
1558	4179.10
1559	290.70
1560	316.20
1561	331.80
1562	339.30
1563	368.00
1564	492.30
1565	7471.60
1566	7457.40
1567	5841.30
1568	4542.60
1569	2991.90
1570	1450.60
1571	1081.00
1572	1050.40
1573	754.70
1574	621.50
1575	939.50
1576	1726.00
1577	3059.90
1578	3395.20
1579	3409.90
1580	4145.20
1581	3697.20
1582	4004.70
1583	277.40
1584	296.00
1585	310.20
1586	323.50
1587	341.00
1588	479.40
1589	7492.30
1590	7440.90
1591	5688.00
1592	3322.10
1593	2099.30
1594	1447.50
1595	1202.00
1596	1088.20
1597	922.80
1598	716.30
1599	799.10
1600	1744.80
1601	3055.70
1602	3470.10
1603	3405.20
1604	4068.30
1605	3701.70
1606	4013.90
1607	292.40
1608	308.70
1609	337.70
1610	355.80
1611	388.00
1612	551.30
1613	7503.80
1614	7427.40
1615	5760.40
1616	3107.40
1617	1829.70
1618	1368.50
1619	1234.30
1620	989.60
1621	676.70
1622	419.70
1623	372.50
1624	529.70
1625	1156.60
1626	1925.00
1627	2381.20
1628	3329.90
1629	3082.60
1630	3603.90
1631	293.80
1632	312.80
1633	329.80
1634	361.20
1635	381.10
1636	501.30
1637	7491.70
1638	7364.00
1639	5796.90
1640	3705.20
1641	2370.00
1642	2453.10
1643	2385.60
1644	2132.80
1645	1126.30
1646	797.80
1647	1135.00
1648	2228.30
1649	2825.10
1650	2936.80
1651	2760.00
1652	3293.80
1653	2764.60
1654	2980.80
1655	185.90
1656	201.70
1657	210.60
1658	214.20
1659	215.20
1660	230.70
1661	6499.00
1662	5032.90
1663	3880.10
1664	3420.10
1665	2166.10
1666	658.70
1667	418.20
1668	312.10
1669	184.90
1670	133.90
1671	177.30
1672	365.80
1673	749.30
1674	1219.00
1675	1426.70
1676	2411.20
1677	2041.30
1678	2490.70
1679	208.70
1680	243.90
1681	267.20
1682	268.20
1683	272.70
1684	282.30
1685	6845.70
1686	5466.60
1687	3959.60
1688	2931.40
1689	1651.50
1690	1141.70
1691	358.20
1692	182.30
1693	69.10
1694	0.40
1695	41.30
1696	187.30
1697	416.90
1698	719.90
1699	867.80
1700	1788.30
1701	1472.00
1702	1908.10
1703	168.90
1704	196.30
1705	214.20
1706	229.50
1707	249.30
1708	263.60
1709	6524.10
1710	5295.90
1711	3498.70
1712	1411.50
1713	600.40
1714	326.60
1715	174.80
1716	105.30
1717	41.70
1718	0.00
1719	0.00
1720	14.90
1721	263.10
1722	464.60
1723	557.60
1724	1324.70
1725	946.80
1726	1292.30
1727	153.50
1728	189.50
1729	213.50
1730	230.00
1731	237.30
1732	238.80
1733	5919.80
1734	4853.90
1735	3219.40
1736	1382.80
1737	635.00
1738	413.20
1739	240.50
1740	134.90
1741	46.00
1742	0.30
1743	0.00
1744	13.90
1745	147.10
1746	363.70
1747	464.60
1748	1068.30
1749	642.40
1750	881.60
1751	139.10
1752	171.20
1753	195.50
1754	206.10
1755	202.80
1756	209.30
1757	4647.70
1758	3725.00
1759	2500.60
1760	1663.60
1761	926.40
1762	598.60
1763	240.60
1764	93.00
1765	28.30
1766	0.00
1767	0.00
1768	0.00
1769	129.10
1770	329.30
1771	451.90
1772	1133.80
1773	780.60
1774	1016.10
1775	123.60
1776	159.80
1777	181.10
1778	187.60
1779	203.90
1780	218.90
1781	5202.90
1782	3934.30
1783	2284.60
1784	1218.10
1785	522.70
1786	207.70
1787	113.50
1788	70.50
1789	28.70
1790	1.00
1791	18.90
1792	93.90
1793	293.80
1794	506.00
1795	603.50
1796	1262.10
1797	959.40
1798	1086.20
1799	95.20
1800	122.60
1801	143.10
1802	155.50
1803	159.00
1804	165.00
1805	4275.90
1806	3225.10
1807	2318.50
1808	1998.90
1809	1596.90
1810	1406.80
1811	1223.20
1812	1113.60
1813	914.50
1814	896.10
1815	985.40
1816	1052.30
1817	1376.40
1818	1492.10
1819	1333.00
1820	2155.10
1821	1670.40
1822	1781.60
1823	99.90
1824	118.90
1825	130.40
1826	146.30
1827	165.60
1828	177.20
1829	5306.70
1830	3923.00
1831	2612.30
1832	2081.20
1833	1085.30
1834	1200.80
1835	1142.40
1836	868.20
1837	171.00
1838	37.70
1839	77.40
1840	412.80
1841	907.50
1842	1301.70
1843	1446.10
1844	2233.60
1845	1629.20
1846	1754.70
1847	114.70
1848	138.00
1849	177.60
1850	209.20
1851	218.10
1852	236.20
1853	6435.90
1854	5050.20
1855	3043.20
1856	1255.60
1857	522.50
1858	334.50
1859	216.70
1860	175.60
1861	125.40
1862	37.20
1863	32.90
1864	124.10
1865	335.70
1866	586.50
1867	766.00
1868	1516.20
1869	1192.90
1870	1503.60
1871	175.80
1872	210.80
1873	230.30
1874	252.40
1875	275.30
1876	299.40
1877	6650.80
1878	5369.30
1879	3722.80
1880	1960.40
1881	1043.70
1882	508.50
1883	304.80
1884	177.70
1885	85.80
1886	20.00
1887	11.80
1888	139.70
1889	406.70
1890	695.40
1891	806.70
1892	1692.30
1893	1367.10
1894	1813.30
1895	178.00
1896	212.20
1897	243.60
1898	264.60
1899	283.60
1900	298.10
1901	6867.60
1902	5585.70
1903	3562.00
1904	1527.20
1905	663.00
1906	317.50
1907	171.30
1908	103.30
1909	70.20
1910	54.90
1911	106.80
1912	300.10
1913	543.20
1914	699.00
1915	754.70
1916	1604.60
1917	1151.90
1918	1279.00
1919	104.90
1920	131.10
1921	140.10
1922	147.00
1923	148.60
1924	154.00
1925	4386.70
1926	3239.20
1927	2171.60
1928	1742.50
1929	1479.20
1930	1132.60
1931	388.40
1932	138.40
1933	79.00
1934	64.10
1935	178.10
1936	712.70
1937	1391.20
1938	1424.30
1939	1405.70
1940	2152.20
1941	1466.80
1942	1481.10
1943	96.00
1944	121.20
1945	131.30
1946	137.60
1947	142.00
