time [h]	EFH_15 [W]
1134	3490.10
1135	2660.60
1136	2152.30
1137	1255.10
1138	895.30
1139	759.20
1140	1107.50
1141	1297.80
1142	1445.50
1143	1655.00
1144	2138.40
1145	2215.20
1146	2200.30
1147	1942.60
1148	2647.10
1149	1958.20
1150	2070.60
1151	128.30
1152	152.40
1153	167.10
1154	181.50
1155	191.80
1156	201.50
1157	6298.90
1158	4746.20
1159	3703.30
1160	3361.10
1161	2344.30
1162	1661.70
1163	1337.20
1164	1141.30
1165	1813.00
1166	2088.60
1167	1962.60
1168	2145.40
1169	2206.00
1170	2156.60
1171	2097.60
1172	2707.00
1173	1966.60
1174	2033.30
1175	109.00
1176	130.70
1177	141.60
1178	149.00
1179	155.70
1180	161.20
1181	5568.70
1182	4065.10
1183	3060.10
1184	2194.00
1185	1328.30
1186	1876.70
1187	1952.50
1188	1862.20
1189	1906.60
1190	2038.70
1191	2211.30
1192	2339.20
1193	2469.40
1194	2306.90
1195	2166.70
1196	2821.90
1197	2137.20
1198	2243.20
1199	120.30
1200	140.50
1201	151.50
1202	155.90
1203	164.20
1204	173.70
1205	5867.80
1206	4331.00
1207	3287.60
1208	2684.30
1209	2003.10
1210	1541.90
1211	1263.30
1212	1137.50
1213	1098.80
1214	1256.90
1215	1917.30
1216	2302.40
1217	2444.90
1218	2266.10
1219	2050.30
1220	2661.20
1221	1911.20
1222	1966.30
1223	105.20
1224	128.00
1225	142.60
1226	150.10
1227	155.00
1228	162.40
1229	5666.70
1230	4170.30
1231	3146.60
1232	2670.30
1233	2564.70
1234	2307.60
1235	2082.00
1236	1949.40
1237	1924.50
1238	1982.40
1239	2142.50
1240	2321.90
1241	2413.60
1242	2226.50
1243	2028.40
1244	2697.10
1245	1998.20
1246	2088.50
1247	110.00
1248	132.60
1249	145.60
1250	155.20
1251	162.10
1252	167.90
1253	5866.70
1254	4416.70
1255	3282.50
1256	2383.30
1257	1281.90
1258	745.80
1259	606.10
1260	541.90
1261	1323.80
1262	1816.60
1263	1803.80
1264	2211.90
1265	2459.90
1266	2301.60
1267	2213.70
1268	2889.20
1269	2141.10
1270	2244.60
1271	129.10
1272	149.30
1273	162.30
1274	174.40
1275	182.70
1276	186.00
1277	6115.80
1278	4645.80
1279	3563.60
1280	2646.00
1281	1283.40
1282	768.20
1283	627.50
1284	603.80
1285	598.60
1286	538.60
1287	836.80
1288	1667.10
1289	2328.00
1290	2389.70
1291	2326.20
1292	3037.50
1293	2408.40
1294	2597.00
1295	164.90
1296	190.50
1297	207.20
1298	216.90
1299	224.90
1300	234.50
1301	6917.90
1302	5646.20
1303	4321.10
1304	3697.30
1305	2600.00
1306	1524.60
1307	982.70
1308	686.80
1309	643.60
1310	480.20
1311	538.20
1312	1292.00
1313	2249.30
1314	2625.40
1315	2493.70
1316	3222.20
1317	2596.90
1318	2835.60
1319	193.00
1320	213.10
1321	225.10
1322	237.80
1323	245.30
1324	262.80
1325	7084.30
1326	6067.70
1327	4634.10
1328	3924.60
1329	3019.00
1330	2389.30
1331	1592.60
1332	1457.30
1333	1518.20
1334	1120.90
1335	1081.10
1336	1820.30
1337	2421.80
1338	2601.00
1339	2755.20
1340	3534.40
1341	2957.30
1342	3119.30
1343	180.70
1344	179.60
1345	173.90
1346	174.40
1347	178.50
1348	184.40
1349	6217.50
1350	4715.00
1351	3596.20
1352	3151.30
1353	2119.10
1354	1004.90
1355	583.60
1356	506.70
1357	779.00
1358	1138.90
1359	1206.50
1360	1943.10
1361	2425.30
1362	2387.60
1363	2217.00
1364	2881.90
1365	2182.90
1366	2245.50
1367	127.00
1368	147.00
1369	164.90
1370	173.30
1371	177.70
1372	182.70
1373	6090.90
1374	4607.40
1375	3390.40
1376	2404.80
1377	1066.30
1378	706.20
1379	543.80
1380	629.10
1381	742.60
1382	960.40
1383	1305.40
1384	1560.00
1385	2167.20
1386	2235.30
1387	2159.30
1388	2850.50
1389	2129.10
1390	2240.00
1391	135.00
1392	157.30
1393	170.10
1394	177.70
1395	181.80
1396	184.90
1397	6039.20
1398	4492.70
1399	3378.70
1400	3015.90
1401	2680.60
1402	2361.00
1403	2085.90
1404	1902.00
1405	1857.90
1406	1877.20
1407	2020.70
1408	2207.90
1409	2301.60
1410	2115.90
1411	1907.10
1412	2549.40
1413	1857.00
1414	1918.80
1415	93.60
1416	115.70
1417	126.80
1418	134.30
1419	140.60
1420	146.80
1421	5205.30
1422	3798.70
1423	2835.80
1424	2480.00
1425	2184.50
1426	1918.40
1427	1721.40
1428	1577.20
1429	1540.10
1430	1598.50
1431	1415.90
1432	1705.40
1433	2013.20
1434	1869.20
1435	1698.20
1436	2416.00
1437	1708.50
1438	1766.80
1439	87.90
1440	117.90
1441	133.20
1442	142.00
1443	153.20
1444	163.80
1445	5629.40
1446	4074.20
1447	2785.40
1448	1675.90
1449	933.10
1450	550.60
1451	351.30
1452	260.40
1453	173.40
1454	185.70
1455	295.90
1456	1094.50
1457	1882.00
1458	1944.10
1459	1909.50
1460	2610.00
1461	1926.80
1462	2044.20
1463	126.70
1464	146.90
1465	157.60
1466	164.20
1467	170.70
1468	172.40
1469	5658.00
1470	4193.80
1471	3080.10
1472	2248.90
1473	1205.50
1474	750.30
1475	629.10
1476	323.50
1477	222.20
1478	224.70
1479	327.70
1480	1069.20
1481	1840.70
1482	2039.90
1483	1854.80
1484	2598.00
1485	1956.50
1486	2104.10
1487	132.20
1488	156.80
1489	172.00
1490	183.00
1491	193.20
1492	203.20
1493	6394.90
1494	4914.90
1495	3571.30
1496	2725.50
1497	1744.60
1498	566.90
1499	362.50
1500	363.00
1501	631.90
1502	806.60
1503	538.10
1504	867.20
1505	1713.20
1506	1985.10
1507	2097.10
1508	2852.60
1509	2214.10
1510	2385.20
1511	148.30
1512	168.90
1513	182.90
1514	195.70
1515	206.50
1516	214.80
1517	6667.90
1518	5238.30
1519	3646.60
1520	2909.70
1521	2131.60
1522	1652.90
1523	1343.20
1524	1147.30
1525	1037.40
1526	1142.80
1527	1832.50
1528	2344.40
1529	2721.50
1530	2715.50
1531	2606.20
1532	3200.20
1533	2443.70
1534	2527.90
1535	147.20
1536	166.00
1537	174.60
1538	181.30
1539	186.30
1540	191.40
1541	6293.40
1542	4738.00
1543	3535.60
1544	3072.00
1545	2069.90
1546	1411.20
1547	655.10
1548	379.10
1549	303.90
1550	249.10
1551	549.50
1552	1309.80
1553	2025.70
1554	2062.50
1555	1960.80
1556	2710.10
1557	2069.60
1558	2252.70
1559	139.10
1560	163.20
1561	177.20
1562	185.10
1563	188.10
1564	193.90
1565	6311.60
1566	4825.40
1567	3295.90
1568	2497.10
1569	1188.50
1570	449.30
1571	367.30
1572	319.60
1573	167.80
1574	126.20
1575	196.90
1576	453.60
1577	1298.80
1578	1633.50
1579	1661.30
1580	2428.10
1581	1801.80
1582	1973.40
1583	134.20
1584	155.40
1585	168.70
1586	179.40
1587	189.60
1588	198.80
1589	6165.80
1590	4694.90
1591	2932.30
1592	1491.90
1593	666.60
1594	509.30
1595	385.80
1596	350.10
1597	230.50
1598	172.20
1599	253.50
1600	428.80
1601	974.70
1602	1271.40
1603	1315.20
1604	2117.00
1605	1550.00
1606	1767.20
1607	143.40
1608	163.90
1609	181.80
1610	193.80
1611	202.60
1612	211.70
1613	6057.30
1614	4596.00
1615	2834.10
1616	1350.70
1617	681.00
1618	555.10
1619	465.40
1620	377.20
1621	192.00
1622	97.10
1623	141.80
1624	260.90
1625	606.10
1626	901.80
1627	838.40
1628	1623.80
1629	1108.20
1630	1398.30
1631	141.00
1632	163.20
1633	177.20
1634	193.10
1635	204.50
1636	211.00
1637	5718.00
1638	4327.30
1639	2649.60
1640	1447.50
1641	591.50
1642	595.20
1643	563.20
1644	378.70
1645	250.20
1646	179.20
1647	271.00
1648	731.40
1649	1390.90
1650	1616.50
1651	1405.60
1652	2091.20
1653	1443.40
1654	1536.50
1655	92.70
1656	114.50
1657	125.40
1658	132.30
1659	137.30
1660	146.10
1661	4810.70
1662	3544.30
1663	2599.90
1664	2143.90
1665	1002.90
1666	223.40
1667	122.20
1668	81.90
1669	26.80
1670	0.00
1671	20.10
1672	166.70
1673	475.50
1674	704.60
1675	595.30
1676	1381.90
1677	868.90
1678	1060.50
1679	98.10
1680	128.40
1681	146.10
1682	152.90
1683	157.40
1684	163.70
1685	4803.40
1686	3502.70
1687	2291.40
1688	1450.80
1689	467.80
1690	289.90
1691	116.90
1692	69.30
1693	15.40
1694	0.00
1695	0.00
1696	46.20
1697	238.20
1698	450.40
1699	502.00
1700	1138.00
1701	636.70
1702	769.70
1703	70.80
1704	103.30
1705	119.40
1706	131.80
1707	144.20
1708	154.80
1709	4397.50
1710	3288.10
1711	1752.60
1712	522.40
1713	226.20
1714	110.90
1715	72.30
1716	38.90
1717	3.40
1718	0.00
1719	0.00
1720	0.00
1721	67.00
1722	287.90
1723	370.80
1724	996.40
1725	502.90
1726	589.30
1727	53.20
1728	95.30
1729	114.00
1730	126.60
1731	133.60
1732	138.30
1733	3647.20
1734	2845.30
1735	1335.80
1736	447.70
1737	283.30
1738	148.00
1739	75.50
1740	43.20
1741	3.70
1742	0.00
1743	0.00
1744	0.00
1745	36.30
1746	170.60
1747	293.60
1748	879.80
1749	404.20
1750	499.30
1751	44.60
1752	87.20
1753	105.20
1754	115.70
1755	120.30
1756	126.90
1757	2400.40
1758	1994.60
1759	1039.40
1760	570.00
1761	264.00
1762	143.60
1763	86.00
1764	40.40
1765	2.40
1766	0.00
1767	0.00
1768	0.00
1769	36.00
1770	180.50
1771	302.10
1772	888.90
1773	384.70
1774	483.50
1775	28.70
1776	75.80
1777	93.70
1778	101.70
1779	112.60
1780	123.30
1781	2927.90
1782	2209.90
1783	828.60
1784	336.20
1785	140.00
1786	80.50
1787	46.70
1788	17.70
1789	0.00
1790	0.00
1791	0.00
1792	27.70
1793	103.20
1794	254.70
1795	309.90
1796	913.40
1797	425.50
1798	476.70
1799	12.30
1800	55.10
1801	74.10
1802	85.40
1803	92.00
1804	98.40
1805	2499.80
1806	2017.00
1807	1267.40
1808	977.20
1809	555.30
1810	395.90
1811	305.50
1812	256.70
1813	206.10
1814	234.40
1815	342.50
1816	546.90
1817	851.50
1818	999.80
1819	812.40
1820	1560.70
1821	923.20
1822	973.00
1823	23.60
1824	62.70
1825	75.50
1826	87.80
1827	100.80
1828	110.10
1829	3849.80
1830	2851.20
1831	1726.50
1832	1331.50
1833	393.30
1834	530.10
1835	534.90
1836	345.30
1837	55.40
1838	2.90
1839	0.00
1840	74.60
1841	343.60
1842	562.00
1843	734.80
1844	1476.10
1845	817.60
1846	885.90
1847	26.80
1848	68.30
1849	92.40
1850	111.60
1851	122.50
1852	134.20
1853	4510.90
1854	3277.30
1855	1509.50
1856	418.60
1857	176.60
1858	96.90
1859	71.50
1860	47.60
1861	8.80
1862	0.00
1863	0.00
1864	2.30
1865	87.30
1866	262.20
1867	399.20
1868	981.30
1869	496.40
1870	576.80
1871	67.90
1872	104.30
1873	120.50
1874	134.90
1875	147.90
1876	161.20
1877	4007.50
1878	2967.10
1879	1553.90
1880	527.90
1881	248.80
1882	122.70
1883	86.70
1884	53.60
1885	7.60
1886	0.00
1887	0.00
1888	0.00
1889	115.30
1890	325.20
1891	403.50
1892	1032.70
1893	541.30
1894	629.10
1895	63.80
1896	103.20
1897	123.80
1898	138.20
1899	150.40
1900	159.70
1901	4316.00
1902	3119.60
1903	1555.40
1904	424.10
1905	184.90
1906	99.00
1907	62.20
1908	33.80
1909	17.30
1910	10.60
1911	46.60
1912	102.40
1913	263.40
1914	388.30
1915	340.70
1916	1020.20
1917	491.90
1918	543.40
1919	19.20
1920	63.30
1921	77.30
1922	85.80
1923	91.70
1924	97.30
1925	2781.90
1926	2165.90
1927	1302.60
1928	968.30
1929	692.40
1930	402.40
1931	97.10
1932	63.70
1933	23.60
1934	13.30
1935	26.80
1936	186.90
1937	640.70
1938	693.90
1939	671.40
1940	1393.20
1941	693.00
1942	732.90
1943	12.90
1944	54.40
1945	69.90
1946	78.80
1947	85.40
1948	96.20
1949	3411.80
1950	2484.30
1951	1120.00
1952	390.90
1953	122.30
1954	88.00
1955	61.10
1956	36.80
1957	4.00
1958	0.00
1959	0.00
1960	3.80
1961	131.60
1962	355.40
1963	398.30
1964	1054.20
1965	554.40
1966	625.70
1967	66.20
1968	99.30
1969	111.80
1970	120.90
1971	131.10
1972	137.70
1973	3935.60
