time [h]	EFH_13 [W]
389	7178.10
390	6050.20
391	4752.20
392	4562.60
393	4186.30
394	3819.90
395	3163.90
396	2905.70
397	2949.20
398	3198.70
399	3553.70
400	3611.60
401	3615.80
402	3430.60
403	3206.40
404	3802.10
405	3128.70
406	3229.80
407	197.00
408	219.40
409	234.10
410	239.80
411	246.90
412	263.10
413	7149.40
414	5975.00
415	4645.90
416	4471.80
417	3811.30
418	3290.80
419	2667.90
420	2398.00
421	3154.80
422	3258.00
423	3299.30
424	3687.10
425	3927.00
426	3840.40
427	3755.50
428	4441.50
429	3889.50
430	4030.30
431	255.00
432	268.50
433	281.50
434	293.00
435	298.30
436	312.30
437	7403.20
438	6866.30
439	5494.00
440	5123.90
441	4274.20
442	3248.50
443	1877.70
444	2038.70
445	1522.10
446	1510.30
447	2507.50
448	3606.50
449	3953.10
450	3899.70
451	3789.20
452	4403.40
453	3979.80
454	4295.90
455	288.50
456	313.70
457	323.80
458	319.60
459	314.40
460	406.90
461	7447.10
462	7018.40
463	5568.20
464	5289.60
465	4436.40
466	4467.10
467	4240.70
468	3517.60
469	3566.40
470	3414.20
471	3732.30
472	4084.70
473	4068.40
474	3965.00
475	3721.10
476	4219.10
477	3719.30
478	3900.20
479	238.10
480	246.80
481	260.10
482	272.60
483	274.30
484	284.90
485	7356.10
486	6699.30
487	5373.50
488	4935.80
489	3861.80
490	3549.10
491	3231.80
492	2444.10
493	1877.10
494	3027.20
495	3572.20
496	3796.80
497	3879.30
498	3812.50
499	3648.30
500	4180.00
501	3682.00
502	3889.00
503	244.80
504	260.50
505	267.60
506	281.30
507	297.20
508	307.90
509	7379.40
510	6654.10
511	5278.30
512	5287.60
513	5079.70
514	4772.10
515	4546.30
516	4405.60
517	4376.00
518	4383.50
519	4139.20
520	4156.30
521	4230.20
522	4186.10
523	4016.10
524	4504.80
525	3901.20
526	4021.60
527	244.70
528	257.60
529	268.40
530	282.70
531	295.00
532	319.50
533	7436.30
534	7203.40
535	6054.50
536	5870.70
537	5361.00
538	4710.40
539	4371.00
540	3091.70
541	2573.50
542	2765.70
543	3749.10
544	5078.90
545	5583.00
546	5453.70
547	5301.40
548	5921.30
549	5701.70
550	5989.00
551	408.50
552	449.60
553	767.50
554	1269.30
555	1646.70
556	2126.80
557	7625.20
558	7693.90
559	7435.00
560	7512.40
561	6425.70
562	5274.00
563	4674.60
564	4691.50
565	3785.50
566	3855.50
567	4502.60
568	5326.30
569	5782.00
570	5845.80
571	5750.70
572	6206.90
573	5846.40
574	6020.10
575	400.80
576	444.90
577	718.70
578	1162.60
579	1569.60
580	2194.50
581	7647.30
582	7693.90
583	7524.70
584	7608.30
585	6843.70
586	5409.40
587	4355.50
588	3619.70
589	3246.80
590	3049.90
591	3867.60
592	5235.90
593	5631.50
594	5687.90
595	5820.50
596	6311.50
597	6075.70
598	6397.90
599	431.50
600	493.40
601	848.00
602	1346.80
603	1840.90
604	2181.50
605	7628.70
606	7693.90
607	7460.00
608	7566.80
609	7553.80
610	7268.50
611	6649.00
612	6143.60
613	5699.90
614	5577.10
615	5825.10
616	5955.60
617	5774.70
618	5467.00
619	5176.90
620	5564.10
621	4999.80
622	5224.10
623	310.40
624	310.10
625	318.60
626	347.40
627	523.20
628	674.00
629	7486.30
630	7664.10
631	6980.00
632	6451.20
633	5807.30
634	5566.70
635	5246.50
636	4927.00
637	4889.60
638	5066.90
639	5232.60
640	5446.00
641	5470.00
642	5433.40
643	5223.70
644	5706.60
645	5324.70
646	5486.20
647	348.50
648	378.40
649	482.90
650	764.10
651	1073.50
652	1298.00
653	7559.00
654	7693.90
655	7387.90
656	7409.40
657	6195.90
658	5217.60
659	5097.90
660	4802.40
661	4590.40
662	5067.90
663	5251.40
664	5274.70
665	5159.30
666	5008.00
667	4846.50
668	5158.60
669	4464.00
670	4628.80
671	285.10
672	298.00
673	307.30
674	309.80
675	314.90
676	421.90
677	7439.80
678	7209.10
679	5867.70
680	5662.10
681	5278.50
682	4837.70
683	4070.00
684	4031.50
685	3954.20
686	3762.10
687	3465.60
688	3533.40
689	3431.40
690	3097.00
691	2914.30
692	3519.30
693	2838.20
694	2987.40
695	164.00
696	180.60
697	211.50
698	228.80
699	245.80
700	258.30
701	7047.30
702	5764.90
703	4574.00
704	4020.70
705	2799.70
706	1755.50
707	1234.20
708	1353.40
709	1812.50
710	2121.70
711	2444.60
712	2976.20
713	3228.80
714	3117.90
715	2997.00
716	3552.60
717	2711.40
718	2539.70
719	138.90
720	154.00
721	160.40
722	168.70
723	175.60
724	180.30
725	5708.30
726	4296.70
727	3294.30
728	3026.40
729	2831.40
730	2125.20
731	1762.10
732	2072.30
733	1952.80
734	2240.30
735	2464.40
736	2744.30
737	2788.30
738	2562.20
739	2871.10
740	3995.00
741	3675.20
742	3972.90
743	261.20
744	257.90
745	256.70
746	283.40
747	299.10
748	306.70
749	7376.30
750	6752.70
751	5452.30
752	4764.90
753	3379.00
754	2833.80
755	2023.20
756	1433.40
757	1511.10
758	1913.80
759	2784.00
760	3372.90
761	3587.00
762	3585.80
763	3510.50
764	4126.40
765	3606.70
766	3895.10
767	254.50
768	262.50
769	270.60
770	277.90
771	290.60
772	299.40
773	7310.80
774	6361.90
775	4947.60
776	4749.20
777	4329.40
778	3841.40
779	2991.70
780	2627.20
781	2644.00
782	3105.80
783	3309.40
784	3677.90
785	3786.20
786	3616.00
787	3427.40
788	3976.60
789	3302.80
790	3439.70
791	215.90
792	236.00
793	249.20
794	255.70
795	256.80
796	269.50
797	7181.90
798	6156.20
799	4931.90
800	4354.70
801	3389.80
802	2982.70
803	3116.90
804	2525.00
805	1868.80
806	1796.90
807	2247.50
808	3231.20
809	3415.00
810	3462.10
811	3265.40
812	3782.70
813	3133.40
814	3301.70
815	210.50
816	239.20
817	255.30
818	260.40
819	266.90
820	275.00
821	7248.30
822	6374.20
823	5284.30
824	5031.80
825	4453.40
826	3493.50
827	2967.20
828	3033.40
829	2567.70
830	2443.50
831	2476.10
832	3169.30
833	3590.70
834	3738.30
835	3755.30
836	4404.50
837	3881.30
838	4245.90
839	286.60
840	311.10
841	327.90
842	342.60
843	478.20
844	666.60
845	7507.80
846	7604.20
847	6955.20
848	5607.60
849	3693.40
850	2655.20
851	2057.30
852	1542.30
853	1300.30
854	1353.00
855	1962.90
856	3337.10
857	4052.00
858	4262.90
859	4221.40
860	4845.80
861	4369.10
862	4664.20
863	328.70
864	355.70
865	371.50
866	431.30
867	607.50
868	841.40
869	7525.20
870	7679.90
871	7249.00
872	6192.30
873	3556.70
874	2443.60
875	1910.50
876	1602.30
877	1377.30
878	1136.50
879	1579.60
880	3158.30
881	3958.40
882	4116.30
883	4145.40
884	4694.90
885	4364.70
886	4740.20
887	331.00
888	351.40
889	366.80
890	418.60
891	624.00
892	963.30
893	7560.80
894	7693.90
895	7382.30
896	6460.50
897	3662.90
898	2361.70
899	1856.90
900	1724.40
901	1471.40
902	1159.90
903	1543.00
904	2787.50
905	3732.70
906	3959.20
907	4076.70
908	4838.50
909	4523.90
910	4933.90
911	351.30
912	375.70
913	385.00
914	459.50
915	649.30
916	909.60
917	7527.20
918	7657.00
919	6936.60
920	6163.00
921	4655.40
922	3762.00
923	3291.90
924	3225.40
925	2940.30
926	2710.10
927	3370.30
928	4565.40
929	5036.60
930	4962.10
931	4762.40
932	5248.70
933	4829.00
934	5115.00
935	346.60
936	367.70
937	376.40
938	508.00
939	704.80
940	949.70
941	7535.70
942	7688.00
943	7229.20
944	6987.30
945	6363.50
946	5786.90
947	5336.50
948	4464.10
949	4101.50
950	4103.80
951	4392.30
952	4743.40
953	4703.70
954	4413.50
955	4218.10
956	4747.90
957	4161.10
958	4387.70
959	270.70
960	288.30
961	302.60
962	309.90
963	309.40
964	378.90
965	7434.10
966	7193.60
967	5812.20
968	5314.30
969	4694.90
970	4370.70
971	4076.40
972	3787.30
973	3550.50
974	3551.30
975	3676.30
976	3944.00
977	3985.10
978	3941.90
979	3712.60
980	4277.50
981	3340.70
982	3207.30
983	188.50
984	206.10
985	216.30
986	223.30
987	234.00
988	247.10
989	6995.70
990	5681.80
991	4649.30
992	4393.90
993	3871.60
994	3487.20
995	3249.30
996	3068.00
997	3202.10
998	3367.20
999	3421.10
1000	3536.80
1001	3499.30
1002	3402.60
1003	3272.80
1004	3834.70
1005	3122.40
1006	3301.80
1007	206.00
1008	224.80
1009	226.40
1010	228.10
1011	231.30
1012	234.70
1013	6816.80
1014	5361.50
1015	4108.50
1016	3831.50
1017	3426.60
1018	3013.10
1019	2729.70
1020	2460.60
1021	2296.00
1022	2309.70
1023	2246.20
1024	2554.00
1025	2912.30
1026	3234.70
1027	3319.40
1028	3967.70
1029	3409.70
1030	3526.70
1031	208.20
1032	210.70
1033	211.00
1034	214.80
1035	224.40
1036	234.00
1037	6788.60
1038	5448.80
1039	4350.80
1040	3810.50
1041	3208.20
1042	2673.30
1043	2270.00
1044	2150.70
1045	2047.50
1046	1668.70
1047	1863.10
1048	2682.60
1049	2998.70
1050	2966.30
1051	3039.50
1052	3835.50
1053	3286.10
1054	3364.30
1055	206.00
1056	224.50
1057	241.10
1058	252.90
1059	257.20
1060	267.90
1061	7140.50
1062	6148.70
1063	4914.20
1064	3855.60
1065	3382.00
1066	2860.90
1067	1536.60
1068	949.40
1069	700.00
1070	547.30
1071	769.50
1072	1787.50
1073	2615.90
1074	2901.50
1075	2891.20
1076	3569.80
1077	3096.80
1078	3416.50
1079	247.90
1080	277.20
1081	291.90
1082	307.40
1083	318.60
1084	377.70
1085	7460.50
1086	7109.50
1087	5765.00
1088	3829.70
1089	2264.40
1090	1340.20
1091	1005.60
1092	822.90
1093	490.30
1094	279.10
1095	278.70
1096	456.30
1097	845.80
1098	1284.60
1099	1653.00
1100	2672.80
1101	2377.00
1102	2824.90
1103	225.60
1104	254.50
1105	275.80
1106	294.10
1107	308.50
1108	320.40
1109	7344.00
1110	6659.70
1111	5358.90
1112	3348.20
1113	1729.40
1114	1192.70
1115	941.10
1116	693.10
1117	442.80
1118	266.70
1119	273.60
1120	438.40
1121	805.50
1122	1021.20
1123	962.70
1124	1881.20
1125	1501.00
1126	1903.50
1127	178.10
1128	209.10
1129	230.60
1130	250.40
1131	267.50
1132	284.30
1133	6759.30
1134	5378.90
1135	4333.50
1136	3648.70
1137	2954.90
1138	2661.80
1139	2376.50
1140	2664.10
1141	2804.60
1142	2936.80
1143	3139.20
1144	3416.10
1145	3413.60
1146	3371.70
1147	3212.10
1148	3899.70
1149	3331.30
1150	3595.50
1151	247.40
1152	270.50
1153	287.90
1154	310.50
1155	325.40
1156	423.80
1157	7468.60
1158	7122.00
1159	5816.00
1160	5401.40
1161	4072.90
1162	3146.30
1163	2731.40
1164	2613.50
1165	3210.70
1166	3380.10
1167	3309.90
1168	3502.40
1169	3543.60
1170	3497.00
1171	3338.80
1172	3795.80
1173	3114.90
1174	3313.80
1175	205.30
1176	222.00
1177	227.70
1178	230.50
1179	238.60
1180	245.20
1181	6880.20
1182	5479.40
1183	4283.10
1184	3104.40
1185	2335.60
1186	2978.60
1187	3008.40
1188	2863.80
1189	2959.80
1190	3120.40
1191	3283.70
1192	3422.80
1193	3510.00
1194	3397.10
1195	3312.90
1196	3900.70
1197	3436.20
1198	3765.10
1199	229.70
1200	246.80
1201	257.40
1202	253.80
1203	265.00
1204	281.10
1205	7216.00
1206	6198.80
1207	4836.00
1208	4062.50
1209	3427.70
1210	2906.50
1211	2541.50
1212	2414.30
1213	2306.60
1214	2436.20
1215	3079.80
1216	3442.10
1217	3620.60
1218	3497.80
1219	3204.40
1220	3670.00
1221	2935.70
1222	3090.40
1223	193.60
1224	212.50
1225	232.60
1226	238.10
1227	239.20
1228	251.80
1229	7048.60
1230	5744.20
1231	4420.60
1232	3940.30
1233	3875.00
1234	3504.90
1235	3230.10
1236	3067.90
1237	3008.30
1238	3003.60
1239	3151.30
1240	3304.10
1241	3415.50
1242	3293.10
1243	3063.70
1244	3729.10
1245	3186.60
1246	3436.40
1247	212.10
1248	230.20
1249	245.00
1250	256.10
1251	261.50
1252	265.70
1253	7245.70
1254	6459.90
1255	4984.90
1256	3741.60
1257	2684.60
1258	2024.50
1259	1925.80
1260	1796.70
1261	2532.40
1262	3091.00
1263	3172.20
1264	3587.00
1265	3814.50
1266	3647.30
1267	3663.10
1268	4310.40
1269	3644.00
1270	3872.80
1271	250.80
1272	265.40
1273	279.00
1274	298.60
1275	309.70
1276	308.70
1277	7371.20
1278	6867.80
1279	5581.00
1280	4262.80
1281	2883.80
1282	2259.00
1283	1986.10
1284	2060.70
1285	2269.10
1286	2133.10
1287	2414.50
1288	3223.50
1289	3825.90
1290	3946.80
1291	3944.50
1292	4653.10
1293	4308.40
1294	4577.40
1295	317.40
1296	350.30
1297	372.00
1298	460.90
1299	646.60
1300	906.00
1301	7534.70
1302	7672.60
1303	7174.80
1304	6411.50
1305	5428.50
1306	4201.60
1307	3212.90
1308	2386.80
1309	1857.80
1310	1604.50
1311	1944.50
1312	3238.40
1313	4262.70
1314	4554.90
1315	4556.30
1316	5262.50
1317	4903.50
1318	5213.80
1319	378.40
1320	398.40
1321	460.70
1322	713.70
1323	1007.10
1324	1280.40
1325	7577.50
1326	7693.90
1327	7388.90
1328	7092.00
1329	5855.90
1330	4966.50
1331	3984.10
1332	3632.60
1333	3375.50
1334	2830.00
1335	2786.30
1336	3470.50
1337	4178.50
1338	4432.80
1339	4799.20
1340	5788.70
1341	5729.30
1342	5875.90
1343	357.60
1344	317.80
1345	282.90
1346	271.80
1347	272.60
1348	279.20
1349	7337.80
1350	6637.70
1351	5137.40
1352	4577.00
1353	3396.00
1354	2179.10
1355	1451.70
1356	1337.10
1357	1913.00
1358	2382.70
1359	2415.80
1360	3079.80
1361	3611.60
1362	3653.20
1363	3423.70
1364	4040.00
1365	3486.50
1366	3667.80
1367	231.00
1368	247.70
1369	276.80
1370	283.30
1371	280.70
1372	284.90
1373	7308.70
1374	6610.10
1375	5088.20
1376	3637.30
1377	2201.50
1378	1832.10
1379	1539.60
1380	1657.10
1381	1726.30
1382	2027.60
1383	2445.90
1384	2649.20
1385	3243.90
1386	3464.00
1387	3503.40
1388	4192.10
1389	3635.50
1390	3944.20
1391	270.20
1392	290.70
1393	303.70
1394	311.60
1395	311.70
1396	319.10
1397	7390.10
1398	6755.70
1399	5172.90
1400	4711.60
1401	4195.20
1402	3777.40
1403	3361.40
1404	3065.40
1405	2980.20
1406	2889.20
1407	2982.20
1408	3138.70
1409	3207.50
1410	3073.70
1411	2833.10
1412	3418.40
1413	2860.90
1414	3073.70
1415	180.30
1416	206.70
1417	216.70
1418	223.30
1419	231.10
1420	239.50
1421	6785.80
1422	5353.70
1423	4096.40
1424	3736.80
1425	3335.40
1426	3024.10
1427	2798.50
1428	2605.70
1429	2528.80
1430	2649.90
1431	2472.90
1432	2664.80
1433	2949.70
1434	2801.90
1435	2620.30
1436	3378.20
1437	2742.00
1438	2925.90
1439	183.20
1440	209.60
1441	227.30
1442	237.30
1443	255.10
1444	272.50
1445	7148.20
1446	5913.60
1447	4197.30
1448	3112.30
1449	2427.80
1450	1904.70
1451	1296.60
1452	958.00
1453	806.70
1454	908.90
1455	1356.30
1456	2602.40
1457	3376.20
1458	3531.60
1459	3607.00
1460	4218.60
1461	3667.90
1462	3907.80
1463	266.20
1464	283.00
1465	291.50
1466	296.10
1467	305.00
1468	299.70
1469	7284.60
1470	6527.00
1471	4918.20
1472	3888.00
1473	2895.30
1474	2263.40
1475	2357.80
1476	1612.30
1477	888.80
1478	886.90
1479	1362.30
1480	2426.70
1481	3152.90
1482	3309.40
1483	3279.20
1484	4034.00
1485	3604.20
1486	3939.10
1487	274.20
1488	298.70
1489	318.70
1490	333.30
1491	388.10
1492	572.30
1493	7494.30
1494	7526.10
1495	6247.30
1496	4898.50
1497	3777.30
1498	2017.50
1499	1368.70
1500	1766.70
1501	2140.50
1502	2250.60
1503	1900.10
1504	2298.30
1505	3276.30
1506	3541.70
1507	3701.80
1508	4493.00
1509	4160.00
1510	4516.70
1511	309.50
1512	325.40
1513	341.60
1514	370.30
1515	539.40
1516	744.40
1517	7521.80
1518	7616.40
1519	6615.30
1520	5360.90
1521	4431.40
1522	3834.60
1523	3393.10
1524	3076.00
1525	2818.20
1526	2773.20
1527	3366.60
1528	4018.80
1529	4678.00
1530	4898.80
1531	4911.60
1532	5348.70
1533	4744.50
1534	4802.40
1535	313.60
1536	330.80
1537	330.80
1538	333.40
1539	369.00
1540	487.70
1541	7469.70
1542	7353.70
1543	5868.40
1544	5218.30
1545	4007.10
1546	3191.40
1547	2245.10
1548	1483.60
1549	1404.00
1550	1240.20
1551	1884.80
1552	2767.70
1553	3401.30
1554	3435.30
1555	3353.30
1556	4244.60
1557	3803.00
1558	4178.10
1559	290.60
1560	316.20
1561	331.80
1562	339.30
1563	367.70
1564	492.40
1565	7471.60
1566	7457.40
1567	5736.70
1568	4505.70
1569	2963.00
1570	1433.60
1571	1069.70
1572	1038.30
1573	742.60
1574	590.80
1575	876.30
1576	1690.30
1577	3043.80
1578	3381.70
1579	3399.00
1580	4136.00
1581	3689.50
1582	3998.10
1583	277.40
1584	296.00
1585	310.20
1586	323.50
1587	339.70
1588	475.90
1589	7492.30
1590	7440.70
1591	5452.80
1592	3254.00
1593	2082.20
1594	1432.30
1595	1189.40
1596	1075.10
1597	909.70
1598	703.90
1599	777.50
1600	1663.20
1601	3022.20
1602	3444.00
1603	3383.60
1604	4050.00
1605	3686.10
1606	4000.60
1607	292.30
1608	308.70
1609	337.60
1610	355.80
1611	382.70
1612	542.90
1613	7503.80
1614	7426.60
1615	5505.60
1616	3050.60
1617	1812.40
1618	1357.40
1619	1222.40
1620	977.10
1621	663.90
1622	407.70
1623	361.80
1624	522.10
1625	1116.10
1626	1876.20
1627	2349.50
1628	3303.90
1629	3059.90
1630	3584.10
1631	293.80
1632	312.80
1633	329.70
1634	361.10
1635	381.10
1636	483.40
1637	7491.40
1638	7361.70
1639	5541.70
1640	3622.80
1641	2342.80
1642	2396.40
1643	2339.30
1644	2086.20
1645	1097.10
1646	777.60
1647	1092.50
1648	2196.40
1649	2806.20
1650	2922.00
1651	2747.10
1652	3282.70
1653	2754.80
1654	2972.20
1655	185.90
1656	201.70
1657	210.50
1658	214.20
1659	215.20
1660	230.70
1661	6493.00
1662	5026.30
1663	3869.10
1664	3408.30
1665	2144.60
1666	647.50
1667	406.70
1668	299.80
1669	172.10
1670	121.80
1671	167.50
1672	359.30
1673	741.60
1674	1208.40
1675	1397.20
1676	2391.10
1677	2026.30
1678	2478.20
1679	208.60
1680	243.90
1681	267.20
1682	268.20
1683	272.60
1684	282.30
1685	6839.70
1686	5460.10
1687	3882.20
1688	2895.60
1689	1618.80
1690	1113.30
1691	347.30
1692	169.50
1693	65.60
1694	0.30
1695	26.90
1696	177.40
1697	410.20
1698	709.40
1699	845.30
1700	1758.20
1701	1451.30
1702	1890.90
1703	168.80
1704	196.20
1705	214.20
1706	229.50
1707	249.20
1708	263.60
1709	6514.30
1710	5297.30
1711	3297.30
1712	1380.80
1713	593.70
1714	325.70
1715	173.90
1716	104.30
1717	40.60
1718	0.00
1719	0.00
1720	10.70
1721	241.60
1722	453.60
1723	541.30
1724	1309.80
1725	935.50
1726	1282.40
1727	153.50
1728	189.50
1729	213.50
1730	230.00
1731	237.20
1732	238.70
1733	5883.90
1734	4842.80
1735	2962.20
1736	1362.80
1737	633.00
1738	411.90
1739	239.10
1740	133.50
1741	45.00
1742	0.30
1743	0.00
1744	13.30
1745	128.10
1746	347.30
1747	454.40
1748	1060.00
1749	635.20
1750	862.70
1751	139.10
1752	171.20
1753	195.50
1754	206.00
1755	202.70
1756	209.20
1757	4583.10
1758	3691.50
1759	2397.40
1760	1606.10
1761	906.70
1762	581.50
1763	232.90
1764	92.20
1765	27.40
1766	0.00
1767	0.00
1768	0.00
1769	109.90
1770	317.40
1771	440.10
1772	1116.80
1773	769.20
1774	1006.30
1775	123.60
1776	159.70
1777	181.00
1778	187.50
1779	203.80
1780	218.90
1781	5162.00
1782	3925.30
1783	2048.90
1784	1183.60
1785	514.30
1786	206.80
1787	112.50
1788	69.40
1789	27.60
1790	0.80
1791	17.40
1792	87.10
1793	278.30
1794	482.60
1795	588.60
1796	1249.80
1797	947.20
1798	1075.70
1799	95.10
1800	122.50
1801	143.10
1802	155.50
1803	159.00
1804	164.90
1805	4219.30
1806	3192.50
1807	2286.20
1808	1968.60
1809	1566.50
1810	1375.80
1811	1192.20
1812	1083.70
1813	886.60
1814	871.50
1815	964.70
1816	1033.60
1817	1364.60
1818	1483.30
1819	1325.70
1820	2148.90
1821	1665.10
1822	1776.70
1823	99.90
1824	118.90
1825	130.30
1826	146.30
1827	165.60
1828	177.10
1829	5303.60
1830	3927.50
1831	2551.20
1832	2057.70
1833	1061.60
1834	1180.20
1835	1122.80
1836	846.20
1837	161.10
1838	37.30
1839	65.80
1840	394.80
1841	889.60
1842	1284.10
1843	1434.10
1844	2223.90
1845	1620.90
1846	1747.20
1847	114.60
1848	137.90
1849	177.50
1850	209.20
1851	218.00
1852	236.20
1853	6432.40
1854	5069.50
1855	2786.30
1856	1238.90
1857	518.50
1858	333.40
1859	215.70
1860	174.50
1861	124.20
1862	36.80
1863	32.40
1864	103.00
1865	318.40
1866	573.60
1867	744.60
1868	1502.40
1869	1182.40
1870	1493.80
1871	175.80
1872	210.80
1873	230.20
1874	252.40
1875	275.20
1876	299.40
1877	6619.80
1878	5347.90
1879	3548.70
1880	1909.80
1881	1023.80
1882	501.10
1883	288.90
1884	174.20
1885	84.70
1886	18.90
1887	11.80
1888	118.80
1889	395.00
1890	670.70
1891	793.90
1892	1659.10
1893	1332.10
1894	1774.30
1895	177.90
1896	212.10
1897	243.50
1898	264.60
1899	283.60
1900	298.10
1901	6852.30
1902	5567.00
1903	3379.00
1904	1498.10
1905	656.10
1906	316.40
1907	170.20
1908	102.30
1909	69.10
1910	53.90
1911	105.50
1912	274.70
1913	521.80
1914	684.70
1915	743.00
1916	1594.20
1917	1142.70
1918	1270.90
1919	104.80
1920	131.00
1921	140.10
1922	146.90
1923	148.50
1924	153.90
1925	4337.10
1926	3208.90
1927	2142.80
1928	1714.90
1929	1450.50
1930	1101.40
1931	365.70
1932	134.50
1933	78.30
1934	63.40
1935	152.90
1936	675.30
1937	1359.20
1938	1402.40
1939	1387.40
1940	2136.20
1941	1453.00
1942	1469.10
1943	96.00
1944	121.20
1945	131.30
1946	137.60
1947	142.00
1948	159.40
