                    Time	   NJacEvals	    NRhsEvals
          3689.9671813628	            2           16
          7347.8093796329	            2           16
         11206.0608976907	            3           24
         14857.5756115303	            3           24
         18509.0903253700	            3           24
         21838.0366212348	            3           24
         26061.5860704048	            3           24
         29395.6626138461	            3           24
         32729.7391572875	            3           24
         36063.8157007288	            3           24
         42997.8922441702	            3           24
         46597.8922441702	            3           24
         50197.8922441702	            3           24
         53797.8922441702	            3           24
         57397.8922441702	            3           24
         60997.8922441702	            3           24
         64597.8922441702	            3           24
         68197.8922441702	            3           24
         71797.8922441702	            3           24
         75397.8922441702	            3           24
         78997.8922441702	            3           24
         82597.8922441702	            3           24
         86197.8922441702	            3           24
         89797.8922441702	            3           24
         93397.8922441702	            3           24
         96997.8922441702	            3           24
        100597.8922441702	            3           24
        104197.8922441702	            3           24
        107797.8922441702	            3           24
        111397.8922441702	            3           24
        114997.8922441702	            3           24
        118597.8922441702	            3           24
        122197.8922441702	            3           24
        125797.8922441702	            3           24
        129397.8922441702	            3           24
        132997.8922441702	            3           24
        136597.8922441702	            3           24
        140197.8922441702	            3           24
        143797.8922441702	            3           24
        147397.8922441702	            3           24
        150997.8922441702	            3           24
        154597.8922441702	            3           24
        158197.8922441702	            3           24
        161797.8922441702	            3           24
        165397.8922441702	            3           24
        168997.8922441702	            3           24
        172597.8922441702	            3           24
        176197.8922441702	            3           24
        179797.8922441702	            3           24
        183397.8922441702	            3           24
        186997.8922441702	            3           24
        190597.8922441702	            3           24
        194197.8922441702	            3           24
        197797.8922441702	            3           24
        201397.8922441702	            3           24
        204997.8922441702	            3           24
        208597.8922441702	            3           24
        212197.8922441702	            4           32
        215797.8922441702	            4           32
        219397.8922441702	            4           32
        222997.8922441702	            4           32
        226597.8922441702	            4           32
        230197.8922441702	            4           32
        233797.8922441702	            4           32
        237397.8922441702	            4           32
        240997.8922441702	            4           32
        244597.8922441702	            4           32
        248197.8922441702	            4           32
        251797.8922441702	            4           32
        255397.8922441702	            4           32
        258997.8922441702	            4           32
        262597.8922441702	            4           32
        266197.8922441702	            4           32
        269797.8922441702	            4           32
        273397.8922441702	            4           32
        276997.8922441702	            4           32
        280597.8922441702	            4           32
        284197.8922441702	            4           32
        287797.8922441702	            4           32
        291397.8922441702	            4           32
        294997.8922441702	            4           32
        298597.8922441702	            4           32
        302197.8922441702	            4           32
        305797.8922441702	            4           32
        309397.8922441702	            4           32
        312997.8922441702	            4           32
        316597.8922441702	            4           32
        320197.8922441702	            4           32
        323797.8922441702	            4           32
        327397.8922441702	            4           32
        330997.8922441702	            4           32
        334597.8922441702	            4           32
        338197.8922441702	            4           32
        341797.8922441702	            4           32
        345397.8922441702	            4           32
        348997.8922441702	            4           32
        352597.8922441702	            4           32
        356197.8922441702	            4           32
        359797.8922441702	            4           32
        363397.8922441702	            4           32
        366997.8922441702	            4           32
        370597.8922441702	            4           32
        374197.8922441702	            4           32
        377797.8922441702	            4           32
        381397.8922441702	            4           32
        384997.8922441702	            4           32
        388597.8922441702	            4           32
        392197.8922441702	            4           32
        395797.8922441702	            4           32
        399397.8922441702	            4           32
        402997.8922441702	            4           32
        406597.8922441702	            4           32
        410197.8922441702	            4           32
        413797.8922441702	            4           32
        417397.8922441702	            4           32
        420997.8922441702	            4           32
        424597.8922441702	            4           32
        428197.8922441702	            5           40
        431797.8922441702	            5           40
        435397.8922441702	            5           40
        438997.8922441702	            5           40
        442597.8922441702	            5           40
        446197.8922441702	            5           40
        449797.8922441702	            5           40
        453397.8922441702	            5           40
        456997.8922441702	            5           40
        460597.8922441702	            5           40
        464197.8922441702	            5           40
        467797.8922441702	            5           40
        471397.8922441702	            5           40
        474997.8922441702	            5           40
        478597.8922441702	            5           40
        482197.8922441702	            5           40
        485797.8922441702	            5           40
        489397.8922441702	            5           40
        492997.8922441702	            5           40
        496597.8922441702	            5           40
        500197.8922441702	            5           40
        503797.8922441702	            5           40
        507397.8922441702	            5           40
        510997.8922441702	            5           40
        514597.8922441702	            5           40
        518197.8922441702	            5           40
        521797.8922441702	            5           40
        525397.8922441702	            5           40
        528997.8922441702	            5           40
        532597.8922441702	            5           40
        536197.8922441702	            5           40
        539797.8922441702	            5           40
        543397.8922441702	            5           40
        546997.8922441702	            5           40
        550597.8922441702	            5           40
        554197.8922441702	            5           40
        557797.8922441702	            5           40
        561397.8922441702	            5           40
        564997.8922441702	            5           40
        568597.8922441702	            5           40
        572197.8922441702	            5           40
        575797.8922441702	            5           40
        579397.8922441702	            5           40
        582997.8922441702	            5           40
        586597.8922441702	            5           40
        590197.8922441702	            5           40
        593797.8922441702	            5           40
        597397.8922441702	            5           40
        600997.8922441702	            5           40
        604597.8922441702	            5           40
        608197.8922441702	            5           40
        611797.8922441702	            5           40
        615397.8922441702	            5           40
        618997.8922441702	            5           40
        622597.8922441702	            5           40
        626197.8922441702	            5           40
        629797.8922441702	            5           40
        633397.8922441702	            5           40
        636997.8922441702	            5           40
        640597.8922441702	            5           40
        644197.8922441702	            6           48
        647797.8922441702	            6           48
        651397.8922441702	            6           48
        654997.8922441702	            6           48
        658597.8922441702	            6           48
        662197.8922441702	            6           48
        665797.8922441702	            6           48
        669397.8922441702	            6           48
        672997.8922441702	            6           48
        676597.8922441702	            6           48
        680197.8922441702	            6           48
        683797.8922441702	            6           48
        687397.8922441702	            6           48
        690997.8922441702	            6           48
        694597.8922441702	            6           48
        698197.8922441702	            6           48
        701797.8922441702	            6           48
        705397.8922441702	            6           48
        708997.8922441702	            6           48
        712597.8922441702	            6           48
        716197.8922441702	            6           48
        719797.8922441702	            6           48
        723397.8922441702	            6           48
        726997.8922441702	            6           48
        730597.8922441702	            6           48
        734197.8922441702	            6           48
        737797.8922441702	            6           48
        741397.8922441702	            6           48
        744997.8922441702	            6           48
        748597.8922441702	            6           48
        752197.8922441702	            6           48
        755797.8922441702	            6           48
        759397.8922441702	            6           48
        762997.8922441702	            6           48
        766597.8922441702	            6           48
        770197.8922441702	            6           48
        773797.8922441702	            6           48
        777397.8922441702	            6           48
        780997.8922441702	            6           48
        784597.8922441702	            6           48
        788197.8922441702	            6           48
        791797.8922441702	            6           48
        795397.8922441702	            6           48
        798997.8922441702	            6           48
        802597.8922441702	            6           48
        806197.8922441702	            6           48
        809797.8922441702	            6           48
        813397.8922441702	            6           48
        816997.8922441702	            6           48
        820597.8922441702	            6           48
        824197.8922441702	            6           48
        827797.8922441702	            6           48
        831397.8922441702	            6           48
        834997.8922441702	            6           48
        838597.8922441702	            6           48
        842197.8922441702	            6           48
        845797.8922441702	            6           48
        849397.8922441702	            6           48
        852997.8922441702	            6           48
        856597.8922441702	            6           48
        860197.8922441702	            7           56
        863797.8922441702	            7           56
        867397.8922441702	            7           56
        870997.8922441702	            7           56
        874597.8922441702	            7           56
        878197.8922441702	            7           56
        881797.8922441702	            7           56
        885397.8922441702	            7           56
        888997.8922441702	            7           56
        892597.8922441702	            7           56
        896197.8922441702	            7           56
        899797.8922441702	            7           56
        903397.8922441702	            7           56
        906997.8922441702	            7           56
        910597.8922441702	            7           56
        914197.8922441702	            7           56
        917797.8922441702	            7           56
        921397.8922441702	            7           56
        924997.8922441702	            7           56
        928597.8922441702	            7           56
        932197.8922441702	            7           56
