                 Time [s]	     Steps	  RhsEvals	 LinSetups	  NIters	 NConvFails	  NErrFails	 Order	  StepSize [s]
          3603.5882264583	       304	       482	        52	     481	          2	          0	     2	     18.950046
          7211.3494240675	       524	       862	        72	     861	          3	          0	     2	     16.375859
         10806.6009525988	       795	      1496	       279	    1495	         48	          0	     1	     21.368697
         14414.8752591889	      1032	      2119	       540	    2118	        106	          0	     1	     22.580663
         18007.5949378739	      1255	      2715	       780	    2714	        162	          0	     1	     16.175336
         21603.0424009228	      1494	      3421	      1082	    3420	        243	          0	     1	      5.634938
