                    Time	   NJacEvals	    NRhsEvals
          1887.0082142466	            7           21
          3601.4772710574	            7           21
          5544.3405103990	            8           24
          7205.8637024174	            8           24
          9119.4489659188	            8           24
         10800.0030222219	            8           24
         12600.0446413907	           11           33
         14432.6664531006	           11           33
         16200.3197815653	           12           36
         18001.6793016262	           13           39
         19800.4946191722	           13           39
         21601.9096740637	           14           42
         23400.0406041190	           17           51
         25201.3325908358	           17           51
         27000.2001230352	           18           54
         28800.9820007150	           19           57
         30600.6536232336	           21           63
         32400.5069365870	           22           66
         34200.0669882848	           24           72
         36000.1080689600	           25           75
         37800.0121408302	           25           75
         39600.4517256585	           26           78
         41400.0340158065	           29           87
         43200.3443050402	           30           90
         45000.0028793911	           30           90
         46802.6285015815	           31           93
         48600.0210565221	           33           99
         50400.5097088469	           34          102
         52200.0079314766	           38          114
         54000.0095389956	           39          117
         55800.0058618387	           42          126
         57600.3543907918	           43          129
         59400.2617171569	           44          132
         61200.0701931468	           45          135
         63000.0786070329	           45          135
         64800.0718608191	           46          138
         66600.7469302203	           47          141
         68400.5785598973	           47          141
         70200.0294811869	           48          144
         72001.1287906828	           49          147
         73800.0615842362	           49          147
         75604.8374731035	           50          150
         77561.3923833895	           50          150
         79203.0503869867	           51          153
         81273.7141140093	           51          153
         82800.0109912956	           51          153
         84850.1015944537	           51          153
         86403.9614819795	           52          156
         88460.4311166096	           52          156
         90000.0140759906	           52          156
         91846.0990372825	           53          159
         93600.6917507514	           55          165
         95400.7897456477	           55          165
         97200.7846334004	           56          168
         99000.0958086729	           56          168
        100801.8802376129	           57          171
        102600.0928477043	           58          174
        104400.3421050202	           59          177
        106200.0569522938	           59          177
        108007.9018209944	           60          180
        109800.0577462793	           60          180
        111601.6021609126	           61          183
        113400.0494875476	           62          186
        115236.2856915448	           62          186
        117000.1467633617	           63          189
        118880.9461219994	           63          189
        120600.0352552090	           64          192
        122400.9578377278	           65          195
        124200.0070111666	           67          201
        126000.3630924921	           68          204
        127800.0035595501	           70          210
        129600.0515308367	           71          213
        131400.0221340419	           80          240
        133200.3777092577	           81          243
        135000.0031494533	           83          249
        136800.0776312056	           84          252
        138600.0177079545	           87          261
        140400.9115332158	           88          264
        142200.0242430313	           91          273
        144000.7861978270	           92          276
        145800.0045505092	           92          276
        147600.3445308758	           94          282
        149400.1498907493	           96          288
        151202.1938778214	           96          288
        153000.1165714811	           97          291
        154800.0440693145	           98          294
        156600.3837416937	           98          294
        158464.1948651348	           99          297
        160200.0148510618	           99          297
        162001.6543749089	          100          300
        164025.3045263067	          100          300
        165610.3308752301	          100          300
        167429.6427185959	          101          303
        169200.5388507415	          101          303
        171118.7442596730	          101          303
        172801.6296692674	          101          303
        174687.9286423229	          102          306
        176400.6187385203	          102          306
        178402.2144593679	          103          309
        180002.7986319009	          103          309
        181839.0235386070	          103          309
        183600.4239320398	          103          309
        185400.0455234444	          104          312
        187205.4446684378	          105          315
        189000.0051986983	          105          315
        190802.1482985136	          106          318
        192600.0321284192	          110          330
        194400.3396247727	          111          333
        196200.1441447978	          111          333
        198000.5562729585	          112          336
        199800.0180292431	          113          339
        201603.1323730539	          114          342
        203400.0028900898	          116          348
        205201.2508139649	          117          351
        207000.0394554494	          118          354
        208800.7718577234	          119          357
        210600.0228245926	          120          360
        212414.5184100755	          120          360
        214200.0081642245	          121          363
        216000.2071895979	          122          366
        217800.0272280451	          124          372
        219601.0310471393	          125          375
        221400.0400252749	          127          381
        223200.5500997040	          128          384
        225000.0039353062	          128          384
        226800.0324628353	          130          390
        228600.0789744195	          130          390
        230400.3559975942	          131          393
        232200.0061093595	          132          396
        234001.0208253540	          134          402
        235800.0652321779	          135          405
        237600.0969600687	          136          408
        239400.0989685302	          136          408
        241207.5508262298	          137          411
        243000.0056270696	          138          414
        244800.2008586996	          138          414
        246600.1224884969	          139          417
        248402.1314005556	          140          420
        250318.6954810660	          140          420
        252000.6119154075	          141          423
        254052.6073299314	          141          423
        255602.5052719706	          141          423
        257428.5358969992	          142          426
        259204.5402844695	          142          426
        261409.5201643935	          142          426
        262800.2788610112	          143          429
        264835.3435800130	          143          429
        266400.7067203601	          143          429
        268334.9910751997	          144          432
        270000.8133004211	          144          432
        271800.1084544644	          144          432
        273600.6118575425	          145          435
        275400.9787259850	          146          438
        277200.0115312111	          146          438
        279000.3010040544	          147          441
        280800.3284919866	          148          444
        282600.3017254956	          148          444
        284400.2501193145	          149          447
        286200.1303704738	          151          453
        288000.7167383952	          152          456
        289800.3112458356	          153          459
        291601.9755483299	          153          459
        293400.0346726288	          154          462
        295200.1986538657	          155          465
        297000.1516424784	          156          468
        298802.6780302960	          156          468
        300600.0014382798	          159          477
        302400.5594985948	          160          480
        304200.0156289836	          162          486
        306000.1673389892	          163          489
        307800.0060188724	          165          495
        309600.9058220031	          166          498
        311400.0052358619	          169          507
        313202.1048459647	          170          510
        315000.8745074997	          171          513
        316800.5729652798	          171          513
        318600.6438765295	          172          516
        320401.4525972167	          173          519
        322200.1554560330	          174          522
        324159.6749966391	          175          525
        325800.0504228789	          175          525
        327600.3814545707	          176          528
        329400.2984896866	          177          531
