time [h]	Qevap [W]
0	22400.00
1	22400.00
2	22400.00
3	0.00
4	0.00
5	0.00
6	0.00
7	22400.00
8	22400.00
9	22400.00
10	22400.00
11	0.00
12	0.00
13	22400.00
14	22400.00
15	22400.00
16	22400.00
17	22400.00
18	22400.00
19	0.00
20	0.00
21	22400.00
22	22400.00
23	22400.00
24	22400.00
25	22400.00
26	22400.00
27	0.00
28	0.00
29	0.00
30	22400.00
31	22400.00
32	22400.00
33	22400.00
34	22400.00
35	22400.00
36	0.00
37	0.00
38	22400.00
39	22400.00
40	22400.00
41	22400.00
42	22400.00
43	0.00
44	0.00
45	22400.00
46	22400.00
47	22400.00
48	22400.00
49	0.00
50	0.00
51	0.00
52	0.00
53	0.00
54	22400.00
55	22400.00
56	22400.00
57	22400.00
58	22400.00
59	22400.00
60	22400.00
61	0.00
62	0.00
63	0.00
64	0.00
65	0.00
66	22400.00
67	22400.00
68	22400.00
69	22400.00
70	22400.00
71	0.00
72	0.00
73	0.00
74	0.00
75	0.00
76	0.00
77	0.00
78	0.00
79	22400.00
80	22400.00
81	22400.00
82	22400.00
83	22400.00
84	22400.00
85	22400.00
86	0.00
87	0.00
88	0.00
89	22400.00
90	22400.00
91	22400.00
92	22400.00
93	22400.00
94	0.00
95	0.00
96	0.00
97	0.00
98	0.00
99	0.00
100	0.00
101	0.00
102	22400.00
103	22400.00
104	22400.00
105	22400.00
106	22400.00
107	22400.00
108	0.00
109	0.00
110	22400.00
111	22400.00
112	22400.00
113	22400.00
114	22400.00
115	0.00
116	0.00
117	0.00
118	0.00
119	0.00
120	0.00
121	0.00
122	22400.00
123	22400.00
124	22400.00
125	0.00
126	0.00
127	0.00
128	0.00
129	0.00
130	22400.00
131	22400.00
132	22400.00
133	22400.00
134	0.00
135	0.00
136	0.00
137	0.00
138	0.00
139	0.00
140	0.00
141	22400.00
142	22400.00
143	22400.00
144	22400.00
145	0.00
146	0.00
147	0.00
148	0.00
149	0.00
150	0.00
151	0.00
152	22400.00
153	22400.00
154	22400.00
155	22400.00
156	22400.00
157	0.00
158	0.00
159	0.00
160	0.00
161	0.00
162	0.00
163	0.00
164	0.00
165	22400.00
166	22400.00
167	22400.00
168	22400.00
169	0.00
170	0.00
171	0.00
172	0.00
173	0.00
174	0.00
175	0.00
176	22400.00
177	22400.00
178	22400.00
179	22400.00
180	22400.00
181	22400.00
182	0.00
183	0.00
184	0.00
185	22400.00
186	22400.00
187	22400.00
188	22400.00
189	0.00
190	0.00
191	22400.00
192	22400.00
193	22400.00
194	0.00
195	0.00
196	0.00
197	0.00
198	0.00
199	22400.00
200	22400.00
201	22400.00
202	22400.00
203	22400.00
204	0.00
205	0.00
206	0.00
207	22400.00
208	22400.00
209	22400.00
210	22400.00
211	0.00
212	0.00
213	22400.00
214	22400.00
215	22400.00
216	22400.00
217	22400.00
218	0.00
219	0.00
220	0.00
221	0.00
222	0.00
223	0.00
224	22400.00
225	22400.00
226	22400.00
227	22400.00
228	22400.00
229	0.00
230	0.00
231	22400.00
232	22400.00
233	22400.00
234	22400.00
235	0.00
236	0.00
237	22400.00
238	22400.00
239	22400.00
240	22400.00
241	0.00
242	0.00
243	0.00
244	0.00
245	0.00
246	22400.00
247	22400.00
248	22400.00
249	22400.00
250	22400.00
251	22400.00
252	22400.00
253	0.00
254	0.00
255	22400.00
256	22400.00
257	22400.00
258	22400.00
259	22400.00
260	0.00
261	0.00
262	22400.00
263	22400.00
264	22400.00
265	22400.00
266	22400.00
267	0.00
268	0.00
269	0.00
270	22400.00
271	22400.00
272	22400.00
273	22400.00
274	0.00
275	0.00
276	22400.00
277	22400.00
278	22400.00
279	22400.00
280	0.00
281	0.00
282	22400.00
283	22400.00
284	22400.00
285	22400.00
286	22400.00
287	0.00
288	0.00
289	22400.00
290	22400.00
291	22400.00
292	22400.00
293	0.00
294	0.00
295	22400.00
296	22400.00
297	22400.00
298	22400.00
299	0.00
300	0.00
301	22400.00
302	22400.00
303	22400.00
304	22400.00
305	22400.00
306	22400.00
307	0.00
308	0.00
309	22400.00
310	22400.00
311	22400.00
312	22400.00
313	0.00
314	0.00
315	22400.00
316	22400.00
317	22400.00
318	22400.00
319	0.00
320	0.00
321	22400.00
322	22400.00
323	22400.00
324	22400.00
325	22400.00
326	0.00
327	0.00
328	22400.00
329	22400.00
330	22400.00
331	22400.00
332	0.00
333	0.00
334	22400.00
335	22400.00
336	22400.00
337	22400.00
338	22400.00
339	0.00
340	0.00
341	22400.00
342	22400.00
343	22400.00
344	22400.00
345	0.00
346	0.00
347	22400.00
348	22400.00
349	22400.00
350	22400.00
351	22400.00
352	22400.00
353	0.00
354	0.00
355	22400.00
356	22400.00
357	22400.00
358	22400.00
359	22400.00
360	0.00
361	0.00
362	22400.00
363	22400.00
364	22400.00
365	22400.00
366	22400.00
367	22400.00
368	0.00
369	0.00
370	22400.00
371	22400.00
372	22400.00
373	22400.00
374	22400.00
375	22400.00
376	0.00
377	0.00
378	22400.00
379	22400.00
380	22400.00
381	22400.00
382	22400.00
383	0.00
384	0.00
385	22400.00
386	22400.00
387	22400.00
388	22400.00
389	22400.00
390	22400.00
391	22400.00
392	0.00
393	0.00
394	22400.00
395	22400.00
396	22400.00
397	22400.00
398	22400.00
399	0.00
400	0.00
401	22400.00
402	22400.00
403	22400.00
404	22400.00
405	0.00
406	0.00
407	22400.00
408	22400.00
409	22400.00
410	0.00
411	0.00
412	0.00
413	0.00
414	0.00
415	22400.00
416	22400.00
417	22400.00
418	22400.00
419	22400.00
420	0.00
421	0.00
422	0.00
423	0.00
424	22400.00
425	22400.00
