Time [h]	Azimuth [Deg]	Altitude [Deg]	59 [---]	60 [---]	61 [---]	62 [---]	63 [---]	64 [---]	65 [---]	66 [---]	79 [---]	80 [---]	81 [---]
0.000000	354.849	-60.6312	0	0	0	0	0	0	0	0	0	0	0
1.000000	22.4385	-59.2391	0	0	0	0	0	0	0	0	0	0	0
2.000000	45.8743	-54.0728	0	0	0	0	0	0	0	0	0	0	0
3.000000	64.1097	-46.5697	0	0	0	0	0	0	0	0	0	0	0
4.000000	78.6636	-37.9041	0	0	0	0	0	0	0	0	0	0	0
5.000000	91.1015	-28.801	0	0	0	0	0	0	0	0	0	0	0
6.000000	102.513	-19.7257	0	0	0	0	0	0	0	0	0	0	0
7.000000	113.632	-11.0351	0	0	0	0	0	0	0	0	0	0	0
8.000000	124.979	-3.0608	0	0	0	0	0	0	0	0	0	0	0
9.000000	136.922	3.84915	0	1	0	0.539216	0.833333	0.37037	1	0	1	1	1
10.000000	149.67	9.32061	0	1	0	0.539216	0.648148	0	1	0	1	1	1
11.000000	163.227	12.9814	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
12.000000	177.339	14.5301	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
13.000000	191.548	13.8237	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
14.000000	205.357	10.9288	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
15.000000	218.425	6.09691	0	1	0	0	0.45	0	1	1	0	0.143333	1
16.000000	230.658	-0.31622	0	0	0	0	0	0	0	0	0	0	0
17.000000	242.198	-7.93149	0	0	0	0	0	0	0	0	0	0	0
18.000000	253.356	-16.3901	0	0	0	0	0	0	0	0	0	0	0
19.000000	264.593	-25.3569	0	0	0	0	0	0	0	0	0	0	0
20.000000	276.551	-34.4911	0	0	0	0	0	0	0	0	0	0	0
21.000000	290.166	-43.3805	0	0	0	0	0	0	0	0	0	0	0
22.000000	306.823	-51.4189	0	0	0	0	0	0	0	0	0	0	0
23.000000	328.212	-57.6151	0	0	0	0	0	0	0	0	0	0	0
24.000000	354.648	-60.5508	0	0	0	0	0	0	0	0	0	0	0
25.000000	22.2066	-59.1931	0	0	0	0	0	0	0	0	0	0	0
26.000000	45.659	-54.0561	0	0	0	0	0	0	0	0	0	0	0
27.000000	63.9242	-46.571	0	0	0	0	0	0	0	0	0	0	0
28.000000	78.5022	-37.9139	0	0	0	0	0	0	0	0	0	0	0
29.000000	90.9562	-28.8127	0	0	0	0	0	0	0	0	0	0	0
30.000000	102.377	-19.7346	0	0	0	0	0	0	0	0	0	0	0
31.000000	113.502	-11.0372	0	0	0	0	0	0	0	0	0	0	0
32.000000	124.851	-3.05263	0	0	0	0	0	0	0	0	0	0	0
33.000000	136.795	3.87088	0	0	0	0	0	0	0	0	0	0	0
34.000000	149.546	9.35866	0	1	0	0.539216	0.648148	0	1	0	1	1	1
35.000000	163.108	13.0375	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
36.000000	177.23	14.6044	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
37.000000	191.454	13.9145	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
38.000000	205.279	11.0329	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
39.000000	218.363	6.2107	0	1	0	0	0.45	0	1	1	0	0.143333	1
40.000000	230.611	-0.195983	0	0	0	0	0	0	0	0	0	0	0
41.000000	242.161	-7.8073	0	0	0	0	0	0	0	0	0	0	0
42.000000	253.326	-16.2637	0	0	0	0	0	0	0	0	0	0	0
43.000000	264.566	-25.2295	0	0	0	0	0	0	0	0	0	0	0
44.000000	276.522	-34.3635	0	0	0	0	0	0	0	0	0	0	0
45.000000	290.124	-43.254	0	0	0	0	0	0	0	0	0	0	0
46.000000	306.753	-51.2963	0	0	0	0	0	0	0	0	0	0	0
47.000000	328.086	-57.5037	0	0	0	0	0	0	0	0	0	0	0
48.000000	354.451	-60.4635	0	0	0	0	0	0	0	0	0	0	0
49.000000	21.9738	-59.1398	0	0	0	0	0	0	0	0	0	0	0
50.000000	45.4399	-54.0326	0	0	0	0	0	0	0	0	0	0	0
51.000000	63.7338	-46.566	0	0	0	0	0	0	0	0	0	0	0
52.000000	78.3361	-37.9178	0	0	0	0	0	0	0	0	0	0	0
53.000000	90.8066	-28.8187	0	0	0	0	0	0	0	0	0	0	0
54.000000	102.238	-19.7377	0	0	0	0	0	0	0	0	0	0	0
55.000000	113.368	-11.0334	0	0	0	0	0	0	0	0	0	0	0
56.000000	124.72	-3.03829	0	0	0	0	0	0	0	0	0	0	0
57.000000	136.666	3.899	0	0	0	0	0	0	0	0	0	0	0
58.000000	149.42	9.40332	0	1	0	0.539216	0.648148	0	1	0	1	1	1
59.000000	162.989	13.1004	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
60.000000	177.122	14.6855	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
61.000000	191.361	14.0118	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
62.000000	205.205	11.1431	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
63.000000	218.305	6.33022	0	1	0	0	0.45	0	1	1	0	0.143333	1
64.000000	230.567	-0.0704625	0	0	0	0	0	0	0	0	0	0	0
65.000000	242.128	-7.67823	0	0	0	0	0	0	0	0	0	0	0
66.000000	253.301	-16.1327	0	0	0	0	0	0	0	0	0	0	0
67.000000	264.545	-25.0976	0	0	0	0	0	0	0	0	0	0	0
68.000000	276.498	-34.2315	0	0	0	0	0	0	0	0	0	0	0
69.000000	290.09	-43.1228	0	0	0	0	0	0	0	0	0	0	0
70.000000	306.69	-51.1686	0	0	0	0	0	0	0	0	0	0	0
71.000000	327.967	-57.3862	0	0	0	0	0	0	0	0	0	0	0
72.000000	354.258	-60.3693	0	0	0	0	0	0	0	0	0	0	0
73.000000	21.7404	-59.0794	0	0	0	0	0	0	0	0	0	0	0
74.000000	45.2171	-54.0023	0	0	0	0	0	0	0	0	0	0	0
75.000000	63.5389	-46.5547	0	0	0	0	0	0	0	0	0	0	0
76.000000	78.1655	-37.9157	0	0	0	0	0	0	0	0	0	0	0
77.000000	90.6527	-28.8188	0	0	0	0	0	0	0	0	0	0	0
78.000000	102.094	-19.7349	0	0	0	0	0	0	0	0	0	0	0
79.000000	113.23	-11.0236	0	0	0	0	0	0	0	0	0	0	0
80.000000	124.586	-3.01777	0	0	0	0	0	0	0	0	0	0	0
81.000000	136.534	3.93354	0	0	0	0	0	0	0	0	0	0	0
82.000000	149.293	9.45458	0	1	0	0.539216	0.648148	0	1	0	1	1	1
83.000000	162.869	13.1699	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
84.000000	177.015	14.7732	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
85.000000	191.27	14.1156	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
86.000000	205.132	11.2595	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
87.000000	218.251	6.45542	0	1	0	0	0.45	0	1	1	0	0.143333	1
88.000000	230.528	0.0602815	0	1	0	0	0.135714	0	1	1	0	0	0
89.000000	242.101	-7.54433	0	0	0	0	0	0	0	0	0	0	0
90.000000	253.282	-15.9972	0	0	0	0	0	0	0	0	0	0	0
91.000000	264.53	-24.9613	0	0	0	0	0	0	0	0	0	0	0
92.000000	276.481	-34.0951	0	0	0	0	0	0	0	0	0	0	0
93.000000	290.062	-42.9871	0	0	0	0	0	0	0	0	0	0	0
94.000000	306.634	-51.0357	0	0	0	0	0	0	0	0	0	0	0
95.000000	327.855	-57.2627	0	0	0	0	0	0	0	0	0	0	0
96.000000	354.069	-60.2682	0	0	0	0	0	0	0	0	0	0	0
97.000000	21.5067	-59.0119	0	0	0	0	0	0	0	0	0	0	0
98.000000	44.991	-53.9652	0	0	0	0	0	0	0	0	0	0	0
99.000000	63.3396	-46.537	0	0	0	0	0	0	0	0	0	0	0
100.000000	77.9904	-37.9075	0	0	0	0	0	0	0	0	0	0	0
101.000000	90.4948	-28.813	0	0	0	0	0	0	0	0	0	0	0
102.000000	101.947	-19.7262	0	0	0	0	0	0	0	0	0	0	0
103.000000	113.09	-11.0077	0	0	0	0	0	0	0	0	0	0	0
104.000000	124.449	-2.99102	0	0	0	0	0	0	0	0	0	0	0
105.000000	136.401	3.9745	0	0	0	0	0	0	0	0	0	0	0
106.000000	149.164	9.51246	0	1	0	0.539216	0.648148	0	1	0	1	1	1
107.000000	162.749	13.2462	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
108.000000	176.908	14.8676	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
109.000000	191.182	14.2258	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
110.000000	205.063	11.382	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
111.000000	218.2	6.58624	0	1	0	0	0.45	0	1	1	0	0.143333	1
112.000000	230.493	0.196187	0	1	0	0	0.135714	0	1	1	0	0	0
113.000000	242.078	-7.40568	0	0	0	0	0	0	0	0	0	0	0
114.000000	253.268	-15.8572	0	0	0	0	0	0	0	0	0	0	0
115.000000	264.52	-24.8208	0	0	0	0	0	0	0	0	0	0	0
116.000000	276.471	-33.9544	0	0	0	0	0	0	0	0	0	0	0
117.000000	290.041	-42.8468	0	0	0	0	0	0	0	0	0	0	0
118.000000	306.586	-50.8977	0	0	0	0	0	0	0	0	0	0	0
119.000000	327.749	-57.1332	0	0	0	0	0	0	0	0	0	0	0
120.000000	353.885	-60.1603	0	0	0	0	0	0	0	0	0	0	0
121.000000	21.273	-58.9372	0	0	0	0	0	0	0	0	0	0	0
122.000000	44.7617	-53.9213	0	0	0	0	0	0	0	0	0	0	0
123.000000	63.1361	-46.513	0	0	0	0	0	0	0	0	0	0	0
124.000000	77.811	-37.8933	0	0	0	0	0	0	0	0	0	0	0
125.000000	90.3328	-28.8013	0	0	0	0	0	0	0	0	0	0	0
126.000000	101.797	-19.7116	0	0	0	0	0	0	0	0	0	0	0
127.000000	112.946	-10.9858	0	0	0	0	0	0	0	0	0	0	0
128.000000	124.31	-2.95804	0	0	0	0	0	0	0	0	0	0	0
129.000000	136.266	4.02191	0	0	0	0	0	0	0	0	0	0	0
130.000000	149.035	9.57696	0	1	0	0.539216	0.648148	0	1	0	1	1	1
131.000000	162.629	13.3292	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
132.000000	176.803	14.9686	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
133.000000	191.095	14.3424	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
134.000000	204.997	11.5105	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
135.000000	218.154	6.72263	0	1	0	0	0.45	0	1	1	0	0.143333	1
136.000000	230.463	0.33719	0	1	0	0	0.135714	0	1	1	0	0	0
137.000000	242.061	-7.26235	0	0	0	0	0	0	0	0	0	0	0
138.000000	253.259	-15.7129	0	0	0	0	0	0	0	0	0	0	0
139.000000	264.516	-24.6761	0	0	0	0	0	0	0	0	0	0	0
140.000000	276.466	-33.8096	0	0	0	0	0	0	0	0	0	0	0
141.000000	290.028	-42.702	0	0	0	0	0	0	0	0	0	0	0
142.000000	306.545	-50.7548	0	0	0	0	0	0	0	0	0	0	0
143.000000	327.651	-56.9979	0	0	0	0	0	0	0	0	0	0	0
144.000000	353.705	-60.0456	0	0	0	0	0	0	0	0	0	0	0
145.000000	21.0396	-58.8553	0	0	0	0	0	0	0	0	0	0	0
146.000000	44.5296	-53.8704	0	0	0	0	0	0	0	0	0	0	0
147.000000	62.9286	-46.4824	0	0	0	0	0	0	0	0	0	0	0
148.000000	77.6275	-37.8729	0	0	0	0	0	0	0	0	0	0	0
149.000000	90.1669	-28.7835	0	0	0	0	0	0	0	0	0	0	0
150.000000	101.642	-19.6909	0	0	0	0	0	0	0	0	0	0	0
151.000000	112.799	-10.9578	0	0	0	0	0	0	0	0	0	0	0
152.000000	124.168	-2.9188	0	0	0	0	0	0	0	0	0	0	0
153.000000	136.128	4.07576	0	0	0	0	0	0	0	0	0	0	0
154.000000	148.904	9.64807	0	1	0	0.539216	0.648148	0	1	0	1	1	1
155.000000	162.509	13.4189	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
156.000000	176.698	15.0763	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
157.000000	191.01	14.4654	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
158.000000	204.934	11.6449	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
159.000000	218.111	6.86453	0	1	0	0	0.45	0	1	1	0	0.143333	1
160.000000	230.437	0.483227	0	1	0	0	0.135714	0	1	1	0	0	0
161.000000	242.048	-7.1144	0	0	0	0	0	0	0	0	0	0	0
162.000000	253.256	-15.5643	0	0	0	0	0	0	0	0	0	0	0
163.000000	264.518	-24.5273	0	0	0	0	0	0	0	0	0	0	0
164.000000	276.469	-33.6606	0	0	0	0	0	0	0	0	0	0	0
165.000000	290.021	-42.5529	0	0	0	0	0	0	0	0	0	0	0
166.000000	306.512	-50.6069	0	0	0	0	0	0	0	0	0	0	0
167.000000	327.561	-56.8568	0	0	0	0	0	0	0	0	0	0	0
168.000000	353.53	-59.9241	0	0	0	0	0	0	0	0	0	0	0
169.000000	20.8068	-58.7662	0	0	0	0	0	0	0	0	0	0	0
170.000000	44.2949	-53.8126	0	0	0	0	0	0	0	0	0	0	0
171.000000	62.7172	-46.4454	0	0	0	0	0	0	0	0	0	0	0
172.000000	77.44	-37.8463	0	0	0	0	0	0	0	0	0	0	0
173.000000	89.9973	-28.7597	0	0	0	0	0	0	0	0	0	0	0
174.000000	101.485	-19.6642	0	0	0	0	0	0	0	0	0	0	0
175.000000	112.65	-10.9237	0	0	0	0	0	0	0	0	0	0	0
176.000000	124.024	-2.87328	0	0	0	0	0	0	0	0	0	0	0
177.000000	135.989	4.13608	0	0	0	0	0	0	0	0	0	0	0
178.000000	148.772	9.72579	0	1	0	0.539216	0.648148	0	1	0	1	1	1
179.000000	162.388	13.5153	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
180.000000	176.595	15.1905	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
181.000000	190.928	14.5948	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
182.000000	204.874	11.7853	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
183.000000	218.072	7.01189	0	1	0	0	0.45	0	1	1	0	0.143333	1
184.000000	230.416	0.634233	0	1	0	0	0.135714	0	1	1	0	0	0
185.000000	242.04	-6.96191	0	0	0	0	0	0	0	0	0	0	0
186.000000	253.258	-15.4114	0	0	0	0	0	0	0	0	0	0	0
187.000000	264.526	-24.3744	0	0	0	0	0	0	0	0	0	0	0
188.000000	276.477	-33.5075	0	0	0	0	0	0	0	0	0	0	0
189.000000	290.021	-42.3996	0	0	0	0	0	0	0	0	0	0	0
190.000000	306.486	-50.4542	0	0	0	0	0	0	0	0	0	0	0
191.000000	327.477	-56.7101	0	0	0	0	0	0	0	0	0	0	0
192.000000	353.36	-59.796	0	0	0	0	0	0	0	0	0	0	0
193.000000	20.5749	-58.6701	0	0	0	0	0	0	0	0	0	0	0
194.000000	44.0579	-53.7479	0	0	0	0	0	0	0	0	0	0	0
195.000000	62.5022	-46.4018	0	0	0	0	0	0	0	0	0	0	0
196.000000	77.2487	-37.8134	0	0	0	0	0	0	0	0	0	0	0
197.000000	89.8241	-28.7298	0	0	0	0	0	0	0	0	0	0	0
198.000000	101.324	-19.6315	0	0	0	0	0	0	0	0	0	0	0
199.000000	112.497	-10.8834	0	0	0	0	0	0	0	0	0	0	0
200.000000	123.877	-2.82146	0	0	0	0	0	0	0	0	0	0	0
201.000000	135.849	4.20286	0	0	0	0	0	0	0	0	0	0	0
202.000000	148.639	9.81011	0	1	0	0.539216	0.648148	0	1	0	1	1	1
203.000000	162.268	13.6183	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
204.000000	176.492	15.3113	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
205.000000	190.848	14.7304	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
206.000000	204.818	11.9316	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
207.000000	218.037	7.16464	0	1	0	0	0.45	0	1	1	0	0.143333	1
208.000000	230.399	0.79014	0	1	0	0	0.135714	0	1	1	0	0	0
209.000000	242.037	-6.80494	0	0	0	0	0	0	0	0	0	0	0
210.000000	253.265	-15.2544	0	0	0	0	0	0	0	0	0	0	0
211.000000	264.54	-24.2176	0	0	0	0	0	0	0	0	0	0	0
212.000000	276.492	-33.3505	0	0	0	0	0	0	0	0	0	0	0
213.000000	290.029	-42.2419	0	0	0	0	0	0	0	0	0	0	0
214.000000	306.468	-50.2967	0	0	0	0	0	0	0	0	0	0	0
215.000000	327.401	-56.5576	0	0	0	0	0	0	0	0	0	0	0
216.000000	353.195	-59.6613	0	0	0	0	0	0	0	0	0	0	0
217.000000	20.3442	-58.5668	0	0	0	0	0	0	0	0	0	0	0
218.000000	43.8188	-53.6762	0	0	0	0	0	0	0	0	0	0	0
219.000000	62.2838	-46.3516	0	0	0	0	0	0	0	0	0	0	0
220.000000	77.0537	-37.7743	0	0	0	0	0	0	0	0	0	0	0
221.000000	89.6473	-28.6938	0	0	0	0	0	0	0	0	0	0	0
222.000000	101.16	-19.5926	0	0	0	0	0	0	0	0	0	0	0
223.000000	112.342	-10.8369	0	0	0	0	0	0	0	0	0	0	0
224.000000	123.728	-2.76333	0	0	0	0	0	0	0	0	0	0	0
225.000000	135.706	4.27611	0	0	0	0	0	0	0	0	0	0	0
226.000000	148.505	9.90104	0	1	0	0.539216	0.648148	0	1	0	1	1	1
227.000000	162.148	13.7279	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
228.000000	176.391	15.4387	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
229.000000	190.77	14.8723	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
230.000000	204.764	12.0838	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
231.000000	218.006	7.32272	0	1	0	0	0.45	0	1	1	0	0.143333	1
232.000000	230.387	0.950882	0	1	0	0	0.135714	0	1	1	0	0	0
233.000000	242.04	-6.64358	0	0	0	0	0	0	0	0	0	0	0
234.000000	253.278	-15.0933	0	0	0	0	0	0	0	0	0	0	0
235.000000	264.559	-24.0569	0	0	0	0	0	0	0	0	0	0	0
236.000000	276.514	-33.1896	0	0	0	0	0	0	0	0	0	0	0
237.000000	290.043	-42.0802	0	0	0	0	0	0	0	0	0	0	0
238.000000	306.457	-50.1346	0	0	0	0	0	0	0	0	0	0	0
239.000000	327.332	-56.3996	0	0	0	0	0	0	0	0	0	0	0
240.000000	353.036	-59.52	0	0	0	0	0	0	0	0	0	0	0
241.000000	20.1149	-58.4564	0	0	0	0	0	0	0	0	0	0	0
242.000000	43.5779	-53.5976	0	0	0	0	0	0	0	0	0	0	0
243.000000	62.0622	-46.2948	0	0	0	0	0	0	0	0	0	0	0
244.000000	76.8551	-37.7289	0	0	0	0	0	0	0	0	0	0	0
245.000000	89.4671	-28.6516	0	0	0	0	0	0	0	0	0	0	0
246.000000	100.993	-19.5476	0	0	0	0	0	0	0	0	0	0	0
247.000000	112.184	-10.7843	0	0	0	0	0	0	0	0	0	0	0
248.000000	123.577	-2.69888	0	0	0	0	0	0	0	0	0	0	0
249.000000	135.562	4.35583	0	0	0	0	0	0	0	0	0	0	0
250.000000	148.371	9.99856	0	1	0	0.539216	0.648148	0	1	0	1	1	1
251.000000	162.027	13.8442	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
252.000000	176.291	15.5725	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
253.000000	190.694	15.0204	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
254.000000	204.714	12.2417	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
255.000000	217.979	7.48607	0	1	0	0	0.45	0	1	1	0	0.143333	1
256.000000	230.379	1.11639	0	1	0	0	0.135714	0	1	1	0	0	0
257.000000	242.047	-6.47788	0	0	0	0	0	0	0	0	0	0	0
258.000000	253.297	-14.9282	0	0	0	0	0	0	0	0	0	0	0
259.000000	264.585	-23.8923	0	0	0	0	0	0	0	0	0	0	0
260.000000	276.542	-33.0248	0	0	0	0	0	0	0	0	0	0	0
261.000000	290.065	-41.9143	0	0	0	0	0	0	0	0	0	0	0
262.000000	306.454	-49.9678	0	0	0	0	0	0	0	0	0	0	0
263.000000	327.271	-56.2361	0	0	0	0	0	0	0	0	0	0	0
264.000000	352.882	-59.3721	0	0	0	0	0	0	0	0	0	0	0
265.000000	19.8875	-58.3389	0	0	0	0	0	0	0	0	0	0	0
266.000000	43.3355	-53.5119	0	0	0	0	0	0	0	0	0	0	0
267.000000	61.8376	-46.2314	0	0	0	0	0	0	0	0	0	0	0
268.000000	76.6532	-37.677	0	0	0	0	0	0	0	0	0	0	0
269.000000	89.2837	-28.6032	0	0	0	0	0	0	0	0	0	0	0
270.000000	100.823	-19.4964	0	0	0	0	0	0	0	0	0	0	0
271.000000	112.023	-10.7254	0	0	0	0	0	0	0	0	0	0	0
272.000000	123.424	-2.6281	0	0	0	0	0	0	0	0	0	0	0
273.000000	135.416	4.44202	0	0	0	0	0	0	0	0	0	0	0
274.000000	148.236	10.1027	0	1	0	0.539216	0.648148	0	1	0	1	1	1
275.000000	161.908	13.9671	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
276.000000	176.192	15.7128	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
277.000000	190.621	15.1747	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
278.000000	204.668	12.4053	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
279.000000	217.957	7.65462	0	1	0	0	0.45	0	1	1	0	0.143333	1
280.000000	230.377	1.28659	0	1	0	0	0.135714	0	1	1	0	0	0
281.000000	242.06	-6.30794	0	0	0	0	0	0	0	0	0	0	0
282.000000	253.321	-14.7592	0	0	0	0	0	0	0	0	0	0	0
283.000000	264.617	-23.724	0	0	0	0	0	0	0	0	0	0	0
284.000000	276.576	-32.8563	0	0	0	0	0	0	0	0	0	0	0
285.000000	290.093	-41.7445	0	0	0	0	0	0	0	0	0	0	0
286.000000	306.459	-49.7964	0	0	0	0	0	0	0	0	0	0	0
287.000000	327.218	-56.0671	0	0	0	0	0	0	0	0	0	0	0
288.000000	352.735	-59.2179	0	0	0	0	0	0	0	0	0	0	0
289.000000	19.662	-58.2143	0	0	0	0	0	0	0	0	0	0	0
290.000000	43.0918	-53.4192	0	0	0	0	0	0	0	0	0	0	0
291.000000	61.6102	-46.1612	0	0	0	0	0	0	0	0	0	0	0
292.000000	76.4481	-37.6188	0	0	0	0	0	0	0	0	0	0	0
293.000000	89.0971	-28.5486	0	0	0	0	0	0	0	0	0	0	0
294.000000	100.65	-19.4391	0	0	0	0	0	0	0	0	0	0	0
295.000000	111.86	-10.6603	0	0	0	0	0	0	0	0	0	0	0
296.000000	123.269	-2.55097	0	0	0	0	0	0	0	0	0	0	0
297.000000	135.269	4.53469	0	0	0	0	0	0	0	0	0	0	0
298.000000	148.1	10.2133	0	1	0	0.539216	0.648148	0	1	0	1	1	1
299.000000	161.788	14.0965	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
300.000000	176.095	15.8596	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
301.000000	190.551	15.3351	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
302.000000	204.625	12.5746	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
303.000000	217.939	7.82832	0	1	0	0	0.45	0	1	1	0	0.143333	1
304.000000	230.379	1.46142	0	1	0	0	0.135714	0	1	1	0	0	0
305.000000	242.078	-6.13381	0	0	0	0	0	0	0	0	0	0	0
306.000000	253.35	-14.5864	0	0	0	0	0	0	0	0	0	0	0
307.000000	264.654	-23.5519	0	0	0	0	0	0	0	0	0	0	0
308.000000	276.617	-32.684	0	0	0	0	0	0	0	0	0	0	0
309.000000	290.129	-41.5707	0	0	0	0	0	0	0	0	0	0	0
310.000000	306.471	-49.6206	0	0	0	0	0	0	0	0	0	0	0
311.000000	327.171	-55.8929	0	0	0	0	0	0	0	0	0	0	0
312.000000	352.593	-59.0572	0	0	0	0	0	0	0	0	0	0	0
313.000000	19.4388	-58.0828	0	0	0	0	0	0	0	0	0	0	0
314.000000	42.8471	-53.3195	0	0	0	0	0	0	0	0	0	0	0
315.000000	61.3802	-46.0844	0	0	0	0	0	0	0	0	0	0	0
316.000000	76.24	-37.5542	0	0	0	0	0	0	0	0	0	0	0
317.000000	88.9075	-28.4877	0	0	0	0	0	0	0	0	0	0	0
318.000000	100.474	-19.3756	0	0	0	0	0	0	0	0	0	0	0
319.000000	111.694	-10.5889	0	0	0	0	0	0	0	0	0	0	0
320.000000	123.111	-2.46749	0	0	0	0	0	0	0	0	0	0	0
321.000000	135.121	4.63382	0	0	0	0	0	0	0	0	0	0	0
322.000000	147.963	10.3306	0	1	0	0.539216	0.648148	0	1	0	1	1	1
323.000000	161.669	14.2325	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
324.000000	175.999	16.0127	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
325.000000	190.483	15.5016	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
326.000000	204.585	12.7495	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
327.000000	217.924	8.0071	0	1	0	0	0.45	0	1	1	0	0.143333	1
328.000000	230.385	1.6408	0	1	0	0	0.135714	0	1	1	0	0	0
329.000000	242.101	-5.95557	0	0	0	0	0	0	0	0	0	0	0
330.000000	253.386	-14.4097	0	0	0	0	0	0	0	0	0	0	0
331.000000	264.698	-23.3763	0	0	0	0	0	0	0	0	0	0	0
332.000000	276.664	-32.5082	0	0	0	0	0	0	0	0	0	0	0
333.000000	290.171	-41.393	0	0	0	0	0	0	0	0	0	0	0
334.000000	306.491	-49.4404	0	0	0	0	0	0	0	0	0	0	0
335.000000	327.133	-55.7133	0	0	0	0	0	0	0	0	0	0	0
336.000000	352.456	-58.8903	0	0	0	0	0	0	0	0	0	0	0
337.000000	19.2181	-57.9442	0	0	0	0	0	0	0	0	0	0	0
338.000000	42.6017	-53.2128	0	0	0	0	0	0	0	0	0	0	0
339.000000	61.1478	-46.0008	0	0	0	0	0	0	0	0	0	0	0
340.000000	76.0289	-37.4831	0	0	0	0	0	0	0	0	0	0	0
341.000000	88.715	-28.4206	0	0	0	0	0	0	0	0	0	0	0
342.000000	100.295	-19.3058	0	0	0	0	0	0	0	0	0	0	0
343.000000	111.526	-10.5113	0	0	0	0	0	0	0	0	0	0	0
344.000000	122.952	-2.37766	0	0	0	0	0	0	0	0	0	0	0
345.000000	134.971	4.73941	0	0	0	0	0	0	0	0	0	0	0
346.000000	147.826	10.4543	0	1	0	0.539216	0.648148	0	1	0	1	1	1
347.000000	161.55	14.3751	0	1	0	0.539216	0.555556	0	1	0	0.84	0.84	0.84
348.000000	175.905	16.1723	0	1	0	0.539216	0.518519	0	1	0	0.76	0.76	0.76
349.000000	190.417	15.6741	0	1	0	0	0.492989	0	1	1	0.8	0.8	0.8
350.000000	204.549	12.93	0	1	0	0	0.509127	0	1	1	0.485	0.96	0.96
351.000000	217.915	8.19089	0	1	0	0	0.45	0	1	1	0	0.143333	1
352.000000	230.397	1.82466	0	1	0	0	0.135714	0	1	1	0	0	0
353.000000	242.129	-5.7733	0	0	0	0	0	0	0	0	0	0	0
