                 Time [s]	     Steps	  RhsEvals	 LinSetups	  NIters	 NConvFails	  NErrFails	 Order	  StepSize [s]
        268534.5930094611	      1698	      2832	       709	    2831	         23	        257	     3	    595.352568
        269129.9455771436	      1699	      2833	       709	    2832	         23	        257	     3	    595.352568
        269725.2981448262	      1700	      2834	       709	    2833	         23	        257	     3	    595.352568
        270320.6507125088	      1701	      2835	       709	    2834	         23	        257	     3	    595.352568
        270916.0032801913	      1702	      2836	       709	    2835	         23	        257	     3	    595.352568
        271511.3558478739	      1703	      2837	       709	    2836	         23	        257	     3	    595.352568
        272106.7084155565	      1704	      2838	       709	    2837	         23	        257	     3	    595.352568
        272702.0609832390	      1705	      2839	       709	    2838	         23	        257	     3	    595.352568
        273297.4135509216	      1706	      2840	       709	    2839	         23	        257	     3	    595.352568
        273607.0030018653	      1707	      2843	       710	    2842	         23	        258	     3	    309.589451
        274250.1467660932	      1713	      2856	       712	    2855	         23	        260	     3	     94.864118
        274816.7497621382	      1715	      2859	       714	    2858	         23	        260	     2	    341.663602
        275500.0769667904	      1717	      2861	       714	    2860	         23	        260	     2	    341.663602
        276369.4128177845	      1719	      2863	       714	    2862	         23	        260	     3	    527.672249
        276897.0850664524	      1720	      2864	       714	    2863	         23	        260	     3	    527.672249
        277288.3132251523	      1721	      2868	       716	    2867	         23	        261	     3	    391.228159
        277872.9560407879	      1723	      2874	       717	    2873	         23	        262	     3	    193.414657
        278453.2000115947	      1726	      2878	       717	    2877	         23	        262	     3	    193.414657
        279023.7692036346	      1728	      2880	       718	    2879	         23	        262	     2	    377.154535
        279618.5958210223	      1729	      2882	       719	    2881	         23	        262	     2	    594.826617
        280213.4224384099	      1730	      2883	       719	    2882	         23	        262	     2	    594.826617
        280914.4868234390	      1732	      2890	       721	    2889	         23	        264	     3	    238.900835
        281631.1893273100	      1735	      2894	       721	    2893	         23	        264	     3	    238.900835
        282108.9909965573	      1737	      2896	       721	    2895	         23	        264	     3	    238.900835
        282715.5172994427	      1739	      2898	       722	    2897	         23	        264	     2	    367.625468
        283310.1849246440	      1740	      2900	       723	    2899	         23	        264	     2	    594.667625
        283904.8525498454	      1741	      2901	       723	    2900	         23	        264	     2	    594.667625
        284447.2743077843	      1742	      2905	       725	    2904	         23	        265	     3	    542.421758
        285149.4886128571	      1745	      2915	       727	    2914	         23	        267	     3	    189.344808
        285819.8767818143	      1748	      2918	       728	    2917	         23	        267	     3	    291.698553
        286264.1480151655	      1749	      2919	       729	    2918	         23	        267	     3	    444.271233
        287152.6904818679	      1751	      2921	       729	    2920	         23	        267	     3	    444.271233
        287876.2243298626	      1752	      2922	       730	    2921	         23	        267	     3	    723.533848
        288599.7581778574	      1753	      2924	       730	    2923	         23	        267	     3	    723.533848
        289056.5788706649	      1754	      2928	       731	    2927	         23	        268	     3	    456.820693
        289513.3995634725	      1755	      2929	       731	    2928	         23	        268	     3	    456.820693
        289970.2202562800	      1756	      2930	       731	    2929	         23	        268	     3	    456.820693
        290427.0409490876	      1757	      2931	       731	    2930	         23	        268	     3	    456.820693
        291173.0611195529	      1758	      2932	       732	    2931	         23	        268	     3	    746.020170
        292322.1730405798	      1759	      2934	       733	    2933	         23	        268	     3	   1149.111921
        293471.2849616067	      1760	      2936	       733	    2935	         23	        268	     3	   1149.111921
        294620.3968826336	      1761	      2937	       733	    2936	         23	        268	     3	   1149.111921
        295457.1448481670	      1763	      2944	       735	    2943	         23	        270	     3	    286.750261
        295940.2270066899	      1766	      2951	       736	    2950	         23	        271	     3	    161.027386
        296597.3771893216	      1769	      2954	       737	    2953	         23	        271	     3	    248.061398
        297395.5213011681	      1771	      2956	       738	    2955	         23	        271	     3	    399.072056
        297794.5933570914	      1772	      2957	       738	    2956	         23	        271	     3	    399.072056
        298462.5256557442	      1773	      2958	       739	    2957	         23	        271	     3	    667.932299
        299130.4579543970	      1774	      2960	       739	    2959	         23	        271	     3	    667.932299
        299798.3902530497	      1775	      2962	       739	    2961	         23	        271	     3	    667.932299
        300208.5486514640	      1776	      2966	       740	    2965	         23	        272	     3	    410.158398
        300618.7070498783	      1777	      2968	       740	    2967	         23	        272	     3	    410.158398
        301439.0238467068	      1779	      2970	       740	    2969	         23	        272	     3	    410.158398
        301849.1822451210	      1780	      2971	       740	    2970	         23	        272	     3	    410.158398
        302529.6337156410	      1782	      2976	       742	    2975	         23	        273	     2	    340.225735
        303035.9240103990	      1784	      2982	       743	    2981	         23	        274	     2	    166.064559
        303659.9994434955	      1787	      2985	       744	    2984	         23	        274	     2	    291.946314
        304442.7839983989	      1789	      2987	       745	    2986	         23	        274	     3	    490.838241
        304933.6222392016	      1790	      2988	       745	    2987	         23	        274	     3	    490.838241
        305767.0491256265	      1791	      2989	       746	    2988	         23	        274	     3	    833.426886
        306113.8992191027	      1792	      2993	       747	    2992	         23	        275	     3	    346.850093
        306632.7116511275	      1794	      2999	       748	    2998	         23	        276	     3	    171.962339
        307320.5610053217	      1798	      3004	       748	    3003	         23	        276	     3	    171.962339
        308150.2761667125	      1800	      3007	       750	    3006	         23	        276	     2	    506.714459
        308656.9906255088	      1801	      3008	       750	    3007	         23	        276	     2	    506.714459
        309469.9130683900	      1802	      3010	       751	    3009	         23	        276	     3	    812.922443
        309892.0053936379	      1803	      3014	       752	    3013	         23	        277	     3	    422.092325
        310413.8261126506	      1805	      3019	       753	    3018	         23	        278	     3	    260.910360
        310935.6468316634	      1807	      3021	       753	    3020	         23	        278	     3	    260.910360
        311682.6582848192	      1809	      3023	       754	    3022	         23	        278	     2	    486.101094
        312518.2731877635	      1810	      3025	       755	    3024	         23	        278	     2	    835.614903
        313353.8880907078	      1811	      3026	       755	    3025	         23	        278	     2	    835.614903
        314189.5029936521	      1812	      3028	       755	    3027	         23	        278	     2	    835.614903
        315025.1178965964	      1813	      3029	       755	    3028	         23	        278	     2	    835.614903
        315860.7327995407	      1814	      3030	       755	    3029	         23	        278	     2	    835.614903
        316696.3477024850	      1815	      3031	       755	    3030	         23	        278	     2	    835.614903
        318269.6587688150	      1816	      3032	       756	    3031	         23	        278	     2	   1573.311066
        319842.9698351450	      1817	      3033	       756	    3032	         23	        278	     2	   1573.311066
        320533.5538928831	      1818	      3037	       758	    3036	         23	        279	     2	    690.584058
        321179.6278768451	      1820	      3043	       759	    3042	         23	        280	     2	    323.036992
        321825.7018608070	      1822	      3045	       759	    3044	         23	        280	     2	    323.036992
        322712.7767283667	      1824	      3047	       760	    3046	         23	        280	     2	    564.037876
        323276.8146039454	      1825	      3048	       760	    3047	         23	        280	     2	    564.037876
        323875.9564784110	      1826	      3051	       762	    3050	         23	        281	     3	    599.141874
        324197.3269698155	      1827	      3055	       763	    3054	         23	        282	     3	    321.370491
        324840.0679526246	      1829	      3058	       763	    3057	         23	        282	     3	    321.370491
        325482.8089354337	      1831	      3060	       763	    3059	         23	        282	     3	    321.370491
        325804.1794268383	      1832	      3061	       763	    3060	         23	        282	     3	    321.370491
        326674.3263620262	      1834	      3063	       764	    3062	         23	        282	     3	    548.776444
        327223.1028058096	      1835	      3064	       764	    3063	         23	        282	     3	    548.776444
        327795.3589637320	      1836	      3068	       766	    3067	         23	        283	     4	    572.256158
        328367.6151216545	      1837	      3070	       766	    3069	         23	        283	     4	    572.256158
        328991.5851754496	      1839	      3078	       768	    3077	         23	        285	     4	    253.021367
        329497.6279090518	      1841	      3081	       768	    3080	         23	        285	     4	    253.021367
        330003.6706426541	      1843	      3083	       768	    3082	         23	        285	     4	    253.021367
        330880.0197861803	      1845	      3085	       769	    3084	         23	        285	     3	    438.174572
        331318.1943579435	      1846	      3087	       769	    3086	         23	        285	     3	    438.174572
        332194.5435014698	      1848	      3090	       769	    3089	         23	        285	     3	    438.174572
        332632.7180732329	      1849	      3091	       769	    3090	         23	        285	     3	    438.174572
        333070.8926449961	      1850	      3092	       769	    3091	         23	        285	     3	    438.174572
        333947.2417885223	      1852	      3094	       769	    3093	         23	        285	     3	    438.174572
        334726.0376189175	      1853	      3095	       770	    3094	         23	        285	     3	    778.795830
        335190.7288216567	      1854	      3099	       771	    3098	         23	        286	     3	    464.691203
        335484.3693166135	      1855	      3103	       772	    3102	         23	        287	     3	    293.640495
        336071.6503065273	      1857	      3105	       772	    3104	         23	        287	     3	    293.640495
        336839.7707706093	      1859	      3107	       773	    3106	         23	        287	     3	    474.479969
        337573.9998436208	      1860	      3108	       774	    3107	         23	        287	     3	    734.229073
        338308.2289166322	      1861	      3109	       774	    3108	         23	        287	     3	    734.229073
        339042.4579896437	      1862	      3111	       774	    3110	         23	        287	     3	    734.229073
        339776.6870626552	      1863	      3113	       774	    3112	         23	        287	     3	    734.229073
        340510.9161356667	      1864	      3114	       774	    3113	         23	        287	     3	    734.229073
        341245.1452086782	      1865	      3115	       774	    3114	         23	        287	     3	    734.229073
        341979.3742816897	      1866	      3116	       774	    3115	         23	        287	     3	    734.229073
        342713.6033547012	      1867	      3117	       774	    3116	         23	        287	     3	    734.229073
        343579.4200538691	      1869	      3123	       775	    3122	         23	        288	     3	    432.908350
        344012.3284034531	      1870	      3124	       775	    3123	         23	        288	     3	    432.908350
        344445.2367530371	      1871	      3125	       775	    3124	         23	        288	     3	    432.908350
        345132.5136067351	      1872	      3126	       776	    3125	         23	        288	     3	    687.276854
        346205.8087570642	      1873	      3128	       777	    3127	         23	        288	     3	   1073.295150
        347279.1039073932	      1874	      3129	       777	    3128	         23	        288	     3	   1073.295150
        348352.3990577223	      1875	      3130	       777	    3129	         23	        288	     3	   1073.295150
        349425.6942080514	      1876	      3131	       777	    3130	         23	        288	     3	   1073.295150
        350498.9893583804	      1877	      3132	       777	    3131	         23	        288	     3	   1073.295150
        351572.2845087095	      1878	      3133	       777	    3132	         23	        288	     3	   1073.295150
        352647.0821251693	      1879	      3136	       779	    3135	         23	        289	     2	   1074.797616
        353203.2562998696	      1880	      3140	       780	    3139	         23	        290	     2	    556.174175
        353759.4304745698	      1881	      3141	       780	    3140	         23	        290	     2	    556.174175
        354315.6046492701	      1882	      3142	       780	    3141	         23	        290	     2	    556.174175
        354871.7788239704	      1883	      3143	       780	    3142	         23	        290	     2	    556.174175
        355427.9529986707	      1884	      3144	       780	    3143	         23	        290	     2	    556.174175
        356417.4112361858	      1885	      3145	       781	    3144	         23	        290	     2	    989.458238
        357427.6658021787	      1887	      3151	       782	    3150	         23	        291	     2	    505.127283
        357932.7930851752	      1888	      3152	       782	    3151	         23	        291	     2	    505.127283
        358437.9203681717	      1889	      3153	       782	    3152	         23	        291	     2	    505.127283
        359261.1646491144	      1890	      3154	       783	    3153	         23	        291	     2	    823.244281
        360084.4089300571	      1891	      3156	       783	    3155	         23	        291	     2	    823.244281
        360919.5270768862	      1893	      3162	       784	    3161	         23	        292	     2	    417.559073
        361337.0861503007	      1894	      3163	       784	    3162	         23	        292	     2	    417.559073
        362407.1824086927	      1896	      3165	       785	    3164	         23	        292	     2	    652.537185
        363059.7195936700	      1897	      3166	       785	    3165	         23	        292	     2	    652.537185
        363735.8191786797	      1899	      3173	       788	    3172	         23	        294	     2	    229.794439
        364425.2024967952	      1902	      3176	       788	    3175	         23	        294	     2	    229.794439
        365044.8709482290	      1904	      3178	       789	    3177	         23	        294	     2	    389.874012
        365434.7449602909	      1905	      3179	       789	    3178	         23	        294	     2	    389.874012
        366071.3132499337	      1906	      3180	       790	    3179	         23	        294	     3	    636.568290
        366707.8815395765	      1907	      3181	       790	    3180	         23	        294	     3	    636.568290
        367338.8012631251	      1908	      3185	       792	    3184	         23	        295	     3	    630.919724
        367969.7209866738	      1909	      3187	       792	    3186	         23	        295	     3	    630.919724
        368625.4972483694	      1911	      3193	       793	    3192	         23	        296	     3	    327.888131
        369281.2735100651	      1913	      3195	       793	    3194	         23	        296	     3	    327.888131
        369609.1616409129	      1914	      3196	       793	    3195	         23	        296	     3	    327.888131
        370239.5266182385	      1915	      3197	       794	    3196	         23	        296	     2	    630.364977
        371051.0942117663	      1917	      3204	       797	    3203	         23	        298	     2	    277.112697
        371605.3196066087	      1919	      3207	       797	    3206	         23	        298	     2	    277.112697
        372307.4612815987	      1921	      3209	       798	    3208	         23	        298	     2	    425.028978
        372732.4902591674	      1922	      3210	       798	    3209	         23	        298	     2	    425.028978
        373420.1114208554	      1923	      3211	       799	    3210	         23	        298	     2	    687.621162
        374107.7325825434	      1924	      3212	       799	    3211	         23	        298	     2	    687.621162
        374527.2346288288	      1926	      3219	       801	    3218	         23	        300	     2	    137.157592
        375075.8649970653	      1930	      3224	       801	    3223	         23	        300	     2	    137.157592
        376017.6032706792	      1933	      3227	       803	    3226	         23	        300	     3	    426.279521
        376443.8827916570	      1934	      3228	       803	    3227	         23	        300	     3	    426.279521
        377228.4972493395	      1935	      3229	       804	    3228	         23	        300	     3	    784.614458
        378013.1117070221	      1936	      3231	       804	    3230	         23	        300	     3	    784.614458
        378797.4257311077	      1938	      3239	       806	    3238	         23	        302	     3	    299.844875
        379397.1154802180	      1940	      3242	       806	    3241	         23	        302	     3	    299.844875
        379853.6044592689	      1941	      3243	       807	    3242	         23	        302	     2	    456.488979
        381101.7663519865	      1943	      3245	       808	    3244	         23	        302	     2	    791.672914
        381643.3372387377	      1945	      3252	       810	    3251	         23	        304	     2	    185.797683
        382200.7302887792	      1948	      3256	       810	    3255	         23	        304	     2	    185.797683
        382906.4076199015	      1951	      3259	       811	    3258	         23	        304	     2	    334.081964
        383574.5715487573	      1953	      3261	       811	    3260	         23	        304	     2	    334.081964
        384187.7657849093	      1954	      3262	       812	    3261	         23	        304	     3	    613.194236
        384800.9600210613	      1955	      3263	       812	    3262	         23	        304	     3	    613.194236
        385483.9854259604	      1956	      3267	       814	    3266	         23	        305	     3	    683.025405
        386167.0108308595	      1957	      3268	       814	    3267	         23	        305	     3	    683.025405
        386850.0362357586	      1958	      3270	       814	    3269	         23	        305	     3	    683.025405
        387533.0616406577	      1959	      3271	       814	    3270	         23	        305	     3	    683.025405
        388216.0870455567	      1960	      3272	       814	    3271	         23	        305	     3	    683.025405
        388899.1124504558	      1961	      3273	       814	    3272	         23	        305	     3	    683.025405
        389421.3938841943	      1967	      3284	       817	    3283	         23	        307	     2	    163.729326
        390057.5960563645	      1969	      3287	       818	    3286	         23	        307	     2	    318.101086
        391061.1045463427	      1971	      3289	       818	    3288	         23	        307	     3	    501.754245
        391562.8587913318	      1972	      3290	       818	    3289	         23	        307	     3	    501.754245
        392064.6130363208	      1973	      3291	       818	    3290	         23	        307	     3	    501.754245
        392566.3672813099	      1974	      3292	       818	    3291	         23	        307	     3	    501.754245
        393068.1215262990	      1975	      3293	       818	    3292	         23	        307	     3	    501.754245
        394071.6300162771	      1977	      3296	       818	    3295	         23	        307	     3	    501.754245
        394573.3842612662	      1978	      3297	       818	    3296	         23	        307	     3	    501.754245
        395075.1385062553	      1979	      3298	       818	    3297	         23	        307	     3	    501.754245
        395576.8927512444	      1980	      3299	       818	    3298	         23	        307	     3	    501.754245
        396078.6469962334	      1981	      3300	       818	    3299	         23	        307	     3	    501.754245
        397082.1554862116	      1983	      3302	       818	    3301	         23	        307	     3	    501.754245
        397583.9097312007	      1984	      3303	       818	    3302	         23	        307	     3	    501.754245
        397903.4437033779	      1985	      3306	       819	    3305	         23	        308	     3	    319.533972
        398542.5116477324	      1987	      3309	       819	    3308	         23	        308	     3	    319.533972
        399181.5795920869	      1989	      3311	       819	    3310	         23	        308	     3	    319.533972
        399732.6759796441	      1990	      3315	       821	    3314	         23	        309	     2	    551.096388
        400283.7723672013	      1991	      3317	       821	    3316	         23	        309	     2	    551.096388
        400834.8687547586	      1992	      3318	       821	    3317	         23	        309	     2	    551.096388
        401937.0615298730	      1994	      3320	       821	    3319	         23	        309	     2	    551.096388
        402488.1579174302	      1995	      3321	       821	    3320	         23	        309	     2	    551.096388
        402977.1587979437	      1996	      3324	       823	    3323	         23	        310	     2	    489.000881
        403229.8153161897	      1997	      3328	       824	    3327	         23	        311	     2	    252.656518
        403987.7848709276	      2000	      3332	       824	    3331	         23	        311	     2	    252.656518
        404493.0979074196	      2002	      3334	       824	    3333	         23	        311	     2	    252.656518
        405355.3506522270	      2004	      3336	       825	    3335	         23	        311	     2	    431.126372
        405786.4770246307	      2005	      3337	       825	    3336	         23	        311	     2	    431.126372
        406565.6251396151	      2006	      3338	       826	    3337	         23	        311	     3	    779.148115
        407041.1320664299	      2007	      3342	       827	    3341	         23	        312	     3	    475.506927
        407516.6389932446	      2008	      3344	       827	    3343	         23	        312	     3	    475.506927
        408467.6528468741	      2010	      3346	       827	    3345	         23	        312	     3	    475.506927
        408943.1597736888	      2011	      3347	       827	    3346	         23	        312	     3	    475.506927
        409418.6667005036	      2012	      3348	       827	    3347	         23	        312	     3	    475.506927
        409894.1736273183	      2013	      3349	       827	    3348	         23	        312	     3	    475.506927
        410406.3210197916	      2014	      3352	       829	    3351	         23	        313	     3	    512.147392
        411045.5478929587	      2017	      3362	       831	    3361	         23	        315	     3	    172.499566
        411659.6535938774	      2020	      3365	       832	    3364	         23	        315	     3	    269.106569
        412693.8770515507	      2022	      3368	       834	    3367	         23	        315	     2	    627.144339
        413321.0213903412	      2023	      3369	       834	    3368	         23	        315	     2	    627.144339
        414350.7821145860	      2024	      3371	       835	    3370	         23	        315	     3	   1029.760724
        415380.5428388307	      2025	      3372	       835	    3371	         23	        315	     3	   1029.760724
        416021.2391442739	      2026	      3376	       836	    3375	         23	        316	     3	    640.696305
        416661.9354497171	      2027	      3378	       836	    3377	         23	        316	     3	    640.696305
        417302.6317551603	      2028	      3379	       836	    3378	         23	        316	     3	    640.696305
        417943.3280606035	      2029	      3380	       836	    3379	         23	        316	     3	    640.696305
        418584.0243660467	      2030	      3381	       836	    3380	         23	        316	     3	    640.696305
        419224.7206714898	      2031	      3382	       836	    3381	         23	        316	     3	    640.696305
        419865.4169769330	      2032	      3383	       836	    3382	         23	        316	     3	    640.696305
        420506.1132823762	      2033	      3384	       836	    3383	         23	        316	     3	    640.696305
        421146.8095878194	      2034	      3385	       836	    3384	         23	        316	     3	    640.696305
        421208.8547965886	      2035	      3390	       839	    3389	         23	        318	     2	     62.045209
        422041.1520015147	      2042	      3398	       842	    3397	         23	        318	     2	    242.043348
        422661.4341758899	      2044	      3400	       843	    3399	         23	        318	     2	    378.238827
        423039.6730024488	      2045	      3401	       843	    3400	         23	        318	     2	    378.238827
        423635.9582857598	      2046	      3402	       843	    3401	         23	        318	     3	    596.285283
        424232.2435690708	      2047	      3403	       843	    3402	         23	        318	     3	    596.285283
        425208.7815329818	      2048	      3405	       844	    3404	         23	        318	     3	    976.537964
        426185.3194968928	      2049	      3406	       844	    3405	         23	        318	     3	    976.537964
        427161.8574608038	      2050	      3408	       844	    3407	         23	        318	     3	    976.537964
        428138.3954247148	      2051	      3409	       844	    3408	         23	        318	     3	    976.537964
        429114.9333886259	      2052	      3410	       844	    3409	         23	        318	     3	    976.537964
        430091.4713525369	      2053	      3411	       844	    3410	         23	        318	     3	    976.537964
        431068.0093164479	      2054	      3412	       844	    3411	         23	        318	     3	    976.537964
        431556.2782984034	      2056	      3420	       846	    3419	         24	        318	     3	    244.134491
        432021.6365046769	      2096	      3511	       883	    3510	         26	        330	     3	     31.458006
        432627.5153004821	      2108	      3524	       885	    3523	         26	        330	     4	    101.671743
        433343.7028391786	      2114	      3532	       886	    3531	         26	        330	     5	    207.828823
        433914.5552515388	      2118	      3539	       887	    3538	         26	        331	     5	    142.713103
        434514.6891714447	      2121	      3543	       888	    3542	         26	        331	     5	    228.710408
        435200.8203966684	      2124	      3546	       888	    3545	         26	        331	     5	    228.710408
        435658.2412134842	      2126	      3549	       888	    3548	         26	        331	     5	    228.710408
        436293.5447982121	      2130	      3557	       889	    3556	         26	        332	     5	    135.531059
        436835.6690333055	      2134	      3561	       889	    3560	         26	        332	     5	    135.531059
        437513.3243271722	      2139	      3566	       889	    3565	         26	        332	     5	    135.531059
        438211.3085176309	      2143	      3571	       890	    3570	         26	        332	     5	    213.461036
        438884.5582750257	      2145	      3574	       891	    3573	         26	        332	     4	    459.788721
        439244.8480221970	      2147	      3582	       893	    3581	         26	        334	     4	    128.392113
        439944.4678416928	      2154	      3594	       895	    3593	         26	        335	     4	    156.718408
        440414.6230671193	      2157	      3598	       895	    3597	         26	        335	     4	    156.718408
        441287.9419709647	      2160	      3605	       897	    3604	         26	        336	     3	    291.106301
        441870.1545735282	      2162	      3607	       897	    3606	         26	        336	     3	    291.106301
        442452.3671760918	      2164	      3609	       897	    3608	         26	        336	     3	    291.106301
        442830.8783981550	      2166	      3614	       898	    3613	         26	        337	     3	     87.404921
        443530.9089917419	      2175	      3626	       901	    3625	         26	        338	     4	    135.446934
        444150.7275578987	      2178	      3630	       902	    3629	         26	        338	     4	    348.924699
        444848.5769561590	      2180	      3633	       902	    3632	         26	        338	     4	    348.924699
        445546.4263544192	      2182	      3635	       902	    3634	         26	        338	     4	    348.924699
        445895.3510535493	      2183	      3636	       902	    3635	         26	        338	     4	    348.924699
        446436.9123539171	      2185	      3641	       903	    3640	         26	        339	     4	    192.636601
        447106.4248628868	      2190	      3650	       904	    3649	         26	        340	     4	    133.902502
        447627.8195852485	      2192	      3654	       905	    3653	         26	        340	     3	    260.697361
        448409.9116687910	      2195	      3657	       905	    3656	         26	        340	     3	    260.697361
        448931.3063911527	      2197	      3659	       905	    3658	         26	        340	     3	    260.697361
        449656.5365487605	      2199	      3662	       906	    3661	         26	        340	     4	    464.532796
        450069.4566110036	      2202	      3672	       909	    3671	         26	        343	     4	     74.319855
        450664.0154479154	      2210	      3681	       909	    3680	         26	        343	     4	     74.319855
        451215.5620011556	      2213	      3686	       911	    3685	         26	        343	     3	    209.501371
        451844.0661143684	      2216	      3689	       911	    3688	         26	        343	     3	    209.501371
        452472.5702275811	      2219	      3692	       911	    3691	         26	        343	     3	    209.501371
        453007.9233711119	      2221	      3695	       912	    3694	         26	        343	     4	    325.851772
        453602.1071317451	      2224	      3702	       914	    3701	         26	        345	     4	     97.304435
        454238.3965353439	      2234	      3716	       916	    3715	         26	        346	     3	    103.459979
        454888.7737624302	      2238	      3721	       917	    3720	         26	        346	     3	    162.594307
        455627.5674170573	      2242	      3726	       918	    3725	         26	        346	     4	    251.010734
        456129.5888856821	      2244	      3728	       918	    3727	         26	        346	     4	    251.010734
        456631.6103543068	      2246	      3730	       918	    3729	         26	        346	     4	    251.010734
        457200.3298161433	      2251	      3743	       924	    3742	         26	        350	     4	     15.296955
        457893.1493928884	      2264	      3758	       928	    3757	         26	        350	     3	    113.427916
        458506.8666745771	      2267	      3763	       929	    3762	         26	        350	     4	    250.144683
        459007.1560404514	      2269	      3765	       929	    3764	         26	        350	     4	    250.144683
        459757.5900892628	      2272	      3768	       929	    3767	         26	        350	     4	    250.144683
        460257.8794551370	      2274	      3770	       929	    3769	         26	        350	     4	    250.144683
        460806.6476930478	      2329	      3879	       968	    3878	         28	        367	     2	     16.568887
        461470.5404567843	      2343	      3900	       972	    3899	         28	        368	     4	     95.908133
        462045.9892574865	      2349	      3906	       972	    3905	         28	        368	     4	     95.908133
        462608.9144354675	      2394	      3987	       995	    3986	         30	        375	     4	     23.927612
        463473.4456802066	      2401	      3995	       998	    3994	         30	        375	     3	    286.570403
        463932.0591326355	      2402	      3997	       999	    3996	         30	        375	     4	    458.613452
        464849.2860374931	      2404	      3999	       999	    3998	         30	        375	     4	    458.613452
        465307.8994899220	      2405	      4000	       999	    3999	         30	        375	     4	    458.613452
        465766.5129423508	      2406	      4001	       999	    4000	         30	        375	     4	    458.613452
        466225.1263947797	      2407	      4002	       999	    4001	         30	        375	     4	    458.613452
        467445.6495635588	      2409	      4004	      1000	    4003	         30	        375	     3	    761.909716
        468207.5592799091	      2410	      4006	      1000	    4005	         30	        375	     3	    761.909716
        468969.4689962594	      2411	      4008	      1000	    4007	         30	        375	     3	    761.909716
        469344.8664306369	      2412	      4012	      1001	    4011	         30	        376	     3	    375.397434
        470095.6612993918	      2414	      4015	      1001	    4014	         30	        376	     3	    375.397434
        470471.0587337693	      2415	      4016	      1001	    4015	         30	        376	     3	    375.397434
        471545.4371854488	      2417	      4018	      1002	    4017	         30	        376	     2	    698.981017
        471616.9947544364	      2418	      4023	      1005	    4022	         30	        378	     2	     71.557569
        472307.6227477567	      2424	      4030	      1007	    4029	         30	        378	     2	    180.853461
        472871.9790013197	      2426	      4032	      1007	    4031	         30	        378	     3	    282.178127
        473442.7026112372	      2427	      4033	      1008	    4032	         30	        378	     3	    570.723610
        474013.4262211548	      2428	      4035	      1008	    4034	         30	        378	     3	    570.723610
        475154.8734409899	      2430	      4037	      1008	    4036	         30	        378	     3	    570.723610
        475615.3960548056	      2431	      4041	      1010	    4040	         30	        379	     3	    460.522614
        475875.9955359818	      2432	      4045	      1011	    4044	         30	        380	     3	    260.599481
        476657.7939795105	      2435	      4049	      1011	    4048	         30	        380	     3	    260.599481
        477059.4168345247	      2436	      4050	      1012	    4049	         30	        380	     3	    401.622855
        477683.5612105977	      2437	      4051	      1013	    4050	         30	        380	     3	    624.144376
        478307.7055866708	      2438	      4052	      1013	    4051	         30	        380	     3	    624.144376
        478931.8499627438	      2439	      4053	      1013	    4052	         30	        380	     3	    624.144376
        479555.9943388168	      2440	      4054	      1013	    4053	         30	        380	     3	    624.144376
        480738.5300719374	      2441	      4055	      1014	    4054	         30	        380	     2	   1182.535733
        482360.5401574135	      2442	      4058	      1016	    4057	         30	        381	     2	   1622.010085
        483229.9563147540	      2443	      4062	      1017	    4061	         30	        382	     2	    869.416157
        484099.3724720946	      2444	      4064	      1017	    4063	         30	        382	     2	    869.416157
        484968.7886294352	      2445	      4065	      1017	    4064	         30	        382	     2	    869.416157
        485838.2047867758	      2446	      4066	      1017	    4065	         30	        382	     2	    869.416157
        486002.2775014722	      2449	      4077	      1023	    4076	         30	        386	     2	     37.116280
        486624.9418232317	      2457	      4086	      1026	    4085	         30	        386	     2	    140.096227
        487491.0131840119	      2460	      4089	      1027	    4088	         30	        386	     3	    423.317620
        487914.3308042542	      2461	      4091	      1027	    4090	         30	        386	     3	    423.317620
        488760.9660447389	      2463	      4093	      1027	    4092	         30	        386	     3	    423.317620
        489420.2896701788	      2464	      4094	      1028	    4093	         30	        386	     3	    659.323625
        489823.1527215507	      2465	      4098	      1029	    4097	         30	        387	     3	    402.863051
        490226.0157729227	      2466	      4100	      1029	    4099	         30	        387	     3	    402.863051
        491031.7418756665	      2468	      4102	      1029	    4101	         30	        387	     3	    402.863051
        491434.6049270385	      2469	      4103	      1029	    4102	         30	        387	     3	    402.863051
        492240.3310297824	      2471	      4105	      1029	    4104	         30	        387	     3	    402.863051
        492968.6243935038	      2472	      4106	      1030	    4105	         30	        387	     3	    728.293364
        493696.9177572252	      2473	      4108	      1030	    4107	         30	        387	     3	    728.293364
        494142.5659400823	      2474	      4112	      1031	    4111	         30	        388	     3	    445.648183
        494588.2141229394	      2475	      4113	      1031	    4112	         30	        388	     3	    445.648183
        495033.8623057966	      2476	      4114	      1031	    4113	         30	        388	     3	    445.648183
        495925.1586715109	      2478	      4116	      1031	    4115	         30	        388	     3	    445.648183
        496705.6611543954	      2479	      4117	      1032	    4116	         30	        388	     3	    780.502483
        497123.0940122347	      2480	      4121	      1033	    4120	         30	        389	     3	    417.432858
        497627.9153805418	      2482	      4126	      1034	    4125	         30	        390	     3	    252.410684
        498132.7367488489	      2484	      4128	      1034	    4127	         30	        390	     3	    252.410684
        498893.5931900505	      2486	      4130	      1035	    4129	         30	        390	     3	    380.428221
        499499.6397122404	      2487	      4131	      1036	    4130	         30	        390	     3	    606.046522
        500105.6862344304	      2488	      4132	      1036	    4131	         30	        390	     3	    606.046522
        500711.7327566204	      2489	      4134	      1036	    4133	         30	        390	     3	    606.046522
