                    Time	   NJacEvals	    NRhsEvals
           611.4073577364	            1            3
          1280.8794479679	            2            6
          1864.2410101370	            2            6
          2447.6025723061	            2            6
          3167.6427994028	            2            6
          3646.7202784611	            2            6
          4222.4107889892	            2            6
          5085.9465547813	            2            6
          5661.6370653094	            2            6
          6237.3275758375	            2            6
          6813.0180863655	            2            6
          7228.6355024019	            2            6
          7819.4335369113	            2            6
          8480.2539397187	            2            6
          9007.7272963128	            2            6
          9676.7451318090	            2            6
         10441.2958004329	            2            6
         10868.1497302316	            3            9
         11442.1059189691	            3            9
         12014.1308293479	            3            9
         12811.5078298390	            3            9
         13363.6563150278	            3            9
         14031.7061034745	            3            9
         14434.0023742062	            3            9
         15080.2113406980	            3            9
         15603.5348478820	            3            9
         16577.7558110138	            3            9
         17066.3447240670	            3            9
         17554.9336371203	            3            9
         18043.5225501735	            3            9
         18800.8007195016	            3            9
         19385.9506047317	            4           12
         19986.1532004372	            4           12
         21703.2069455676	            4           12
         23012.6935738335	            4           12
         24322.1802020994	            4           12
         24795.5919820829	            4           12
         25269.0037620663	            4           12
         25845.3729537653	            4           12
         26546.9689508723	            4           12
         27379.7597020992	            4           12
         27895.2005840185	            4           12
         28352.6676244045	            6           18
         28801.5043291510	           11           33
         29412.8538313719	           11           33
         30111.6202294386	           11           33
         30600.1664047199	           11           33
         31306.5899768052	           12           36
         31990.9127135517	           12           36
         32423.9823041799	           12           36
         33053.3471095154	           12           36
         33603.1844261857	           12           36
         34344.0634306289	           12           36
         34842.7055947673	           12           36
         35590.6688409749	           12           36
         36089.3110051134	           12           36
         36652.7289096679	           12           36
         37280.9225546385	           12           36
         37909.1161996091	           12           36
         38545.9398776384	           12           36
         39025.7151444249	           12           36
         39659.7701292841	           12           36
         40224.0487781423	           13           39
         40839.0471743207	           13           39
         41413.0834019457	           13           39
         42000.3630080549	           14           42
         43036.8868785025	           14           42
         43230.5560377221	           14           42
         43918.6369406357	           14           42
         44414.1265457286	           14           42
         45292.7463246283	           14           42
         45862.8975323380	           14           42
         46433.0487400476	           14           42
         46971.6365485753	           14           42
         47422.9531256755	           14           42
         48044.4195501726	           15           45
         48734.8706273569	           15           45
         49574.3049066204	           15           45
         50233.9692399530	           15           45
         50893.6335732856	           15           45
         51289.4578830978	           15           45
         51685.2821929100	           15           45
         52476.9308125343	           15           45
         52872.7551223465	           15           45
         53611.5713957418	           15           45
         54350.3876691371	           15           45
         55089.2039425325	           15           45
         55828.0202159278	           15           45
         56566.8364893231	           15           45
         57305.6527627184	           15           45
         58044.4690361137	           15           45
         58783.2853095091	           15           45
         59522.1015829044	           15           45
         60260.9178562997	           15           45
         60999.7341296950	           15           45
         61330.5151955158	           15           45
         61841.5178263852	           15           45
         62562.4040865792	           15           45
         63459.5471890071	           15           45
         64007.7874480550	           15           45
         64883.1804437454	           15           45
         65758.5734394359	           15           45
         66259.5721284552	           15           45
         66760.5708174745	           15           45
         67261.5695064938	           15           45
         68531.2586838988	           15           45
         69299.9491722845	           15           45
         69716.1331375243	           15           45
         70548.5010680038	           15           45
         70964.6850332435	           15           45
         71594.4454144040	           17           51
         72001.8786657109	           24           72
         72614.6115741013	           24           72
         73305.2179871233	           24           72
         73871.1462282535	           24           72
         74510.8638923308	           25           75
         75071.7891058502	           25           75
         75632.7143193695	           25           75
         76316.5853046668	           25           75
         76813.4812187910	           25           75
         77517.6858590672	           25           75
         78097.6665208123	           25           75
         78828.7017758958	           25           75
         79258.4017002025	           25           75
         79888.3802353622	           25           75
         80408.1139079767	           25           75
         81251.3151195456	           25           75
         81831.7949993575	           25           75
         82250.4213242507	           25           75
         82950.0207233974	           25           75
         83434.1982572625	           25           75
         84043.8116360976	           25           75
         84653.4250149327	           25           75
         85283.6702935626	           26           78
         85913.9155721925	           26           78
         86474.9315167179	           26           78
